"","NVC_Class","NCells","State"
"3071",6033,489,"Delaware"
"3072",6036,456545,"Delaware"
"3073",6047,6226,"Delaware"
"3074",6054,26,"Delaware"
"3075",6097,1,"Delaware"
"3076",6098,280,"Delaware"
"3077",6103,5679,"Delaware"
"3078",6104,1722642,"Delaware"
"3079",6105,2880,"Delaware"
"3080",6106,1401,"Delaware"
"3081",6109,15,"Delaware"
"3082",6112,64634,"Delaware"
"3083",6113,2056,"Delaware"
"3084",6115,6,"Delaware"
"3085",6190,4323,"Delaware"
"3086",6194,180,"Delaware"
"3087",6196,1,"Delaware"
"3088",6212,1,"Delaware"
"3089",6213,3,"Delaware"
"3090",6220,19518,"Delaware"
"3091",6222,7815,"Delaware"
"3092",6228,12,"Delaware"
"3093",6230,158,"Delaware"
"3094",6232,324,"Delaware"
"3095",6233,3121,"Delaware"
"3096",6253,87785,"Delaware"
"3097",6254,209701,"Delaware"
"3098",6255,47217,"Delaware"
"3099",6256,770,"Delaware"
"3100",6298,1567,"Delaware"
"3101",6310,10,"Delaware"
"3102",6503,27,"Delaware"
"3103",6504,1139,"Delaware"
"3104",6505,11249,"Delaware"
"3105",6593,15,"Delaware"
"3106",6594,12139,"Delaware"
"3107",7191,19000,"Delaware"
"3108",7192,2740,"Delaware"
"3109",7193,1940,"Delaware"
"3110",7195,137,"Delaware"
"3111",7196,124,"Delaware"
"3112",7197,120,"Delaware"
"3113",7198,340,"Delaware"
"3114",7199,14,"Delaware"
"3115",7200,49,"Delaware"
"3116",7292,3146280,"Delaware"
"3117",7295,7516,"Delaware"
"3118",7296,457272,"Delaware"
"3119",7297,212454,"Delaware"
"3120",7298,93774,"Delaware"
"3121",7299,330737,"Delaware"
"3122",7905,77732,"Delaware"
"3123",7906,71263,"Delaware"
"3124",7907,118771,"Delaware"
"3125",7908,596098,"Delaware"
"3126",7909,92562,"Delaware"
"3127",7930,206737,"Delaware"
"3128",7931,51414,"Delaware"
"3129",7932,436491,"Delaware"
"3130",7933,22899,"Delaware"
"3131",7934,183125,"Delaware"
"3132",7935,38530,"Delaware"
"3133",7936,412,"Delaware"
"3134",7937,27262,"Delaware"
"3135",7938,73,"Delaware"
"3136",7939,1195,"Delaware"
"3137",7951,12595,"Delaware"
"3138",7952,121040,"Delaware"
"3139",7953,204,"Delaware"
"3140",7954,61516,"Delaware"
"3141",7957,2239,"Delaware"
"3142",7958,2,"Delaware"
"3143",7959,101,"Delaware"
"3144",7970,20858,"Delaware"
"3145",7971,108,"Delaware"
"3146",7972,97333,"Delaware"
"3147",7973,268573,"Delaware"
"3148",7974,3079689,"Delaware"
"3149",7975,777185,"Delaware"
"3150",7976,137431,"Delaware"
"3151",7977,252242,"Delaware"
"3152",7978,31599,"Delaware"
"3153",9312,332,"Delaware"
"3154",9314,909,"Delaware"
"3155",9315,43694,"Delaware"
"3156",9317,3150,"Delaware"
"3157",9318,908,"Delaware"
"3158",9319,26,"Delaware"
"3159",9320,11690,"Delaware"
"3160",9321,271333,"Delaware"
"3161",9322,159208,"Delaware"
"3162",9323,3307,"Delaware"
"3163",9324,228285,"Delaware"
"3164",9817,17899,"Delaware"
"3165",9823,95301,"Delaware"
"3166",-9999,121287,"Maryland"
"3167",6006,5,"Maryland"
"3168",6015,1037791,"Maryland"
"3169",6028,819755,"Maryland"
"3170",6029,14383,"Maryland"
"3171",6030,1238313,"Maryland"
"3172",6031,16661770,"Maryland"
"3173",6032,288397,"Maryland"
"3174",6033,1822149,"Maryland"
"3175",6034,2892179,"Maryland"
"3176",6036,329200,"Maryland"
"3177",6042,200851,"Maryland"
"3178",6047,1589397,"Maryland"
"3179",6053,44,"Maryland"
"3180",6054,687479,"Maryland"
"3181",6055,8327,"Maryland"
"3182",6097,56235,"Maryland"
"3183",6098,21763,"Maryland"
"3184",6099,22706,"Maryland"
"3185",6102,560,"Maryland"
"3186",6103,635711,"Maryland"
"3187",6104,3058967,"Maryland"
"3188",6105,1798,"Maryland"
"3189",6106,1037,"Maryland"
"3190",6109,299,"Maryland"
"3191",6112,135493,"Maryland"
"3192",6113,68591,"Maryland"
"3193",6115,498,"Maryland"
"3194",6171,9786,"Maryland"
"3195",6172,17661,"Maryland"
"3196",6174,12436,"Maryland"
"3197",6190,9189,"Maryland"
"3198",6194,223,"Maryland"
"3199",6196,1886,"Maryland"
"3200",6199,112,"Maryland"
"3201",6206,3468,"Maryland"
"3202",6208,111,"Maryland"
"3203",6212,267,"Maryland"
"3204",6213,11186,"Maryland"
"3205",6220,45495,"Maryland"
"3206",6221,324,"Maryland"
"3207",6222,3521,"Maryland"
"3208",6227,89,"Maryland"
"3209",6228,2960,"Maryland"
"3210",6230,18738,"Maryland"
"3211",6231,121,"Maryland"
"3212",6232,698,"Maryland"
"3213",6233,1316,"Maryland"
"3214",6253,157868,"Maryland"
"3215",6254,672540,"Maryland"
"3216",6255,100609,"Maryland"
"3217",6256,2716,"Maryland"
"3218",6298,494,"Maryland"
"3219",6305,115,"Maryland"
"3220",6309,4,"Maryland"
"3221",6310,3,"Maryland"
"3222",6356,6186,"Maryland"
"3223",6357,12258,"Maryland"
"3224",6414,34,"Maryland"
"3225",6503,6,"Maryland"
"3226",6504,1639,"Maryland"
"3227",6505,25386,"Maryland"
"3228",6506,232,"Maryland"
"3229",6594,26426,"Maryland"
"3230",6606,127,"Maryland"
"3231",6613,6,"Maryland"
"3232",7191,191265,"Maryland"
"3233",7192,37629,"Maryland"
"3234",7193,103570,"Maryland"
"3235",7195,1767,"Maryland"
"3236",7196,1326,"Maryland"
"3237",7197,20493,"Maryland"
"3238",7198,3006,"Maryland"
"3239",7199,290,"Maryland"
"3240",7200,2455,"Maryland"
"3241",7292,11114649,"Maryland"
"3242",7295,51630,"Maryland"
"3243",7296,2153051,"Maryland"
"3244",7297,1044838,"Maryland"
"3245",7298,398917,"Maryland"
"3246",7299,2752449,"Maryland"
"3247",7905,590424,"Maryland"
"3248",7906,487775,"Maryland"
"3249",7907,1131885,"Maryland"
"3250",7908,2473272,"Maryland"
"3251",7909,347087,"Maryland"
"3252",7930,797773,"Maryland"
"3253",7931,52672,"Maryland"
"3254",7932,1532874,"Maryland"
"3255",7933,32305,"Maryland"
"3256",7934,442434,"Maryland"
"3257",7935,891980,"Maryland"
"3258",7936,60141,"Maryland"
"3259",7937,849659,"Maryland"
"3260",7938,6017,"Maryland"
"3261",7939,94438,"Maryland"
"3262",7951,11711,"Maryland"
"3263",7952,182898,"Maryland"
"3264",7953,118,"Maryland"
"3265",7954,103503,"Maryland"
"3266",7957,68541,"Maryland"
"3267",7958,111,"Maryland"
"3268",7959,2738,"Maryland"
"3269",7970,66914,"Maryland"
"3270",7971,620,"Maryland"
"3271",7972,34598,"Maryland"
"3272",7973,613293,"Maryland"
"3273",7974,7950686,"Maryland"
"3274",7975,1875597,"Maryland"
"3275",7976,461682,"Maryland"
"3276",7977,7113475,"Maryland"
"3277",7978,166444,"Maryland"
"3278",9312,1470732,"Maryland"
"3279",9314,53144,"Maryland"
"3280",9315,3836603,"Maryland"
"3281",9317,44863,"Maryland"
"3282",9318,15540,"Maryland"
"3283",9319,4083,"Maryland"
"3284",9320,53419,"Maryland"
"3285",9321,1179299,"Maryland"
"3286",9322,469643,"Maryland"
"3287",9323,10829,"Maryland"
"3288",9324,455065,"Maryland"
"3289",9817,885725,"Maryland"
"3290",9823,278644,"Maryland"
"3291",-9999,1716666,"Virginia"
"3292",6006,235227,"Virginia"
"3293",6009,24606,"Virginia"
"3294",6010,1352,"Virginia"
"3295",6013,32934,"Virginia"
"3296",6015,2355762,"Virginia"
"3297",6028,33455243,"Virginia"
"3298",6029,62037,"Virginia"
"3299",6030,1966652,"Virginia"
"3300",6031,33110881,"Virginia"
"3301",6032,3578,"Virginia"
"3302",6033,4097488,"Virginia"
"3303",6034,44037883,"Virginia"
"3304",6035,210641,"Virginia"
"3305",6036,257471,"Virginia"
"3306",6037,3252,"Virginia"
"3307",6042,675340,"Virginia"
"3308",6043,13,"Virginia"
"3309",6047,2198565,"Virginia"
"3310",6053,113627,"Virginia"
"3311",6054,15810096,"Virginia"
"3312",6055,179870,"Virginia"
"3313",6056,40106,"Virginia"
"3314",6097,62084,"Virginia"
"3315",6098,29672,"Virginia"
"3316",6099,37898,"Virginia"
"3317",6102,31921,"Virginia"
"3318",6103,1152514,"Virginia"
"3319",6104,3368846,"Virginia"
"3320",6105,2,"Virginia"
"3321",6106,7,"Virginia"
"3322",6109,1565595,"Virginia"
"3323",6111,26890,"Virginia"
"3324",6112,1103715,"Virginia"
"3325",6113,3208453,"Virginia"
"3326",6115,481,"Virginia"
"3327",6163,4,"Virginia"
"3328",6171,10662,"Virginia"
"3329",6172,17754,"Virginia"
"3330",6174,12869,"Virginia"
"3331",6190,12796,"Virginia"
"3332",6194,334,"Virginia"
"3333",6196,10644,"Virginia"
"3334",6199,4183,"Virginia"
"3335",6206,5993,"Virginia"
"3336",6208,56,"Virginia"
"3337",6209,5660,"Virginia"
"3338",6210,17830,"Virginia"
"3339",6212,195,"Virginia"
"3340",6213,11592,"Virginia"
"3341",6220,157620,"Virginia"
"3342",6221,37,"Virginia"
"3343",6222,13874,"Virginia"
"3344",6224,12,"Virginia"
"3345",6227,259,"Virginia"
"3346",6228,16533,"Virginia"
"3347",6230,32253,"Virginia"
"3348",6231,11730,"Virginia"
"3349",6232,983,"Virginia"
"3350",6253,170665,"Virginia"
"3351",6254,710539,"Virginia"
"3352",6255,120277,"Virginia"
"3353",6256,11346,"Virginia"
"3354",6305,1905,"Virginia"
"3355",6309,34,"Virginia"
"3356",6310,50,"Virginia"
"3357",6356,82028,"Virginia"
"3358",6357,175889,"Virginia"
"3359",6414,121176,"Virginia"
"3360",6415,2630,"Virginia"
"3361",6502,349,"Virginia"
"3362",6504,1916,"Virginia"
"3363",6505,35891,"Virginia"
"3364",6506,8785,"Virginia"
"3365",6511,104,"Virginia"
"3366",6512,103,"Virginia"
"3367",6513,8408,"Virginia"
"3368",6594,25645,"Virginia"
"3369",6606,7458,"Virginia"
"3370",6609,3,"Virginia"
"3371",6610,1185531,"Virginia"
"3372",6613,6,"Virginia"
"3373",6631,52,"Virginia"
"3374",7191,2679262,"Virginia"
"3375",7192,524795,"Virginia"
"3376",7193,2175006,"Virginia"
"3377",7195,37825,"Virginia"
"3378",7196,14648,"Virginia"
"3379",7197,125761,"Virginia"
"3380",7198,19926,"Virginia"
"3381",7199,3208,"Virginia"
"3382",7200,12407,"Virginia"
"3383",7292,19950679,"Virginia"
"3384",7295,242984,"Virginia"
"3385",7296,4211554,"Virginia"
"3386",7297,1915483,"Virginia"
"3387",7298,715814,"Virginia"
"3388",7299,9474328,"Virginia"
"3389",7905,1994575,"Virginia"
"3390",7906,1135734,"Virginia"
"3391",7907,2342822,"Virginia"
"3392",7908,4426458,"Virginia"
"3393",7909,970675,"Virginia"
"3394",7930,936703,"Virginia"
"3395",7931,105851,"Virginia"
"3396",7932,3754908,"Virginia"
"3397",7933,92101,"Virginia"
"3398",7934,950848,"Virginia"
"3399",7935,2128783,"Virginia"
"3400",7936,170931,"Virginia"
"3401",7937,5330847,"Virginia"
"3402",7938,43098,"Virginia"
"3403",7939,593584,"Virginia"
"3404",7950,23528,"Virginia"
"3405",7951,4708,"Virginia"
"3406",7952,278811,"Virginia"
"3407",7953,181,"Virginia"
"3408",7954,87865,"Virginia"
"3409",7957,137297,"Virginia"
"3410",7958,486,"Virginia"
"3411",7959,9137,"Virginia"
"3412",7970,47962,"Virginia"
"3413",7971,2545,"Virginia"
"3414",7972,18,"Virginia"
"3415",7973,394690,"Virginia"
"3416",7974,16928999,"Virginia"
"3417",7975,2456615,"Virginia"
"3418",7976,823171,"Virginia"
"3419",7977,20476710,"Virginia"
"3420",7978,332799,"Virginia"
"3421",7979,273,"Virginia"
"3422",9312,3236282,"Virginia"
"3423",9314,74659,"Virginia"
"3424",9315,8095180,"Virginia"
"3425",9317,215368,"Virginia"
"3426",9318,50649,"Virginia"
"3427",9319,7106,"Virginia"
"3428",9320,116014,"Virginia"
"3429",9321,8442303,"Virginia"
"3430",9322,10448891,"Virginia"
"3431",9323,127438,"Virginia"
"3432",9324,267028,"Virginia"
"3433",9817,3512870,"Virginia"
"3434",9823,1215620,"Virginia"
"3435",6015,71452,"Kentucky"
"3436",6028,30592092,"Kentucky"
"3437",6030,383257,"Kentucky"
"3438",6031,1883935,"Kentucky"
"3439",6033,495606,"Kentucky"
"3440",6034,33539960,"Kentucky"
"3441",6035,701342,"Kentucky"
"3442",6036,141875,"Kentucky"
"3443",6037,72529,"Kentucky"
"3444",6042,3569,"Kentucky"
"3445",6043,40,"Kentucky"
"3446",6047,90333,"Kentucky"
"3447",6053,728209,"Kentucky"
"3448",6055,217093,"Kentucky"
"3449",6056,30684179,"Kentucky"
"3450",6097,5539,"Kentucky"
"3451",6098,391721,"Kentucky"
"3452",6099,130280,"Kentucky"
"3453",6102,168005,"Kentucky"
"3454",6103,3572546,"Kentucky"
"3455",6110,2,"Kentucky"
"3456",6112,154520,"Kentucky"
"3457",6113,206795,"Kentucky"
"3458",6115,49986,"Kentucky"
"3459",6163,582,"Kentucky"
"3460",6165,22,"Kentucky"
"3461",6171,387,"Kentucky"
"3462",6172,9,"Kentucky"
"3463",6175,8411,"Kentucky"
"3464",6176,14058,"Kentucky"
"3465",6196,131876,"Kentucky"
"3466",6199,2453,"Kentucky"
"3467",6206,1093,"Kentucky"
"3468",6208,38999,"Kentucky"
"3469",6209,12577,"Kentucky"
"3470",6212,16,"Kentucky"
"3471",6213,496,"Kentucky"
"3472",6227,268,"Kentucky"
"3473",6228,30135,"Kentucky"
"3474",6229,23319,"Kentucky"
"3475",6230,5006,"Kentucky"
"3476",6231,201288,"Kentucky"
"3477",6232,4226,"Kentucky"
"3478",6305,62929,"Kentucky"
"3479",6309,75,"Kentucky"
"3480",6310,1048,"Kentucky"
"3481",6327,707,"Kentucky"
"3482",6356,342060,"Kentucky"
"3483",6357,364681,"Kentucky"
"3484",6414,24739,"Kentucky"
"3485",6415,45,"Kentucky"
"3486",6502,1014,"Kentucky"
"3487",6503,46,"Kentucky"
"3488",6510,50129,"Kentucky"
"3489",6512,11,"Kentucky"
"3490",6513,6772,"Kentucky"
"3491",6514,15,"Kentucky"
"3492",6573,10255,"Kentucky"
"3493",6575,81402,"Kentucky"
"3494",6591,533,"Kentucky"
"3495",6606,350,"Kentucky"
"3496",7191,438416,"Kentucky"
"3497",7192,117472,"Kentucky"
"3498",7193,400654,"Kentucky"
"3499",7195,11852,"Kentucky"
"3500",7196,4303,"Kentucky"
"3501",7197,36806,"Kentucky"
"3502",7198,4976,"Kentucky"
"3503",7199,1290,"Kentucky"
"3504",7200,2226,"Kentucky"
"3505",7292,4805012,"Kentucky"
"3506",7295,179619,"Kentucky"
"3507",7296,2548862,"Kentucky"
"3508",7297,1104766,"Kentucky"
"3509",7298,475319,"Kentucky"
"3510",7299,9155456,"Kentucky"
"3511",7905,2124319,"Kentucky"
"3512",7906,302543,"Kentucky"
"3513",7907,750291,"Kentucky"
"3514",7908,2930608,"Kentucky"
"3515",7909,1212321,"Kentucky"
"3516",7915,909,"Kentucky"
"3517",7916,18,"Kentucky"
"3518",7917,158,"Kentucky"
"3519",7918,6126,"Kentucky"
"3520",7919,188,"Kentucky"
"3521",7930,1245493,"Kentucky"
"3522",7931,19793,"Kentucky"
"3523",7932,3102493,"Kentucky"
"3524",7933,89126,"Kentucky"
"3525",7934,2887075,"Kentucky"
"3526",7935,851136,"Kentucky"
"3527",7936,81306,"Kentucky"
"3528",7937,197003,"Kentucky"
"3529",7938,5696,"Kentucky"
"3530",7939,101934,"Kentucky"
"3531",7950,286,"Kentucky"
"3532",7952,68620,"Kentucky"
"3533",7953,123,"Kentucky"
"3534",7954,19533,"Kentucky"
"3535",7955,18,"Kentucky"
"3536",7957,39819,"Kentucky"
"3537",7958,304,"Kentucky"
"3538",7959,4810,"Kentucky"
"3539",7970,499,"Kentucky"
"3540",7971,6,"Kentucky"
"3541",7972,195,"Kentucky"
"3542",7973,37249,"Kentucky"
"3543",7974,43254678,"Kentucky"
"3544",7975,3580366,"Kentucky"
"3545",7976,235529,"Kentucky"
"3546",7977,29954097,"Kentucky"
"3547",7978,89641,"Kentucky"
"3548",7979,12,"Kentucky"
"3549",7990,8,"Kentucky"
"3550",7993,849,"Kentucky"
"3551",7994,287229,"Kentucky"
"3552",7995,77718,"Kentucky"
"3553",7996,794,"Kentucky"
"3554",7997,1283,"Kentucky"
"3555",7998,278,"Kentucky"
"3556",9312,1648169,"Kentucky"
"3557",9314,225365,"Kentucky"
"3558",9315,9511009,"Kentucky"
"3559",9317,270001,"Kentucky"
"3560",9318,110431,"Kentucky"
"3561",9319,54470,"Kentucky"
"3562",9320,12283,"Kentucky"
"3563",9321,304504,"Kentucky"
"3564",9322,38406,"Kentucky"
"3565",9323,4222,"Kentucky"
"3566",9324,6333,"Kentucky"
"3567",9332,7,"Kentucky"
"3568",9817,6486837,"Kentucky"
"3569",9823,235585,"Kentucky"
"3570",-9999,8135082,"New Mexico"
"3571",6021,1186898,"New Mexico"
"3572",6022,3281359,"New Mexico"
"3573",6023,10335297,"New Mexico"
"3574",6024,945501,"New Mexico"
"3575",6025,1663827,"New Mexico"
"3576",6026,10646337,"New Mexico"
"3577",6027,11531,"New Mexico"
"3578",6040,88,"New Mexico"
"3579",6063,22329,"New Mexico"
"3580",6069,35270,"New Mexico"
"3581",6070,3429381,"New Mexico"
"3582",6071,22754,"New Mexico"
"3583",6072,1983435,"New Mexico"
"3584",6073,135094,"New Mexico"
"3585",6074,250883,"New Mexico"
"3586",6075,26541182,"New Mexico"
"3587",6076,192777,"New Mexico"
"3588",6077,6163328,"New Mexico"
"3589",6078,1481783,"New Mexico"
"3590",6079,10770954,"New Mexico"
"3591",6081,1748,"New Mexico"
"3592",6083,3902967,"New Mexico"
"3593",6084,16977913,"New Mexico"
"3594",6100,87414,"New Mexico"
"3595",6117,378092,"New Mexico"
"3596",6145,2224,"New Mexico"
"3597",6149,204297,"New Mexico"
"3598",6151,2719501,"New Mexico"
"3599",6152,2349482,"New Mexico"
"3600",6153,5184507,"New Mexico"
"3601",6155,2087456,"New Mexico"
"3602",6156,278,"New Mexico"
"3603",6157,622564,"New Mexico"
"3604",6159,936672,"New Mexico"
"3605",6160,10020394,"New Mexico"
"3606",6161,69333294,"New Mexico"
"3607",6182,126687,"New Mexico"
"3608",6183,3910249,"New Mexico"
"3609",6234,1,"New Mexico"
"3610",6235,124003,"New Mexico"
"3611",6236,51,"New Mexico"
"3612",6237,86053,"New Mexico"
"3613",6239,104960,"New Mexico"
"3614",6240,286261,"New Mexico"
"3615",6241,4289,"New Mexico"
"3616",6242,219082,"New Mexico"
"3617",6243,70480,"New Mexico"
"3618",6249,70336,"New Mexico"
"3619",6251,284,"New Mexico"
"3620",6252,885,"New Mexico"
"3621",6258,72124,"New Mexico"
"3622",6259,249593,"New Mexico"
"3623",6261,52611348,"New Mexico"
"3624",6262,2066827,"New Mexico"
"3625",6263,11376649,"New Mexico"
"3626",6264,418355,"New Mexico"
"3627",6266,9221559,"New Mexico"
"3628",6267,356404,"New Mexico"
"3629",6268,531303,"New Mexico"
"3630",6269,4434938,"New Mexico"
"3631",6271,235,"New Mexico"
"3632",6272,647945,"New Mexico"
"3633",6273,5545,"New Mexico"
"3634",6274,1357,"New Mexico"
"3635",6276,331927,"New Mexico"
"3636",6279,7766364,"New Mexico"
"3637",6281,12463701,"New Mexico"
"3638",6282,23779020,"New Mexico"
"3639",6283,36802,"New Mexico"
"3640",6285,2511083,"New Mexico"
"3641",6286,11610292,"New Mexico"
"3642",6287,1039800,"New Mexico"
"3643",6288,3241921,"New Mexico"
"3644",6289,573948,"New Mexico"
"3645",6290,97001,"New Mexico"
"3646",6291,9860778,"New Mexico"
"3647",6293,9555,"New Mexico"
"3648",6294,17105,"New Mexico"
"3649",6313,209424,"New Mexico"
"3650",6318,464724,"New Mexico"
"3651",6319,1479802,"New Mexico"
"3652",6320,8892265,"New Mexico"
"3653",6322,79232,"New Mexico"
"3654",6331,309482,"New Mexico"
"3655",6427,1961113,"New Mexico"
"3656",6637,263318,"New Mexico"
"3657",6641,40391,"New Mexico"
"3658",6659,1628889,"New Mexico"
"3659",6661,3737,"New Mexico"
"3660",6663,27907,"New Mexico"
"3661",6666,19029122,"New Mexico"
"3662",6667,1170987,"New Mexico"
"3663",6668,300230,"New Mexico"
"3664",6669,731426,"New Mexico"
"3665",6673,220462,"New Mexico"
"3666",6674,89983,"New Mexico"
"3667",6676,7336,"New Mexico"
"3668",6677,29420,"New Mexico"
"3669",6683,1098,"New Mexico"
"3670",6684,154160,"New Mexico"
"3671",6689,23,"New Mexico"
"3672",6731,21670,"New Mexico"
"3673",7191,42623,"New Mexico"
"3674",7192,26571,"New Mexico"
"3675",7193,92106,"New Mexico"
"3676",7195,432953,"New Mexico"
"3677",7196,297929,"New Mexico"
"3678",7197,966581,"New Mexico"
"3679",7198,19373,"New Mexico"
"3680",7199,9336,"New Mexico"
"3681",7200,31052,"New Mexico"
"3682",7292,744389,"New Mexico"
"3683",7295,924111,"New Mexico"
"3684",7296,860461,"New Mexico"
"3685",7297,476429,"New Mexico"
"3686",7298,126626,"New Mexico"
"3687",7299,2498333,"New Mexico"
"3688",7735,659,"New Mexico"
"3689",7900,26654,"New Mexico"
"3690",7901,128432,"New Mexico"
"3691",7902,16096,"New Mexico"
"3692",7903,218866,"New Mexico"
"3693",7904,751326,"New Mexico"
"3694",7910,64348,"New Mexico"
"3695",7911,92024,"New Mexico"
"3696",7912,42873,"New Mexico"
"3697",7913,277340,"New Mexico"
"3698",7914,311406,"New Mexico"
"3699",7920,1265,"New Mexico"
"3700",7921,125991,"New Mexico"
"3701",7922,135,"New Mexico"
"3702",7923,248639,"New Mexico"
"3703",7924,135827,"New Mexico"
"3704",7925,117,"New Mexico"
"3705",7926,154054,"New Mexico"
"3706",7927,6365,"New Mexico"
"3707",7928,583516,"New Mexico"
"3708",7929,139565,"New Mexico"
"3709",7940,1959,"New Mexico"
"3710",7942,28531,"New Mexico"
"3711",7943,26608,"New Mexico"
"3712",7944,12151,"New Mexico"
"3713",7945,4935,"New Mexico"
"3714",7947,27746,"New Mexico"
"3715",7948,9204,"New Mexico"
"3716",7949,7087,"New Mexico"
"3717",7960,7040,"New Mexico"
"3718",7961,2,"New Mexico"
"3719",7963,165214,"New Mexico"
"3720",7964,4489555,"New Mexico"
"3721",7965,1122708,"New Mexico"
"3722",7966,1916954,"New Mexico"
"3723",7967,949295,"New Mexico"
"3724",7968,3518737,"New Mexico"
"3725",7980,227968,"New Mexico"
"3726",7981,187,"New Mexico"
"3727",7983,83870,"New Mexico"
"3728",7984,376132,"New Mexico"
"3729",7985,696857,"New Mexico"
"3730",7986,1256994,"New Mexico"
"3731",7987,171489,"New Mexico"
"3732",7988,40539,"New Mexico"
"3733",7989,32,"New Mexico"
"3734",9307,829665,"New Mexico"
"3735",9308,91219,"New Mexico"
"3736",9309,126409,"New Mexico"
"3737",9310,7035359,"New Mexico"
"3738",9316,30107,"New Mexico"
"3739",9325,804446,"New Mexico"
"3740",9327,172130,"New Mexico"
"3741",9328,167328,"New Mexico"
"3742",9329,47600,"New Mexico"
"3743",9336,719293,"New Mexico"
"3744",9810,185916,"New Mexico"
"3745",9816,12300,"New Mexico"
"3746",9825,515308,"New Mexico"
"3747",9827,251768,"New Mexico"
"3748",9828,401117,"New Mexico"
"3749",9829,102240,"New Mexico"
"3750",6015,823473,"Tennessee"
"3751",6028,31148106,"Tennessee"
"3752",6030,360313,"Tennessee"
"3753",6033,939600,"Tennessee"
"3754",6034,20481315,"Tennessee"
"3755",6035,10493,"Tennessee"
"3756",6036,53944,"Tennessee"
"3757",6037,1654,"Tennessee"
"3758",6042,345960,"Tennessee"
"3759",6043,42,"Tennessee"
"3760",6047,625450,"Tennessee"
"3761",6053,2442386,"Tennessee"
"3762",6054,4016753,"Tennessee"
"3763",6055,1760477,"Tennessee"
"3764",6056,27480922,"Tennessee"
"3765",6097,7676,"Tennessee"
"3766",6098,71171,"Tennessee"
"3767",6099,186555,"Tennessee"
"3768",6102,7600,"Tennessee"
"3769",6103,1715183,"Tennessee"
"3770",6110,4224,"Tennessee"
"3771",6112,1035952,"Tennessee"
"3772",6113,2251534,"Tennessee"
"3773",6115,211033,"Tennessee"
"3774",6171,6357,"Tennessee"
"3775",6172,366,"Tennessee"
"3776",6174,12325,"Tennessee"
"3777",6175,2202,"Tennessee"
"3778",6176,16585,"Tennessee"
"3779",6196,97086,"Tennessee"
"3780",6199,2892,"Tennessee"
"3781",6206,6470,"Tennessee"
"3782",6208,5088,"Tennessee"
"3783",6209,69,"Tennessee"
"3784",6212,94,"Tennessee"
"3785",6213,237,"Tennessee"
"3786",6222,5757,"Tennessee"
"3787",6224,2,"Tennessee"
"3788",6227,720,"Tennessee"
"3789",6228,1777,"Tennessee"
"3790",6229,2897,"Tennessee"
"3791",6230,512,"Tennessee"
"3792",6231,19201,"Tennessee"
"3793",6232,854,"Tennessee"
"3794",6251,25,"Tennessee"
"3795",6305,56302,"Tennessee"
"3796",6309,73,"Tennessee"
"3797",6310,624,"Tennessee"
"3798",6327,10811,"Tennessee"
"3799",6356,1999793,"Tennessee"
"3800",6357,1754378,"Tennessee"
"3801",6414,151169,"Tennessee"
"3802",6415,1130,"Tennessee"
"3803",6502,55,"Tennessee"
"3804",6503,13,"Tennessee"
"3805",6506,3565,"Tennessee"
"3806",6510,169801,"Tennessee"
"3807",6511,29,"Tennessee"
"3808",6512,147,"Tennessee"
"3809",6513,37081,"Tennessee"
"3810",6514,1970,"Tennessee"
"3811",6573,59,"Tennessee"
"3812",6575,102500,"Tennessee"
"3813",6591,1397,"Tennessee"
"3814",6606,16345,"Tennessee"
"3815",7191,736250,"Tennessee"
"3816",7192,172656,"Tennessee"
"3817",7193,856823,"Tennessee"
"3818",7195,69276,"Tennessee"
"3819",7196,14098,"Tennessee"
"3820",7197,96271,"Tennessee"
"3821",7198,9250,"Tennessee"
"3822",7199,1962,"Tennessee"
"3823",7200,28696,"Tennessee"
"3824",7292,5595152,"Tennessee"
"3825",7295,52150,"Tennessee"
"3826",7296,3161693,"Tennessee"
"3827",7297,1354363,"Tennessee"
"3828",7298,598851,"Tennessee"
"3829",7299,9029192,"Tennessee"
"3830",7905,1702786,"Tennessee"
"3831",7906,715854,"Tennessee"
"3832",7907,1614631,"Tennessee"
"3833",7908,3260708,"Tennessee"
"3834",7909,1080471,"Tennessee"
"3835",7915,141223,"Tennessee"
"3836",7916,53037,"Tennessee"
"3837",7917,164256,"Tennessee"
"3838",7918,428243,"Tennessee"
"3839",7919,69536,"Tennessee"
"3840",7930,899279,"Tennessee"
"3841",7931,29453,"Tennessee"
"3842",7932,2467290,"Tennessee"
"3843",7933,85100,"Tennessee"
"3844",7934,1685536,"Tennessee"
"3845",7935,2073023,"Tennessee"
"3846",7936,507069,"Tennessee"
"3847",7937,2715000,"Tennessee"
"3848",7938,38695,"Tennessee"
"3849",7939,801042,"Tennessee"
"3850",7950,724,"Tennessee"
"3851",7952,48083,"Tennessee"
"3852",7953,38,"Tennessee"
"3853",7954,9858,"Tennessee"
"3854",7955,643,"Tennessee"
"3855",7957,159714,"Tennessee"
"3856",7958,262,"Tennessee"
"3857",7959,4644,"Tennessee"
"3858",7970,66078,"Tennessee"
"3859",7971,16,"Tennessee"
"3860",7972,5,"Tennessee"
"3861",7973,54232,"Tennessee"
"3862",7974,16318305,"Tennessee"
"3863",7975,3077354,"Tennessee"
"3864",7976,135224,"Tennessee"
"3865",7977,21590161,"Tennessee"
"3866",7978,42953,"Tennessee"
