"","NVC_Class","CDL_Class","CDLYear","State","FIPS","Mismatch_NCells","Mismatch_PctTile"
"3304",7977,123,2016,"AL","13015",10,8.32844731091093e-06
"3305",7977,123,2016,"AL","13055",1,8.3113290895687e-07
"3306",7977,123,2016,"AL","13057",3,2.49853419327328e-06
"3307",7977,123,2016,"AL","13115",9,7.48019618061183e-06
"3308",7977,123,2016,"AL","13123",1,8.32844731091093e-07
"3309",7977,123,2016,"AL","13129",9,7.49560257981984e-06
"3310",7977,123,2016,"AL","13227",6,4.99706838654656e-06
"3311",7977,123,2016,"AL","47099",2,1.6665500081661e-06
"3312",7977,123,2017,"AL","01009",1,8.3113290895687e-07
"3313",7977,123,2017,"AL","01049",1,8.30421322562215e-07
"3314",7977,123,2017,"AL","01059",16,1.32981265433099e-05
"3315",7977,123,2017,"AL","01071",3,2.50225202682414e-06
"3316",7977,123,2017,"AL","01073",5,4.15566454478435e-06
"3317",7977,123,2017,"AL","01079",33,2.74273859955767e-05
"3318",7977,123,2017,"AL","01089",9,7.50675608047242e-06
"3319",7977,123,2017,"AL","01121",13,1.07954771933088e-05
"3320",7977,123,2017,"AL","01127",2,1.66226581791374e-06
"3321",7977,123,2017,"AL","01133",11,9.14246199852557e-06
"3322",7977,123,2017,"AL","13045",10,8.3355839409974e-06
"3323",7977,123,2017,"AL","13077",9,7.50202554689766e-06
"3324",7977,123,2017,"AL","13121",4,3.33423357639896e-06
"3325",7977,123,2017,"AL","13149",1,8.3355839409974e-07
"3326",7977,123,2017,"AL","47051",1,8.34084008941381e-07
"3327",7977,123,2017,"AL","47103",14,1.16771761251793e-05
"3328",7977,124,2012,"AL","01017",3,2.49339872687061e-06
"3329",7977,124,2012,"AL","01021",1,8.31939834111197e-07
"3330",7977,124,2012,"AL","01043",1,8.30421322562215e-07
"3331",7977,124,2012,"AL","01049",1,8.30421322562215e-07
"3332",7977,124,2012,"AL","01071",2,1.66369632664526e-06
"3333",7977,124,2012,"AL","01089",1,8.33275004083048e-07
"3334",7977,124,2012,"AL","13055",1,8.30421322562215e-07
"3335",7977,124,2012,"AL","13295",2,1.6665500081661e-06
"3336",7977,124,2012,"AL","47103",2,1.6665500081661e-06
"3337",7977,124,2013,"AL","01009",2,1.66084264512443e-06
"3338",7977,124,2013,"AL","01029",2,1.66226581791374e-06
"3339",7977,124,2013,"AL","01043",6,4.98537428095191e-06
"3340",7977,124,2013,"AL","01103",1,8.3113290895687e-07
"3341",7977,124,2013,"AL","01115",1,8.30421322562215e-07
"3342",7977,124,2013,"AL","01121",1,8.3113290895687e-07
"3343",7977,124,2013,"AL","13015",3,2.50067518229922e-06
"3344",7977,124,2013,"AL","13213",1,8.33275004083048e-07
"3345",7977,124,2014,"AL","01009",3,2.49581950233359e-06
"3346",7977,124,2014,"AL","01043",1,8.31939834111197e-07
"3347",7977,124,2014,"AL","01049",8,6.64337058049772e-06
"3348",7977,124,2014,"AL","01083",1,8.33275004083048e-07
"3349",7977,124,2014,"AL","01089",1,8.31227556855965e-07
"3350",7977,124,2014,"AL","01095",17,1.41429771798904e-05
"3351",7977,124,2014,"AL","01123",1,8.3113290895687e-07
"3352",7977,124,2014,"AL","01133",1,8.30421322562215e-07
"3353",7977,124,2014,"AL","13015",1,8.3113290895687e-07
"3354",7977,124,2014,"AL","13077",9,7.49560257981984e-06
"3355",7977,124,2014,"AL","13143",2,1.66084264512443e-06
"3356",7977,124,2014,"AL","13199",2,1.66568946218219e-06
"3357",7977,124,2014,"AL","13233",1,8.3113290895687e-07
"3358",7977,124,2014,"AL","13285",3,2.49996151929057e-06
"3359",7977,124,2015,"AL","01015",1,8.3113290895687e-07
"3360",7977,124,2015,"AL","01043",2,1.66226581791374e-06
"3361",7977,124,2015,"AL","01073",1,8.31939834111197e-07
"3362",7977,124,2015,"AL","01077",3,2.49982501224914e-06
"3363",7977,124,2015,"AL","01103",1,8.3113290895687e-07
"3364",7977,124,2015,"AL","01133",3,2.49126396768665e-06
"3365",7977,124,2016,"AL","01049",5,4.15566454478435e-06
"3366",7977,124,2016,"AL","01077",1,8.33275004083048e-07
"3367",7977,124,2016,"AL","01095",3,2.49339872687061e-06
"3368",7977,124,2016,"AL","01103",2,1.66084264512443e-06
"3369",7977,124,2016,"AL","13015",1,8.32844731091093e-07
"3370",7977,124,2016,"AL","47099",2,1.6665500081661e-06
"3371",7977,124,2017,"AL","01121",2,1.66084264512443e-06
"3372",7977,124,2017,"AL","13045",2,1.66711678819948e-06
"3373",7977,124,2017,"AL","13077",1,8.3355839409974e-07
"3374",7977,131,2012,"AL","01017",63,5.23613732642828e-05
"3375",7977,131,2012,"AL","01021",36,2.99498340280031e-05
"3376",7977,131,2012,"AL","01027",98,8.13812896110971e-05
"3377",7977,131,2012,"AL","01033",49,4.06906448055485e-05
"3378",7977,131,2012,"AL","01037",5,4.15647146993868e-06
"3379",7977,131,2012,"AL","01043",123,0.000102141822675152
"3380",7977,131,2012,"AL","01049",6,4.98252793537329e-06
"3381",7977,131,2012,"AL","01059",82,6.81507637752794e-05
"3382",7977,131,2012,"AL","01071",12,9.97361691530908e-06
"3383",7977,131,2012,"AL","01073",101,8.39444238046439e-05
"3384",7977,131,2012,"AL","01077",2,1.66084264512443e-06
"3385",7977,131,2012,"AL","01081",71,5.90104365359378e-05
"3386",7977,131,2012,"AL","01089",15,1.24991250612457e-05
"3387",7977,131,2012,"AL","01093",7,5.81793036269809e-06
"3388",7977,131,2012,"AL","01095",2,1.66084264512443e-06
"3389",7977,131,2012,"AL","01117",119,9.89417212470482e-05
"3390",7977,131,2012,"AL","01121",10,8.31797378660151e-06
"3391",7977,131,2012,"AL","01123",48,3.98943796299298e-05
"3392",7977,131,2012,"AL","01127",164,0.000136272352508378
"3393",7977,131,2012,"AL","01133",17,1.41171624835577e-05
"3394",7977,131,2012,"AL","13047",17,1.41656750694118e-05
"3395",7977,131,2012,"AL","13055",70,5.81294925793551e-05
"3396",7977,131,2012,"AL","13083",7,5.83292502858133e-06
"3397",7977,131,2012,"AL","13115",3,2.49126396768665e-06
"3398",7977,131,2012,"AL","13123",34,2.84140291761937e-05
"3399",7977,131,2012,"AL","13129",2,1.67141348095257e-06
"3400",7977,131,2012,"AL","13145",8,6.64906327165496e-06
"3401",7977,131,2012,"AL","13213",37,3.09211493976226e-05
"3402",7977,131,2012,"AL","13285",148,0.000123007670525617
"3403",7977,131,2012,"AL","13295",43,3.57937273158002e-05
"3404",7977,131,2012,"AL","47051",1,8.33275004083048e-07
"3405",7977,131,2012,"AL","47103",11,9.16602504491352e-06
"3406",7977,131,2013,"AL","01007",36,2.99207847224473e-05
"3407",7977,131,2013,"AL","01009",78,6.47728631598528e-05
"3408",7977,131,2013,"AL","01015",21,1.74445404649638e-05
"3409",7977,131,2013,"AL","01019",8,6.64337058049772e-06
"3410",7977,131,2013,"AL","01027",5,4.15566454478435e-06
"3411",7977,131,2013,"AL","01029",87,7.22907734193813e-05
"3412",7977,131,2013,"AL","01033",8,6.64337058049772e-06
"3413",7977,131,2013,"AL","01043",130,0.000108007429326292
"3414",7977,131,2013,"AL","01055",52,4.31819087732352e-05
"3415",7977,131,2013,"AL","01057",1,8.3113290895687e-07
"3416",7977,131,2013,"AL","01059",1,8.30421322562215e-07
"3417",7977,131,2013,"AL","01077",10,8.33275004083048e-06
"3418",7977,131,2013,"AL","01079",29,2.40822183543042e-05
"3419",7977,131,2013,"AL","01103",31,2.5765120177663e-05
"3420",7977,131,2013,"AL","01111",33,2.74273859955767e-05
"3421",7977,131,2013,"AL","01115",131,0.000108825753680146
"3422",7977,131,2013,"AL","01121",64,5.31925061732397e-05
"3423",7977,131,2013,"AL","01125",9,7.48019618061183e-06
"3424",7977,131,2013,"AL","13015",60,5.00135036459844e-05
"3425",7977,131,2013,"AL","13045",41,3.41243802869899e-05
"3426",7977,131,2013,"AL","13047",13,1.08325750530796e-05
"3427",7977,131,2013,"AL","13057",10,8.3355839409974e-06
"3428",7977,131,2013,"AL","13067",26,2.16596723124376e-05
"3429",7977,131,2013,"AL","13097",107,8.9114386226747e-05
"3430",7977,131,2013,"AL","13121",7,5.82991311763765e-06
"3431",7977,131,2013,"AL","13129",3,2.49982501224914e-06
"3432",7977,131,2013,"AL","13143",16,1.32881643337848e-05
"3433",7977,131,2013,"AL","13213",17,1.41656750694118e-05
"3434",7977,131,2013,"AL","13223",122,0.000101616334812226
"3435",7977,131,2013,"AL","13233",13,1.07954771933088e-05
"3436",7977,131,2013,"AL","13295",6,4.99965002449829e-06
"3437",7977,131,2013,"AL","13313",53,4.41635752164015e-05
"3438",7977,131,2013,"AL","47099",6,4.99965002449829e-06
"3439",7977,131,2014,"AL","01007",31,2.5762985418479e-05
"3440",7977,131,2014,"AL","01009",122,0.000101496659761566
"3441",7977,131,2014,"AL","01017",39,3.24141834493179e-05
"3442",7977,131,2014,"AL","01019",8,6.64906327165496e-06
"3443",7977,131,2014,"AL","01021",30,2.49339872687061e-05
"3444",7977,131,2014,"AL","01027",1,8.3113290895687e-07
"3445",7977,131,2014,"AL","01033",23,1.91554288150951e-05
"3446",7977,131,2014,"AL","01037",15,1.24669936343531e-05
"3447",7977,131,2014,"AL","01043",36,2.99498340280031e-05
"3448",7977,131,2014,"AL","01049",32,2.65756170811749e-05
"3449",7977,131,2014,"AL","01051",6,4.98679745374122e-06
"3450",7977,131,2014,"AL","01055",2,1.66307274306807e-06
"3451",7977,131,2014,"AL","01057",19,1.57915252701805e-05
"3452",7977,131,2014,"AL","01071",5,4.15371908139858e-06
"3453",7977,131,2014,"AL","01073",75,6.22815991921661e-05
"3454",7977,131,2014,"AL","01081",22,1.82849239970511e-05
"3455",7977,131,2014,"AL","01083",48,3.99972001959863e-05
"3456",7977,131,2014,"AL","01089",43,3.57427849448065e-05
"3457",7977,131,2014,"AL","01095",135,0.000112299056614417
"3458",7977,131,2014,"AL","01117",266,0.000221030831148507
"3459",7977,131,2014,"AL","01121",31,2.5765120177663e-05
"3460",7977,131,2014,"AL","01123",26,2.16094556328786e-05
"3461",7977,131,2014,"AL","01125",12,9.97359490748244e-06
"3462",7977,131,2014,"AL","01127",229,0.000190230525642266
"3463",7977,131,2014,"AL","01133",29,2.40822183543042e-05
"3464",7977,131,2014,"AL","13015",163,0.00013547466415997
"3465",7977,131,2014,"AL","13045",170,0.000141171624835577
"3466",7977,131,2014,"AL","13077",133,0.000110768349235115
"3467",7977,131,2014,"AL","13115",105,8.72689554404714e-05
"3468",7977,131,2014,"AL","13143",182,0.000151136680706323
"3469",7977,131,2014,"AL","13145",324,0.000270072919688316
"3470",7977,131,2014,"AL","13149",4,3.33137892436437e-06
"3471",7977,131,2014,"AL","13199",139,0.000115786113848913
"3472",7977,131,2014,"AL","13223",515,0.000427669827465119
"3473",7977,131,2014,"AL","13233",1087,0.000903320502349026
"3474",7977,131,2014,"AL","13285",504,0.000420069183519733
"3475",7977,131,2015,"AL","01009",4,3.32775933644479e-06
"3476",7977,131,2015,"AL","01015",273,0.000226899284145226
"3477",7977,131,2015,"AL","01017",169,0.000140445806713029
"3478",7977,131,2015,"AL","01027",187,0.000155288787319134
"3479",7977,131,2015,"AL","01029",12,9.97359490748244e-06
"3480",7977,131,2015,"AL","01033",29,2.40822183543042e-05
"3481",7977,131,2015,"AL","01043",298,0.000247542405454163
"3482",7977,131,2015,"AL","01059",14,1.1625898515871e-05
"3483",7977,131,2015,"AL","01071",41,3.41642751674049e-05
"3484",7977,131,2015,"AL","01073",85,7.07084754041547e-05
"3485",7977,131,2015,"AL","01077",53,4.41493068087974e-05
"3486",7977,131,2015,"AL","01079",34,2.82585189045336e-05
"3487",7977,131,2015,"AL","01081",2,1.66226581791374e-06
"3488",7977,131,2015,"AL","01103",115,9.55802845300401e-05
"3489",7977,131,2015,"AL","01111",109,9.05159241592814e-05
"3490",7977,131,2015,"AL","01115",193,0.000160564387983461
"3491",7977,131,2015,"AL","01117",237,0.000197010902856437
"3492",7977,131,2015,"AL","01121",91,7.56336135513688e-05
"3493",7977,131,2015,"AL","01125",11,9.14246199852557e-06
"3494",7977,131,2015,"AL","01127",109,9.05159241592814e-05
"3495",7977,131,2015,"AL","01133",66,5.48320012265245e-05
"3496",7977,131,2015,"AL","13047",35,2.91646251429067e-05
"3497",7977,131,2015,"AL","13083",98,8.16609504001387e-05
"3498",7977,131,2015,"AL","13145",1,8.3113290895687e-07
"3499",7977,131,2015,"AL","13149",24,1.99301117414932e-05
"3500",7977,131,2015,"AL","13285",24,1.99443434693863e-05
"3501",7977,131,2015,"AL","13295",167,0.000139156925681869
"3502",7977,131,2015,"AL","47099",24,1.99986000979931e-05
"3503",7977,131,2015,"AL","47181",1,8.33275004083048e-07
"3504",7977,131,2016,"AL","01007",66,5.48490792999962e-05
"3505",7977,131,2016,"AL","01015",17,1.41171624835577e-05
"3506",7977,131,2016,"AL","01019",31,2.57636970048737e-05
"3507",7977,131,2016,"AL","01021",11,9.15133817522317e-06
"3508",7977,131,2016,"AL","01029",4,3.32168529024886e-06
"3509",7977,131,2016,"AL","01043",166,0.00013796806288684
"3510",7977,131,2016,"AL","01049",88,7.31396959882046e-05
"3511",7977,131,2016,"AL","01051",61,5.06991074463691e-05
"3512",7977,131,2016,"AL","01055",141,0.000117132813251346
"3513",7977,131,2016,"AL","01057",2,1.66226581791374e-06
"3514",7977,131,2016,"AL","01073",109,9.05159241592814e-05
"3515",7977,131,2016,"AL","01077",21,1.7498775085744e-05
"3516",7977,131,2016,"AL","01083",16,1.32895948425163e-05
"3517",7977,131,2016,"AL","01089",51,4.2351487450673e-05
"3518",7977,131,2016,"AL","01093",44,3.65385381927375e-05
"3519",7977,131,2016,"AL","01095",66,5.48540604047588e-05
"3520",7977,131,2016,"AL","01103",131,0.00010882646526654
"3521",7977,131,2016,"AL","01115",88,7.30770763854749e-05
"3522",7977,131,2016,"AL","01123",33,2.74273859955767e-05
"3523",7977,131,2016,"AL","01125",70,5.81472822392214e-05
"3524",7977,131,2016,"AL","01133",5,4.15210661281108e-06
"3525",7977,131,2016,"AL","13015",35,2.91595568703093e-05
"3526",7977,131,2016,"AL","13057",26,2.1656817660403e-05
"3527",7977,131,2016,"AL","13067",4,3.33423357639896e-06
"3528",7977,131,2016,"AL","13115",53,4.40500441747141e-05
"3529",7977,131,2016,"AL","13123",5,4.16422365545547e-06
"3530",7977,131,2016,"AL","13129",25,2.08211182772773e-05
"3531",7977,131,2016,"AL","13143",8,6.64337058049772e-06
"3532",7977,131,2016,"AL","13223",7,5.83490875869818e-06
"3533",7977,131,2016,"AL","13227",35,2.91495655881883e-05
"3534",7977,131,2016,"AL","13233",28,2.32617592412672e-05
"3535",7977,131,2016,"AL","47055",6,4.99965002449829e-06
"3536",7977,131,2016,"AL","47099",22,1.8332050089827e-05
"3537",7977,131,2017,"AL","01007",1,8.30421322562215e-07
"3538",7977,131,2017,"AL","01009",6,4.98679745374122e-06
"3539",7977,131,2017,"AL","01027",33,2.74046152309478e-05
"3540",7977,131,2017,"AL","01033",16,1.33255156974575e-05
"3541",7977,131,2017,"AL","01037",35,2.90896518134905e-05
"3542",7977,131,2017,"AL","01049",208,0.000172727635092941
"3543",7977,131,2017,"AL","01059",3,2.49339872687061e-06
"3544",7977,131,2017,"AL","01071",19,1.5782474049355e-05
"3545",7977,131,2017,"AL","01073",522,0.000433813664396569
"3546",7977,131,2017,"AL","01077",2,1.66568946218219e-06
"3547",7977,131,2017,"AL","01079",28,2.32717214507924e-05
"3548",7977,131,2017,"AL","01089",62,5.15561036896677e-05
"3549",7977,131,2017,"AL","01095",17,1.41308684665514e-05
"3550",7977,131,2017,"AL","01115",1,8.30421322562215e-07
"3551",7977,131,2017,"AL","01117",93,7.7229182998286e-05
"3552",7977,131,2017,"AL","01121",223,0.000185196051900083
"3553",7977,131,2017,"AL","01127",43,3.57130979749378e-05
"3554",7977,131,2017,"AL","01133",48,3.98808594884313e-05
"3555",7977,131,2017,"AL","13045",32,2.66738686111917e-05
"3556",7977,131,2017,"AL","13077",148,0.00012335165540358
"3557",7977,131,2017,"AL","13097",4,3.33423357639896e-06
"3558",7977,131,2017,"AL","13121",33,2.75074270052914e-05
"3559",7977,131,2017,"AL","13149",4,3.33280625038167e-06
"3560",7977,131,2017,"AL","13199",26,2.16539630083684e-05
"3561",7977,131,2017,"AL","13285",25,2.08211182772773e-05
"3562",7977,131,2017,"AL","47051",2,1.66816801788276e-06
"3563",7977,131,2017,"AL","47103",6,5.00450405364828e-06
"3564",7977,131,2017,"AL","47181",1,8.35706740476286e-07
"3565",7977,141,2012,"AL","01017",759,0.000630829877898264
"3566",7977,141,2012,"AL","01019",151,0.000125393619706894
"3567",7977,141,2012,"AL","01021",411,0.000341927271819702
"3568",7977,141,2012,"AL","01027",3067,0.00254697477811057
"3569",7977,141,2012,"AL","01033",691,0.000573821133890491
"3570",7977,141,2012,"AL","01037",88,7.31558344912911e-05
"3571",7977,141,2012,"AL","01043",1028,0.000853673119593957
"3572",7977,141,2012,"AL","01049",1687,0.00140092077116246
"3573",7977,141,2012,"AL","01059",729,0.000605803384398253
"3574",7977,141,2012,"AL","01071",2376,0.00197584342611999
"3575",7977,141,2012,"AL","01073",155,0.000128826358071508
"3576",7977,141,2012,"AL","01077",67,5.56382286116684e-05
"3577",7977,141,2012,"AL","01081",336,0.000279260657409508
"3578",7977,141,2012,"AL","01083",338,0.00028164695138007
"3579",7977,141,2012,"AL","01089",378,0.000314977951543392
"3580",7977,141,2012,"AL","01093",79,6.56594998075927e-05
"3581",7977,141,2012,"AL","01095",288,0.000239161340897918
"3582",7977,141,2012,"AL","01115",10,8.31227556855965e-06
"3583",7977,141,2012,"AL","01117",2316,0.00192536875733147
"3584",7977,141,2012,"AL","01121",311,0.000258601962721437
"3585",7977,141,2012,"AL","01123",360,0.000299207847224473
"3586",7977,141,2012,"AL","01127",1514,0.00125765779391299
"3587",7977,141,2012,"AL","01133",348,0.000289002275152333
"3588",7977,141,2012,"AL","13047",546,0.000454968152229344
"3589",7977,141,2012,"AL","13055",1100,0.000913463454818437
"3590",7977,141,2012,"AL","13083",109,9.08269754450522e-05
"3591",7977,141,2012,"AL","13111",8,6.68565392381029e-06
"3592",7977,141,2012,"AL","13115",151,0.000125393619706894
"3593",7977,141,2012,"AL","13123",573,0.000478859962292912
"3594",7977,141,2012,"AL","13129",28,2.3399788733336e-05
"3595",7977,141,2012,"AL","13145",5,4.15566454478435e-06
"3596",7977,141,2012,"AL","13213",438,0.000366039552328613
"3597",7977,141,2012,"AL","13285",165,0.000137136929977884
"3598",7977,141,2012,"AL","13295",2026,0.00168714217402042
"3599",7977,141,2012,"AL","47051",11,9.16602504491352e-06
"3600",7977,141,2012,"AL","47103",832,0.000693284803397096
"3601",7977,141,2012,"AL","47115",7,5.83292502858133e-06
"3602",7977,141,2013,"AL","01007",80,6.64906327165496e-05
"3603",7977,141,2013,"AL","01009",1251,0.00103885992087091
"3604",7977,141,2013,"AL","01015",948,0.000787586667949572
"3605",7977,141,2013,"AL","01019",201,0.000166914685835005
"3606",7977,141,2013,"AL","01027",49,4.07255125388866e-05
"3607",7977,141,2013,"AL","01029",2255,0.00187407875890589
"3608",7977,141,2013,"AL","01033",628,0.000521504590569071
"3609",7977,141,2013,"AL","01043",3088,0.0025655286817648
"3610",7977,141,2013,"AL","01055",1632,0.00135524759842154
"3611",7977,141,2013,"AL","01057",7,5.81793036269809e-06
"3612",7977,141,2013,"AL","01059",21,1.74388477738065e-05
"3613",7977,141,2013,"AL","01073",10,8.30421322562215e-06
"3614",7977,141,2013,"AL","01077",2922,0.00243464692631333
"3615",7977,141,2013,"AL","01079",2063,0.00171315918844585
"3616",7977,141,2013,"AL","01083",241,0.00020073651921991
"3617",7977,141,2013,"AL","01095",24,1.99471898149649e-05
"3618",7977,141,2013,"AL","01103",1120,0.000930868858031694
"3619",7977,141,2013,"AL","01111",1410,0.00117189740162919
"3620",7977,141,2013,"AL","01115",2413,0.00200464418852913
"3621",7977,141,2013,"AL","01121",1248,0.00103725387037817
"3622",7977,141,2013,"AL","01125",61,5.06991074463691e-05
"3623",7977,141,2013,"AL","13015",2163,0.00180298680643774
"3624",7977,141,2013,"AL","13045",1458,0.00121358405903365
"3625",7977,141,2013,"AL","13047",1674,0.00139490235683502
"3626",7977,141,2013,"AL","13057",177,0.000147539835755654
"3627",7977,141,2013,"AL","13067",1532,0.0012762357080704
"3628",7977,141,2013,"AL","13097",3474,0.00289330259581046
"3629",7977,141,2013,"AL","13121",88,7.32903363360162e-05
"3630",7977,141,2013,"AL","13129",375,0.000312478126531143
"3631",7977,141,2013,"AL","13143",2257,0.00187437477884606
"3632",7977,141,2013,"AL","13213",1823,0.0015190603324434
"3633",7977,141,2013,"AL","13223",4978,0.00414659261082684
"3634",7977,141,2013,"AL","13233",1451,0.00120494133903777
"3635",7977,141,2013,"AL","13295",691,0.000575793027821386
"3636",7977,141,2013,"AL","13313",5128,0.00427303422093787
"3637",7977,141,2013,"AL","47055",500,0.000416637502041524
"3638",7977,141,2013,"AL","47099",2028,0.00168988170828042
"3639",7977,141,2014,"AL","01007",64,5.31882366548718e-05
"3640",7977,141,2014,"AL","01009",1497,0.00124541393166446
"3641",7977,141,2014,"AL","01017",209,0.000173706777971986
"3642",7977,141,2014,"AL","01019",639,0.000531061907435681
"3643",7977,141,2014,"AL","01021",187,0.000155421853974935
"3644",7977,141,2014,"AL","01027",49,4.07255125388866e-05
"3645",7977,141,2014,"AL","01033",175,0.000145747827940941
"3646",7977,141,2014,"AL","01037",203,0.000168719980518245
"3647",7977,141,2014,"AL","01043",289,0.000240430612058136
"3648",7977,141,2014,"AL","01049",3358,0.00278890632484288
"3649",7977,141,2014,"AL","01051",74,6.15038352628084e-05
"3650",7977,141,2014,"AL","01055",213,0.000177055517362443
"3651",7977,141,2014,"AL","01057",73,6.06727023538515e-05
"3652",7977,141,2014,"AL","01071",579,0.00048103485396001
"3653",7977,141,2014,"AL","01073",86,7.14162337403505e-05
"3654",7977,141,2014,"AL","01077",5,4.16422365545547e-06
"3655",7977,141,2014,"AL","01081",85,7.0646297261334e-05
"3656",7977,141,2014,"AL","01083",1999,0.00166571673316201
"3657",7977,141,2014,"AL","01089",256,0.000212794254555127
"3658",7977,141,2014,"AL","01095",2947,0.00245139833131104
"3659",7977,141,2014,"AL","01117",245,0.000203599099238647
"3660",7977,141,2014,"AL","01121",10,8.3113290895687e-06
"3661",7977,141,2014,"AL","01123",69,5.7348170718024e-05
"3662",7977,141,2014,"AL","01125",7,5.81793036269809e-06
"3663",7977,141,2014,"AL","01127",731,0.00060714970585694
"3664",7977,141,2014,"AL","01133",272,0.000225874599736923
"3665",7977,141,2014,"AL","13015",424,0.000352400353397713
"3666",7977,141,2014,"AL","13045",642,0.000533130489084942
"3667",7977,141,2014,"AL","13077",626,0.000521360801663024
"3668",7977,141,2014,"AL","13083",13,1.07954771933088e-05
"3669",7977,141,2014,"AL","13115",704,0.000585117567905636
"3670",7977,141,2014,"AL","13143",1041,0.000864468596787266
"3671",7977,141,2014,"AL","13145",319,0.000265905127717817
"3672",7977,141,2014,"AL","13149",10,8.32844731091093e-06
"3673",7977,141,2014,"AL","13199",571,0.000475689937424657
"3674",7977,141,2014,"AL","13223",404,0.000335498041765476
"3675",7977,141,2014,"AL","13233",927,0.000770230364197545
"3676",7977,141,2014,"AL","13285",1147,0.000955708240996759
"3677",7977,141,2014,"AL","13295",10,8.30421322562215e-06
"3678",7977,141,2014,"AL","47055",1936,0.00161322040790478
"3679",7977,141,2014,"AL","47103",42,3.4997550171488e-05
"3680",7977,141,2015,"AL","01009",121,0.000100664719927455
"3681",7977,141,2015,"AL","01015",445,0.000369854144485807
"3682",7977,141,2015,"AL","01017",368,0.000305807099448502
"3683",7977,141,2015,"AL","01027",878,0.000729275720839579
"3684",7977,141,2015,"AL","01029",236,0.000196147366513821
"3685",7977,141,2015,"AL","01033",142,0.000117919827803835
"3686",7977,141,2015,"AL","01043",1583,0.00131553182697666
"3687",7977,141,2015,"AL","01059",8,6.64337058049772e-06
"3688",7977,141,2015,"AL","01071",226,0.000188320150922769
"3689",7977,141,2015,"AL","01073",161,0.000133939464182882
"3690",7977,141,2015,"AL","01077",1031,0.000859023772445518
"3691",7977,141,2015,"AL","01079",458,0.000380658872302246
"3692",7977,141,2015,"AL","01081",7,5.81793036269809e-06
"3693",7977,141,2015,"AL","01103",1050,0.000872689554404714
"3694",7977,141,2015,"AL","01111",588,0.000488287737666582
"3695",7977,141,2015,"AL","01115",1230,0.00102328385912501
"3696",7977,141,2015,"AL","01117",178,0.000147975599774487
"3697",7977,141,2015,"AL","01121",380,0.00031583201286139
"3698",7977,141,2015,"AL","01125",2,1.66226581791374e-06
"3699",7977,141,2015,"AL","01127",128,0.000106293929287964
"3700",7977,141,2015,"AL","01133",362,0.000300838803241022
"3701",7977,141,2015,"AL","13047",520,0.000433303002123185
"3702",7977,141,2015,"AL","13083",367,0.000305811926498478
"3703",7977,141,2015,"AL","13145",21,1.74537910880943e-05
"3704",7977,141,2015,"AL","13149",486,0.000403584762765237
"3705",7977,141,2015,"AL","13285",222,0.000184444616667328
"3706",7977,141,2015,"AL","13295",1940,0.00161655350792111
"3707",7977,141,2015,"AL","47051",3,2.49982501224914e-06
"3708",7977,141,2015,"AL","47099",312,0.000259981801273911
"3709",7977,141,2015,"AL","47115",2,1.6665500081661e-06
"3710",7977,141,2015,"AL","47181",447,0.000372473926825122
"3711",7977,141,2016,"AL","01007",16,1.3293857024942e-05
"3712",7977,141,2016,"AL","01015",71,5.89599139019173e-05
"3713",7977,141,2016,"AL","01019",454,0.000377300184519476
"3714",7977,141,2016,"AL","01021",68,5.65719087195614e-05
"3715",7977,141,2016,"AL","01029",55,4.56731727409218e-05
"3716",7977,141,2016,"AL","01037",10,8.3113290895687e-06
"3717",7977,141,2016,"AL","01043",380,0.000315830505403611
"3718",7977,141,2016,"AL","01049",2566,0.00213268704438333
"3719",7977,141,2016,"AL","01051",86,7.14774301702908e-05
"3720",7977,141,2016,"AL","01055",2061,0.00171278845193423
"3721",7977,141,2016,"AL","01057",3,2.49339872687061e-06
"3722",7977,141,2016,"AL","01073",178,0.000147814995416074
"3723",7977,141,2016,"AL","01077",455,0.000379140126857787
"3724",7977,141,2016,"AL","01083",145,0.000120559483210604
"3725",7977,141,2016,"AL","01089",158,0.00013120656896483
"3726",7977,141,2016,"AL","01093",168,0.000139510782190452
"3727",7977,141,2016,"AL","01095",1265,0.00105137245603452
"3728",7977,141,2016,"AL","01103",978,0.000812322834200564
"3729",7977,141,2016,"AL","01115",120,9.96505587074658e-05
"3730",7977,141,2016,"AL","01123",39,3.24141834493179e-05
"3731",7977,141,2016,"AL","01125",114,9.46879551911429e-05
"3732",7977,141,2016,"AL","01133",2,1.66084264512443e-06
"3733",7977,141,2016,"AL","13015",1579,0.00131532445838002
"3734",7977,141,2016,"AL","13055",50,4.15566454478435e-05
"3735",7977,141,2016,"AL","13057",664,0.000553021033715633
"3736",7977,141,2016,"AL","13067",68,5.66819707987823e-05
"3737",7977,141,2016,"AL","13115",677,0.000562676979363801
"3738",7977,141,2016,"AL","13123",106,8.82815414956559e-05
"3739",7977,141,2016,"AL","13129",1878,0.00156408240498907
"3740",7977,141,2016,"AL","13143",50,4.15210661281108e-05
"3741",7977,141,2016,"AL","13223",113,9.41920985332706e-05
"3742",7977,141,2016,"AL","13227",1600,0.00133255156974575
"3743",7977,141,2016,"AL","13233",444,0.000368898483957786
"3744",7977,141,2016,"AL","47055",32,2.66648001306575e-05
"3745",7977,141,2016,"AL","47099",217,0.000180820675886021
"3746",7977,141,2017,"AL","01007",2,1.66084264512443e-06
"3747",7977,141,2017,"AL","01009",64,5.31925061732397e-05
