"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"300",7977,111,2013,"AL",2886,1.00239952655753
"301",7977,111,2014,"AL",542,1.00045066360624
"302",7977,111,2015,"AL",750,1.00062372467269
"303",7977,111,2016,"AL",356,1.00029606309994
"304",7977,111,2017,"AL",500,1.00041569477113
"305",7977,121,2012,"AL",75462,1.06275336116347
"306",7977,121,2013,"AL",2633,1.00218997311678
"307",7977,121,2014,"AL",4221,1.00351051448174
"308",7977,121,2015,"AL",190,1.00015803979493
"309",7977,121,2016,"AL",39,1.00003242929233
"310",7977,121,2017,"AL",2,1.00000166084265
"311",7977,122,2012,"AL",6001,1.00499010539947
"312",7977,122,2013,"AL",87,1.00007232328253
"313",7977,122,2014,"AL",79,1.00006568913369
"314",7977,122,2015,"AL",10,1.00000831142443
"315",7977,123,2012,"AL",2081,1.00173023399784
"316",7977,123,2013,"AL",65,1.00005402634209
"317",7977,123,2014,"AL",145,1.00012056919668
"318",7977,123,2015,"AL",3,1.00000249268714
"319",7977,124,2012,"AL",67,1.00005572375823
"320",7977,124,2013,"AL",1,1.00000083042132
"321",7977,124,2014,"AL",29,1.00002412381997
"322",7977,131,2012,"AL",6497,1.00540335074414
"323",7977,131,2013,"AL",5630,1.0046817461674
"324",7977,131,2014,"AL",8884,1.00738761975792
"325",7977,131,2015,"AL",10128,1.00841810797223
"326",7977,131,2016,"AL",3820,1.00317521984174
"327",7977,131,2017,"AL",3084,1.00256318253535
"328",7977,141,2012,"AL",118353,1.09841564838655
"329",7977,141,2013,"AL",147527,1.12276575757135
"330",7977,141,2014,"AL",29733,1.02474072238699
"331",7977,141,2015,"AL",16106,1.01339568839601
"332",7977,141,2016,"AL",8928,1.00742571852234
"333",7977,141,2017,"AL",2127,1.00176976684039
"334",7977,142,2012,"AL",41476,1.0344842425912
"335",7977,142,2013,"AL",86919,1.07233463730012
"336",7977,142,2014,"AL",8716,1.00724909209897
"337",7977,142,2015,"AL",5479,1.00455503369994
"338",7977,142,2016,"AL",2207,1.00183500636106
"339",7977,142,2017,"AL",458,1.00038097731988
"340",7977,143,2012,"AL",15786,1.01312342914405
"341",7977,143,2013,"AL",17696,1.01472555985221
"342",7977,143,2014,"AL",5591,1.00464909491218
"343",7977,143,2015,"AL",1036,1.00086155767653
"344",7977,143,2016,"AL",1125,1.00093546281067
"345",7977,143,2017,"AL",71,1.00005907897366
"346",7977,152,2012,"AL",63076,1.05246529958255
"347",7977,152,2013,"AL",53509,1.04449826528454
"348",7977,152,2014,"AL",48768,1.04055894513961
"349",7977,152,2015,"AL",215251,1.17896330474134
"350",7977,152,2016,"AL",106047,1.08817919142067
"351",7977,152,2017,"AL",53380,1.04437540820123
"352",7977,190,2012,"AL",2215,1.00184144535615
"353",7977,190,2013,"AL",867,1.00072146049097
"354",7977,190,2014,"AL",517,1.0004299187917
"355",7977,190,2015,"AL",217,1.00018047568548
"356",7977,190,2016,"AL",333,1.00027719849853
"357",7977,190,2017,"AL",69,1.00005740275339
"358",7977,195,2012,"AL",44,1.00003660366829
"359",7977,195,2013,"AL",74,1.00006155455597
"360",7977,195,2014,"AL",201,1.00016712378951
"361",7977,195,2015,"AL",76,1.00006325389085
"362",7977,195,2016,"AL",120,1.00009975217039
"363",7977,195,2017,"AL",2,1.00000166245511
"364",7977,242,2012,"AL",3,1.00000249339873
"365",7977,242,2013,"AL",3,1.00000249339873
"366",7977,242,2014,"AL",27,1.00002244058854
"367",7977,242,2015,"AL",1,1.00000083113291
"368",7977,242,2016,"AL",8,1.00000664906327
"369",7977,242,2017,"AL",13,1.00001080472782
"370",7978,67,2012,"AL",24,1.00001999041454
"371",7978,67,2013,"AL",8,1.00000666846715
"372",7978,67,2015,"AL",1,1.00000083284473
"373",7978,67,2016,"AL",3,1.00000250067518
"374",7978,67,2017,"AL",12,1.0000100012734
"375",7978,74,2014,"AL",16,1.00001333550698
"376",7978,111,2012,"AL",19,1.0000158169408
"377",7978,111,2013,"AL",5,1.00000415862021
"378",7978,111,2014,"AL",2,1.0000016646913
"379",7978,111,2015,"AL",4,1.00000332310846
"380",7978,111,2016,"AL",3,1.00000249126397
"381",7978,111,2017,"AL",1,1.00000083042132
"382",7978,121,2012,"AL",109,1.00009071629603
"383",7978,121,2013,"AL",7,1.00000582150297
"384",7978,121,2014,"AL",1,1.000000833275
"385",7978,122,2012,"AL",5,1.00000416422366
"386",7978,131,2012,"AL",20,1.00001663716383
"387",7978,131,2013,"AL",23,1.00001911857704
"388",7978,131,2014,"AL",4,1.00000333180809
"389",7978,131,2015,"AL",4,1.00000332553187
"390",7978,131,2016,"AL",1,1.00000083355839
"391",7978,141,2012,"AL",157,1.00013067190704
"392",7978,141,2013,"AL",153,1.00012734739588
"393",7978,141,2014,"AL",35,1.00002913853885
"394",7978,141,2015,"AL",29,1.0000241368171
"395",7978,141,2016,"AL",6,1.0000049986426
"396",7978,141,2017,"AL",5,1.00000416565098
"397",7978,142,2012,"AL",43,1.00003578690798
"398",7978,142,2013,"AL",154,1.00012824184462
"399",7978,142,2014,"AL",6,1.00000499435841
"400",7978,142,2015,"AL",9,1.00000747877301
"401",7978,142,2016,"AL",5,1.00000416151367
"402",7978,142,2017,"AL",2,1.00000166568946
"403",7978,143,2012,"AL",19,1.00001581296089
"404",7978,143,2013,"AL",9,1.00000748619427
"405",7978,143,2014,"AL",1,1.00000083193983
"406",7978,152,2012,"AL",83,1.00006904762693
"407",7978,152,2013,"AL",121,1.00010078456829
"408",7978,152,2014,"AL",56,1.00004662473813
"409",7978,152,2015,"AL",123,1.00010233009525
