"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"1098",7999,121,2012,"AL",23,1.00001916941758
"1099",7999,122,2012,"AL",2,1.00000166711679
"1100",7999,131,2012,"AL",13,1.00001083625912
"1101",7999,131,2014,"AL",5,1.00000416750858
"1102",7999,131,2015,"AL",6,1.00000499778205
"1103",7999,131,2017,"AL",2,1.00000166155423
"1104",7999,141,2012,"AL",59,1.00004913243786
"1105",7999,142,2012,"AL",12,1.0000099821644
"1106",7999,142,2013,"AL",5,1.00000415566454
"1107",7999,142,2014,"AL",6,1.00000498537428
"1108",7999,142,2015,"AL",10,1.00000830990592
"1109",7999,142,2016,"AL",3,1.00000249126397
"1110",7999,142,2017,"AL",6,1.00000498252794
"1111",7999,143,2012,"AL",4,1.00000332938261
"1112",7999,143,2015,"AL",5,1.00000415566454
"1113",7999,152,2012,"AL",227,1.00018911934334
"1114",7999,152,2013,"AL",17,1.00001413510858
"1115",7999,152,2014,"AL",46,1.00003821105695
"1116",7999,152,2015,"AL",14,1.00001163159121
"1117",7999,152,2016,"AL",2,1.00000166084265
"1118",7999,152,2017,"AL",12,1.00000996932539
"1119",7999,176,2012,"AL",446,1.00037127016057
"1120",7999,176,2013,"AL",33,1.00002742553989
"1121",7999,176,2014,"AL",72,1.00005986643287
"1122",7999,176,2015,"AL",3,1.00000249268714
"1123",7999,176,2017,"AL",2,1.00000166084265
"1124",7999,190,2012,"AL",128,1.00010664683253
"1125",7999,190,2013,"AL",1,1.00000083113291
"1126",7999,190,2014,"AL",44,1.00003655846261
"1127",7999,190,2015,"AL",3,1.00000249339873
"1128",7999,190,2017,"AL",13,1.00001079547719
"1129",7999,195,2012,"AL",74,1.00006167048215
"1130",7999,195,2014,"AL",20,1.00001664479805
"1131",7999,195,2015,"AL",1,1.00000083113291
"1132",7999,195,2017,"AL",4,1.00000332168529
