"Class","NCells","State","County"
"141",17750,"NC","Wayne County"
"142",166223,"NC","Wayne County"
"143",14526,"NC","Wayne County"
"152",134446,"NC","Wayne County"
"176",69269,"NC","Wayne County"
"190",332279,"NC","Wayne County"
"195",7790,"NC","Wayne County"
"207",3,"NC","Wayne County"
"216",55,"NC","Wayne County"
"219",23,"NC","Wayne County"
"222",49,"NC","Wayne County"
"225",6,"NC","Wayne County"
"226",41,"NC","Wayne County"
"236",5249,"NC","Wayne County"
"239",2,"NC","Wayne County"
"240",512,"NC","Wayne County"
"242",62,"NC","Wayne County"
"254",5,"NC","Wayne County"
"1",48124,"NC","Wilkes County"
"2",2,"NC","Wilkes County"
"4",1,"NC","Wilkes County"
"5",8617,"NC","Wilkes County"
"11",3002,"NC","Wilkes County"
"21",26,"NC","Wilkes County"
"24",757,"NC","Wilkes County"
"26",2077,"NC","Wilkes County"
"27",3,"NC","Wilkes County"
"28",753,"NC","Wilkes County"
"36",1,"NC","Wilkes County"
"37",175546,"NC","Wilkes County"
"44",781,"NC","Wilkes County"
"46",2,"NC","Wilkes County"
"48",1,"NC","Wilkes County"
"50",92,"NC","Wilkes County"
"59",22,"NC","Wilkes County"
"61",64281,"NC","Wilkes County"
"67",53,"NC","Wilkes County"
"68",2046,"NC","Wilkes County"
"69",1,"NC","Wilkes County"
"70",167,"NC","Wilkes County"
"111",8029,"NC","Wilkes County"
"121",99435,"NC","Wilkes County"
"122",21525,"NC","Wilkes County"
"123",5488,"NC","Wilkes County"
"124",1873,"NC","Wilkes County"
"131",401,"NC","Wilkes County"
"141",1492249,"NC","Wilkes County"
"142",78781,"NC","Wilkes County"
"143",28284,"NC","Wilkes County"
"152",28769,"NC","Wilkes County"
"176",104567,"NC","Wilkes County"
"190",90,"NC","Wilkes County"
"195",7,"NC","Wilkes County"
"221",5,"NC","Wilkes County"
"222",7,"NC","Wilkes County"
"225",1460,"NC","Wilkes County"
"226",76,"NC","Wilkes County"
"229",35,"NC","Wilkes County"
"236",61,"NC","Wilkes County"
"237",667,"NC","Wilkes County"
"240",4,"NC","Wilkes County"
"254",411,"NC","Wilkes County"
"1",42710,"NC","Wilson County"
"2",73899,"NC","Wilson County"
"4",8460,"NC","Wilson County"
"5",133501,"NC","Wilson County"
"6",2,"NC","Wilson County"
"10",7727,"NC","Wilson County"
"11",29608,"NC","Wilson County"
"12",29,"NC","Wilson County"
"21",1,"NC","Wilson County"
"24",3306,"NC","Wilson County"
"26",64050,"NC","Wilson County"
"27",33,"NC","Wilson County"
"28",6,"NC","Wilson County"
"29",926,"NC","Wilson County"
"37",38754,"NC","Wilson County"
"44",171,"NC","Wilson County"
"46",12466,"NC","Wilson County"
"48",361,"NC","Wilson County"
"50",93,"NC","Wilson County"
"53",2,"NC","Wilson County"
"54",4,"NC","Wilson County"
"57",8,"NC","Wilson County"
"59",1131,"NC","Wilson County"
"61",14717,"NC","Wilson County"
"69",24,"NC","Wilson County"
"111",17324,"NC","Wilson County"
"121",67106,"NC","Wilson County"
"122",35254,"NC","Wilson County"
"123",11591,"NC","Wilson County"
"124",3538,"NC","Wilson County"
"131",714,"NC","Wilson County"
"141",42527,"NC","Wilson County"
"142",141546,"NC","Wilson County"
"143",8568,"NC","Wilson County"
"152",53269,"NC","Wilson County"
"176",69532,"NC","Wilson County"
"190",206880,"NC","Wilson County"
"195",2749,"NC","Wilson County"
"207",23,"NC","Wilson County"
"216",120,"NC","Wilson County"
"219",45,"NC","Wilson County"
"222",56,"NC","Wilson County"
"225",5,"NC","Wilson County"
"236",499,"NC","Wilson County"
"238",1,"NC","Wilson County"
"239",3,"NC","Wilson County"
"240",17,"NC","Wilson County"
"242",25,"NC","Wilson County"
"1",80128,"NC","Yadkin County"
"2",12,"NC","Yadkin County"
"4",168,"NC","Yadkin County"
"5",51541,"NC","Yadkin County"
"6",23,"NC","Yadkin County"
"11",7056,"NC","Yadkin County"
"21",24,"NC","Yadkin County"
"24",899,"NC","Yadkin County"
"26",28291,"NC","Yadkin County"
"27",1,"NC","Yadkin County"
"28",235,"NC","Yadkin County"
"29",23,"NC","Yadkin County"
"36",78,"NC","Yadkin County"
"37",88719,"NC","Yadkin County"
"44",1568,"NC","Yadkin County"
"46",4,"NC","Yadkin County"
"58",2,"NC","Yadkin County"
"59",14,"NC","Yadkin County"
"61",96121,"NC","Yadkin County"
"67",10,"NC","Yadkin County"
"68",10,"NC","Yadkin County"
"111",4144,"NC","Yadkin County"
"121",65706,"NC","Yadkin County"
"122",12851,"NC","Yadkin County"
"123",2393,"NC","Yadkin County"
"124",939,"NC","Yadkin County"
"131",75,"NC","Yadkin County"
"141",411007,"NC","Yadkin County"
"142",32193,"NC","Yadkin County"
"143",919,"NC","Yadkin County"
"152",4919,"NC","Yadkin County"
"176",69382,"NC","Yadkin County"
"190",36,"NC","Yadkin County"
"195",1,"NC","Yadkin County"
"205",3,"NC","Yadkin County"
"222",11,"NC","Yadkin County"
"225",628,"NC","Yadkin County"
"226",9,"NC","Yadkin County"
"229",4,"NC","Yadkin County"
"235",1,"NC","Yadkin County"
"236",127,"NC","Yadkin County"
"237",2011,"NC","Yadkin County"
"240",81,"NC","Yadkin County"
"254",2191,"NC","Yadkin County"
"1",1201,"NC","Yancey County"
"5",140,"NC","Yancey County"
"11",8,"NC","Yancey County"
"26",3,"NC","Yancey County"
"28",1,"NC","Yancey County"
"36",32,"NC","Yancey County"
"37",25891,"NC","Yancey County"
"44",57,"NC","Yancey County"
"54",11,"NC","Yancey County"
"59",21,"NC","Yancey County"
"61",265,"NC","Yancey County"
"68",1021,"NC","Yancey County"
"70",3286,"NC","Yancey County"
"92",7,"NC","Yancey County"
"111",1180,"NC","Yancey County"
"121",46664,"NC","Yancey County"
"122",2852,"NC","Yancey County"
"123",768,"NC","Yancey County"
"124",176,"NC","Yancey County"
"131",425,"NC","Yancey County"
"141",765915,"NC","Yancey County"
"142",23651,"NC","Yancey County"
"143",4984,"NC","Yancey County"
"152",2603,"NC","Yancey County"
"176",18156,"NC","Yancey County"
"190",5,"NC","Yancey County"
"221",603,"NC","Yancey County"
"222",53,"NC","Yancey County"
"225",51,"NC","Yancey County"
"242",31,"NC","Yancey County"
"1",126567,"ND","Adams County"
"4",1006,"ND","Adams County"
"5",492,"ND","Adams County"
"6",94550,"ND","Adams County"
"21",13944,"ND","Adams County"
"22",26327,"ND","Adams County"
"23",804639,"ND","Adams County"
"24",14313,"ND","Adams County"
"27",341,"ND","Adams County"
"28",8579,"ND","Adams County"
"29",1705,"ND","Adams County"
"31",60528,"ND","Adams County"
"32",5173,"ND","Adams County"
"33",5892,"ND","Adams County"
"35",576,"ND","Adams County"
"36",47699,"ND","Adams County"
"37",176735,"ND","Adams County"
"39",233,"ND","Adams County"
"42",261,"ND","Adams County"
"44",1,"ND","Adams County"
"52",5,"ND","Adams County"
"53",27109,"ND","Adams County"
"61",7406,"ND","Adams County"
"111",3859,"ND","Adams County"
"121",90964,"ND","Adams County"
"122",7229,"ND","Adams County"
"123",684,"ND","Adams County"
"124",92,"ND","Adams County"
"131",136,"ND","Adams County"
"141",1564,"ND","Adams County"
"142",140,"ND","Adams County"
"143",28,"ND","Adams County"
"152",648,"ND","Adams County"
"176",1310216,"ND","Adams County"
"190",17318,"ND","Adams County"
"195",170,"ND","Adams County"
"205",21,"ND","Adams County"
"235",2,"ND","Adams County"
"1",896259,"ND","Barnes County"
"4",2,"ND","Barnes County"
"5",1679134,"ND","Barnes County"
"6",2994,"ND","Barnes County"
"21",13594,"ND","Barnes County"
"23",331376,"ND","Barnes County"
"24",201,"ND","Barnes County"
"26",97,"ND","Barnes County"
"27",66,"ND","Barnes County"
"28",977,"ND","Barnes County"
"29",55,"ND","Barnes County"
"31",511,"ND","Barnes County"
"32",1,"ND","Barnes County"
"36",29952,"ND","Barnes County"
"37",26551,"ND","Barnes County"
"39",3,"ND","Barnes County"
"41",15,"ND","Barnes County"
"42",12196,"ND","Barnes County"
"43",153,"ND","Barnes County"
"53",235,"ND","Barnes County"
"58",1,"ND","Barnes County"
"61",8752,"ND","Barnes County"
"111",148253,"ND","Barnes County"
"121",178569,"ND","Barnes County"
"122",13147,"ND","Barnes County"
"123",3240,"ND","Barnes County"
"124",215,"ND","Barnes County"
"131",289,"ND","Barnes County"
"141",30685,"ND","Barnes County"
"142",2741,"ND","Barnes County"
"143",543,"ND","Barnes County"
"152",135,"ND","Barnes County"
"176",629631,"ND","Barnes County"
"190",17119,"ND","Barnes County"
"195",339106,"ND","Barnes County"
"246",101,"ND","Barnes County"
"1",293831,"ND","Benson County"
"4",1224,"ND","Benson County"
"5",669024,"ND","Benson County"
"6",2687,"ND","Benson County"
"21",67237,"ND","Benson County"
"22",929,"ND","Benson County"
"23",462394,"ND","Benson County"
"24",7457,"ND","Benson County"
"27",14,"ND","Benson County"
"28",2817,"ND","Benson County"
"29",626,"ND","Benson County"
"31",47011,"ND","Benson County"
"32",918,"ND","Benson County"
"36",31616,"ND","Benson County"
"37",189129,"ND","Benson County"
"39",17,"ND","Benson County"
"42",41072,"ND","Benson County"
"43",16,"ND","Benson County"
"52",7,"ND","Benson County"
"53",2043,"ND","Benson County"
"58",19,"ND","Benson County"
"61",410083,"ND","Benson County"
"111",420278,"ND","Benson County"
"121",155251,"ND","Benson County"
"122",9854,"ND","Benson County"
"123",740,"ND","Benson County"
"124",138,"ND","Benson County"
"131",300,"ND","Benson County"
"141",29812,"ND","Benson County"
"142",538,"ND","Benson County"
"152",10,"ND","Benson County"
"176",879161,"ND","Benson County"
"190",40807,"ND","Benson County"
"195",357311,"ND","Benson County"
"225",1,"ND","Benson County"
"246",1,"ND","Benson County"
"1",14957,"ND","Billings County"
"4",77,"ND","Billings County"
"5",305,"ND","Billings County"
"6",21571,"ND","Billings County"
"21",8437,"ND","Billings County"
"22",2016,"ND","Billings County"
"23",141403,"ND","Billings County"
"24",8605,"ND","Billings County"
"28",5397,"ND","Billings County"
"29",179,"ND","Billings County"
"31",3398,"ND","Billings County"
"32",226,"ND","Billings County"
"33",240,"ND","Billings County"
"35",6,"ND","Billings County"
"36",28240,"ND","Billings County"
"37",163080,"ND","Billings County"
"42",30,"ND","Billings County"
"52",161,"ND","Billings County"
"53",4776,"ND","Billings County"
"61",24616,"ND","Billings County"
"111",11977,"ND","Billings County"
"121",39936,"ND","Billings County"
"122",7125,"ND","Billings County"
"123",106,"ND","Billings County"
"124",29,"ND","Billings County"
"131",52275,"ND","Billings County"
"141",218963,"ND","Billings County"
"142",78165,"ND","Billings County"
"143",6342,"ND","Billings County"
"152",164145,"ND","Billings County"
"176",2305695,"ND","Billings County"
"190",20313,"ND","Billings County"
"195",556,"ND","Billings County"
"205",3,"ND","Billings County"
"1",194603,"ND","Bottineau County"
"4",193,"ND","Bottineau County"
"5",125337,"ND","Bottineau County"
"6",86719,"ND","Bottineau County"
"21",339927,"ND","Bottineau County"
"22",15704,"ND","Bottineau County"
"23",731635,"ND","Bottineau County"
"24",8404,"ND","Bottineau County"
"27",12,"ND","Bottineau County"
"28",2175,"ND","Bottineau County"
"29",590,"ND","Bottineau County"
"31",184184,"ND","Bottineau County"
"32",15920,"ND","Bottineau County"
"35",504,"ND","Bottineau County"
"36",38502,"ND","Bottineau County"
"37",129030,"ND","Bottineau County"
"39",9,"ND","Bottineau County"
"42",2742,"ND","Bottineau County"
"43",165,"ND","Bottineau County"
"52",19,"ND","Bottineau County"
"53",33939,"ND","Bottineau County"
"58",10,"ND","Bottineau County"
"59",1,"ND","Bottineau County"
"61",289652,"ND","Bottineau County"
"111",115277,"ND","Bottineau County"
"121",213071,"ND","Bottineau County"
"122",12176,"ND","Bottineau County"
"123",1200,"ND","Bottineau County"
"124",178,"ND","Bottineau County"
"131",236,"ND","Bottineau County"
"141",234454,"ND","Bottineau County"
"142",40,"ND","Bottineau County"
"152",4,"ND","Bottineau County"
"176",1671734,"ND","Bottineau County"
"190",11410,"ND","Bottineau County"
"195",451881,"ND","Bottineau County"
"1",104971,"ND","Bowman County"
"4",582,"ND","Bowman County"
"5",132,"ND","Bowman County"
"6",34546,"ND","Bowman County"
"21",22080,"ND","Bowman County"
"22",67018,"ND","Bowman County"
"23",492514,"ND","Bowman County"
"24",4404,"ND","Bowman County"
"27",12,"ND","Bowman County"
"28",6624,"ND","Bowman County"
"29",2015,"ND","Bowman County"
"31",20555,"ND","Bowman County"
"32",9331,"ND","Bowman County"
"33",8396,"ND","Bowman County"
"35",68,"ND","Bowman County"
"36",106863,"ND","Bowman County"
"37",199382,"ND","Bowman County"
"39",27,"ND","Bowman County"
"41",2,"ND","Bowman County"
"42",277,"ND","Bowman County"
"43",19,"ND","Bowman County"
"52",99,"ND","Bowman County"
"53",46061,"ND","Bowman County"
"61",28389,"ND","Bowman County"
"111",13990,"ND","Bowman County"
"121",92586,"ND","Bowman County"
"122",9401,"ND","Bowman County"
"123",1080,"ND","Bowman County"
"124",168,"ND","Bowman County"
"131",874,"ND","Bowman County"
"141",756,"ND","Bowman County"
"142",2007,"ND","Bowman County"
"143",24,"ND","Bowman County"
"152",75824,"ND","Bowman County"
"176",1998955,"ND","Bowman County"
"190",10275,"ND","Bowman County"
"195",1349,"ND","Bowman County"
"205",20,"ND","Bowman County"
"246",1,"ND","Bowman County"
"1",13327,"ND","Burke County"
"4",40,"ND","Burke County"
"5",7411,"ND","Burke County"
"6",8053,"ND","Burke County"
"12",1,"ND","Burke County"
"21",78228,"ND","Burke County"
"22",134046,"ND","Burke County"
"23",428625,"ND","Burke County"
"24",12271,"ND","Burke County"
"27",3,"ND","Burke County"
"28",3394,"ND","Burke County"
"29",495,"ND","Burke County"
"31",222534,"ND","Burke County"
"32",34711,"ND","Burke County"
"33",672,"ND","Burke County"
"35",1556,"ND","Burke County"
"36",18334,"ND","Burke County"
"37",111061,"ND","Burke County"
"39",99,"ND","Burke County"
"41",6,"ND","Burke County"
"42",249,"ND","Burke County"
"43",19,"ND","Burke County"
"52",11288,"ND","Burke County"
"53",115249,"ND","Burke County"
"58",5,"ND","Burke County"
"61",110220,"ND","Burke County"
"111",81097,"ND","Burke County"
"121",118551,"ND","Burke County"
"122",18021,"ND","Burke County"
"123",718,"ND","Burke County"
"124",35,"ND","Burke County"
"131",2878,"ND","Burke County"
"141",17990,"ND","Burke County"
"142",35,"ND","Burke County"
"143",74,"ND","Burke County"
"152",791,"ND","Burke County"
"176",1571573,"ND","Burke County"
"190",3477,"ND","Burke County"
"195",119189,"ND","Burke County"
"205",11,"ND","Burke County"
"1",320516,"ND","Burleigh County"
"4",2897,"ND","Burleigh County"
"5",149107,"ND","Burleigh County"
"6",126987,"ND","Burleigh County"
"21",55078,"ND","Burleigh County"
"22",3811,"ND","Burleigh County"
"23",393630,"ND","Burleigh County"
"24",14046,"ND","Burleigh County"
"27",34,"ND","Burleigh County"
"28",12132,"ND","Burleigh County"
"29",2651,"ND","Burleigh County"
"31",21369,"ND","Burleigh County"
"32",6223,"ND","Burleigh County"
"35",34,"ND","Burleigh County"
"36",59658,"ND","Burleigh County"
"37",192330,"ND","Burleigh County"
"39",2009,"ND","Burleigh County"
"42",15324,"ND","Burleigh County"
"43",61,"ND","Burleigh County"
"44",4,"ND","Burleigh County"
"53",15137,"ND","Burleigh County"
"58",69,"ND","Burleigh County"
"61",18621,"ND","Burleigh County"
"111",161219,"ND","Burleigh County"
"121",193096,"ND","Burleigh County"
"122",38494,"ND","Burleigh County"
"123",13456,"ND","Burleigh County"
"124",4555,"ND","Burleigh County"
"131",2932,"ND","Burleigh County"
"141",11911,"ND","Burleigh County"
"142",65,"ND","Burleigh County"
"143",74,"ND","Burleigh County"
"152",32,"ND","Burleigh County"
"176",2795614,"ND","Burleigh County"
"190",42413,"ND","Burleigh County"
"195",126941,"ND","Burleigh County"
"205",729,"ND","Burleigh County"
"225",19,"ND","Burleigh County"
"246",5,"ND","Burleigh County"
"1",1648175,"ND","Cass County"
"5",2164185,"ND","Cass County"
"6",4273,"ND","Cass County"
"21",13281,"ND","Cass County"
"23",351417,"ND","Cass County"
"24",432,"ND","Cass County"
"27",2,"ND","Cass County"
"28",807,"ND","Cass County"
"29",204,"ND","Cass County"
"31",136,"ND","Cass County"
"36",17788,"ND","Cass County"
"37",10086,"ND","Cass County"
"41",79822,"ND","Cass County"
"42",12606,"ND","Cass County"
"43",148,"ND","Cass County"
"53",22,"ND","Cass County"
"59",80,"ND","Cass County"
"61",15396,"ND","Cass County"
"111",56287,"ND","Cass County"
"121",258529,"ND","Cass County"
"122",83378,"ND","Cass County"
"123",36701,"ND","Cass County"
"124",15287,"ND","Cass County"
"131",555,"ND","Cass County"
"141",45079,"ND","Cass County"
"142",171,"ND","Cass County"
"143",42,"ND","Cass County"
"152",522,"ND","Cass County"
"176",125955,"ND","Cass County"
"190",47015,"ND","Cass County"
"195",117007,"ND","Cass County"
"1",9530,"ND","Cavalier County"
"4",276,"ND","Cavalier County"
"5",348590,"ND","Cavalier County"
"6",693,"ND","Cavalier County"
"21",60875,"ND","Cavalier County"
"22",765,"ND","Cavalier County"
"23",1186944,"ND","Cavalier County"
"24",10273,"ND","Cavalier County"
"28",356,"ND","Cavalier County"
"29",6,"ND","Cavalier County"
"31",868132,"ND","Cavalier County"
"32",4269,"ND","Cavalier County"
"36",4778,"ND","Cavalier County"
"37",17267,"ND","Cavalier County"
"41",67,"ND","Cavalier County"
"42",28881,"ND","Cavalier County"
"43",473,"ND","Cavalier County"
"53",367,"ND","Cavalier County"
"61",358978,"ND","Cavalier County"
"111",27896,"ND","Cavalier County"
"121",168712,"ND","Cavalier County"
"122",12034,"ND","Cavalier County"
"123",1960,"ND","Cavalier County"
"124",345,"ND","Cavalier County"
"131",271,"ND","Cavalier County"
"141",160170,"ND","Cavalier County"
"142",1923,"ND","Cavalier County"
"143",14,"ND","Cavalier County"
"152",2,"ND","Cavalier County"
"176",315936,"ND","Cavalier County"
"190",13844,"ND","Cavalier County"
"195",746466,"ND","Cavalier County"
"1",900670,"ND","Dickey County"
"4",32,"ND","Dickey County"
"5",847051,"ND","Dickey County"
"6",4536,"ND","Dickey County"
"21",2740,"ND","Dickey County"
"23",64848,"ND","Dickey County"
"24",339,"ND","Dickey County"
"27",4,"ND","Dickey County"
"28",1281,"ND","Dickey County"
"29",17,"ND","Dickey County"
"31",35,"ND","Dickey County"
"32",18,"ND","Dickey County"
"36",52995,"ND","Dickey County"
"37",79902,"ND","Dickey County"
"39",6,"ND","Dickey County"
"41",23,"ND","Dickey County"
"42",6608,"ND","Dickey County"
"43",6342,"ND","Dickey County"
"44",281,"ND","Dickey County"
"53",47,"ND","Dickey County"
"61",7863,"ND","Dickey County"
"111",106472,"ND","Dickey County"
"121",119267,"ND","Dickey County"
"122",3598,"ND","Dickey County"
"123",1842,"ND","Dickey County"
"124",520,"ND","Dickey County"
"131",286,"ND","Dickey County"
"141",33737,"ND","Dickey County"
"142",31,"ND","Dickey County"
"143",9,"ND","Dickey County"
"152",6753,"ND","Dickey County"
"176",781909,"ND","Dickey County"
"190",1573,"ND","Dickey County"
"195",252872,"ND","Dickey County"
"246",7,"ND","Dickey County"
"1",35890,"ND","Divide County"
"4",320,"ND","Divide County"
"5",12035,"ND","Divide County"
"6",484,"ND","Divide County"
"21",23994,"ND","Divide County"
"22",686891,"ND","Divide County"
"23",229723,"ND","Divide County"
"24",37455,"ND","Divide County"
"27",1,"ND","Divide County"
"28",4096,"ND","Divide County"
"29",414,"ND","Divide County"
"31",53965,"ND","Divide County"
"32",33903,"ND","Divide County"
"33",807,"ND","Divide County"
"35",9438,"ND","Divide County"
"36",66190,"ND","Divide County"
"37",85614,"ND","Divide County"
"39",76,"ND","Divide County"
"41",91,"ND","Divide County"
"42",2036,"ND","Divide County"
"43",26,"ND","Divide County"
"52",179921,"ND","Divide County"
"53",313853,"ND","Divide County"
"61",247515,"ND","Divide County"
"111",135646,"ND","Divide County"
"121",137384,"ND","Divide County"
"122",11536,"ND","Divide County"
"123",1112,"ND","Divide County"
"124",10,"ND","Divide County"
"131",2270,"ND","Divide County"
"141",2081,"ND","Divide County"
"142",91,"ND","Divide County"
"143",99,"ND","Divide County"
"152",11438,"ND","Divide County"
"176",1285837,"ND","Divide County"
"190",2252,"ND","Divide County"
"195",111148,"ND","Divide County"
"1",112466,"ND","Dunn County"
"4",1666,"ND","Dunn County"
"5",2068,"ND","Dunn County"
"6",50370,"ND","Dunn County"
"12",2,"ND","Dunn County"
"21",30274,"ND","Dunn County"
"22",5752,"ND","Dunn County"
"23",645722,"ND","Dunn County"
"24",38113,"ND","Dunn County"
"27",781,"ND","Dunn County"
"28",30927,"ND","Dunn County"
"29",1818,"ND","Dunn County"
"31",25092,"ND","Dunn County"
"32",5235,"ND","Dunn County"
"33",862,"ND","Dunn County"
"35",1502,"ND","Dunn County"
"36",58177,"ND","Dunn County"
"37",332639,"ND","Dunn County"
"39",7756,"ND","Dunn County"
"41",1,"ND","Dunn County"
"42",111,"ND","Dunn County"
"52",512,"ND","Dunn County"
"53",5582,"ND","Dunn County"
"58",110,"ND","Dunn County"
"61",75444,"ND","Dunn County"
"111",159752,"ND","Dunn County"
"121",127414,"ND","Dunn County"
"122",8310,"ND","Dunn County"
"123",202,"ND","Dunn County"
"124",23,"ND","Dunn County"
"131",51423,"ND","Dunn County"
"141",485264,"ND","Dunn County"
"142",17911,"ND","Dunn County"
"143",5473,"ND","Dunn County"
"152",31337,"ND","Dunn County"
"176",3629534,"ND","Dunn County"
"190",29698,"ND","Dunn County"
"195",42418,"ND","Dunn County"
"205",112,"ND","Dunn County"
"225",4,"ND","Dunn County"
"246",1,"ND","Dunn County"
"1",135382,"ND","Eddy County"
"4",185,"ND","Eddy County"
"5",381429,"ND","Eddy County"
"6",276,"ND","Eddy County"
"21",26441,"ND","Eddy County"
"22",94,"ND","Eddy County"
"23",130507,"ND","Eddy County"
"24",2450,"ND","Eddy County"
"26",5,"ND","Eddy County"
"27",43,"ND","Eddy County"
"28",1806,"ND","Eddy County"
"29",397,"ND","Eddy County"
"31",3950,"ND","Eddy County"
"32",141,"ND","Eddy County"
"36",27921,"ND","Eddy County"
"37",221395,"ND","Eddy County"
"39",1,"ND","Eddy County"
"42",4049,"ND","Eddy County"
"43",2,"ND","Eddy County"
"52",1,"ND","Eddy County"
"53",1910,"ND","Eddy County"
"58",95,"ND","Eddy County"
"61",29093,"ND","Eddy County"
"111",67338,"ND","Eddy County"
"121",70572,"ND","Eddy County"
"122",2391,"ND","Eddy County"
"123",236,"ND","Eddy County"
"124",38,"ND","Eddy County"
"131",636,"ND","Eddy County"
"141",20829,"ND","Eddy County"
"142",219,"ND","Eddy County"
"152",5,"ND","Eddy County"
"176",524402,"ND","Eddy County"
"190",13103,"ND","Eddy County"
"195",191221,"ND","Eddy County"
"1",686886,"ND","Emmons County"
"4",1056,"ND","Emmons County"
"5",243645,"ND","Emmons County"
"6",288705,"ND","Emmons County"
"21",15882,"ND","Emmons County"
"22",21,"ND","Emmons County"
"23",387122,"ND","Emmons County"
"24",11504,"ND","Emmons County"
"26",2,"ND","Emmons County"
"27",78,"ND","Emmons County"
"28",29267,"ND","Emmons County"
"29",3054,"ND","Emmons County"
"31",3009,"ND","Emmons County"
"32",311,"ND","Emmons County"
"36",74701,"ND","Emmons County"
"37",87001,"ND","Emmons County"
"39",23,"ND","Emmons County"
"42",127,"ND","Emmons County"
"43",3965,"ND","Emmons County"
"44",7,"ND","Emmons County"
"52",482,"ND","Emmons County"
"53",8188,"ND","Emmons County"
"58",11,"ND","Emmons County"
"61",16627,"ND","Emmons County"
"111",62967,"ND","Emmons County"
"121",136181,"ND","Emmons County"
"122",9168,"ND","Emmons County"
"123",1197,"ND","Emmons County"
"124",388,"ND","Emmons County"
"131",1732,"ND","Emmons County"
"141",8995,"ND","Emmons County"
"142",58,"ND","Emmons County"
"143",1,"ND","Emmons County"
"152",254,"ND","Emmons County"
"176",2266279,"ND","Emmons County"
"190",8533,"ND","Emmons County"
"195",114970,"ND","Emmons County"
"205",40,"ND","Emmons County"
"225",36,"ND","Emmons County"
"1",328618,"ND","Foster County"
"4",81,"ND","Foster County"
"5",640733,"ND","Foster County"
"6",87,"ND","Foster County"
"21",38063,"ND","Foster County"
"22",8,"ND","Foster County"
"23",145585,"ND","Foster County"
"24",714,"ND","Foster County"
"26",3,"ND","Foster County"
"27",214,"ND","Foster County"
"28",2637,"ND","Foster County"
"29",34,"ND","Foster County"
"31",2947,"ND","Foster County"
"32",83,"ND","Foster County"
"36",17285,"ND","Foster County"
"37",54152,"ND","Foster County"
"39",5,"ND","Foster County"
"42",3650,"ND","Foster County"
"43",37,"ND","Foster County"
"53",294,"ND","Foster County"
"58",13,"ND","Foster County"
"61",18842,"ND","Foster County"
"111",49368,"ND","Foster County"
"121",80622,"ND","Foster County"
"122",4351,"ND","Foster County"
"123",581,"ND","Foster County"
"124",170,"ND","Foster County"
"131",108,"ND","Foster County"
"141",8002,"ND","Foster County"
"142",176,"ND","Foster County"
"143",2,"ND","Foster County"
"152",44,"ND","Foster County"
"176",223636,"ND","Foster County"
"190",6631,"ND","Foster County"
"195",239834,"ND","Foster County"
"205",1,"ND","Foster County"
"246",5,"ND","Foster County"
"1",32481,"ND","Golden Valley County"
"4",623,"ND","Golden Valley County"
"5",34,"ND","Golden Valley County"
"6",28769,"ND","Golden Valley County"
"21",6387,"ND","Golden Valley County"
"22",44249,"ND","Golden Valley County"
"23",193269,"ND","Golden Valley County"
"24",19575,"ND","Golden Valley County"
"28",21601,"ND","Golden Valley County"
"29",1494,"ND","Golden Valley County"
"31",6240,"ND","Golden Valley County"
"32",53,"ND","Golden Valley County"
"33",1172,"ND","Golden Valley County"
"35",1205,"ND","Golden Valley County"
"36",28754,"ND","Golden Valley County"
"37",127955,"ND","Golden Valley County"
"39",4320,"ND","Golden Valley County"
"41",135,"ND","Golden Valley County"
"42",1856,"ND","Golden Valley County"
"43",7,"ND","Golden Valley County"
"52",30150,"ND","Golden Valley County"
"53",42868,"ND","Golden Valley County"
"61",48502,"ND","Golden Valley County"
"111",2923,"ND","Golden Valley County"
"121",50995,"ND","Golden Valley County"
"122",6893,"ND","Golden Valley County"
"123",572,"ND","Golden Valley County"
"124",50,"ND","Golden Valley County"
"131",22906,"ND","Golden Valley County"
"141",67069,"ND","Golden Valley County"
"142",11296,"ND","Golden Valley County"
"143",2395,"ND","Golden Valley County"
"152",90003,"ND","Golden Valley County"
"176",1956886,"ND","Golden Valley County"
"190",13143,"ND","Golden Valley County"
"195",585,"ND","Golden Valley County"
"1",562575,"ND","Grand Forks County"
"5",835836,"ND","Grand Forks County"
"6",9387,"ND","Grand Forks County"
"21",24025,"ND","Grand Forks County"
"22",99,"ND","Grand Forks County"
"23",668039,"ND","Grand Forks County"
"24",837,"ND","Grand Forks County"
"26",26,"ND","Grand Forks County"
"28",406,"ND","Grand Forks County"
"29",32,"ND","Grand Forks County"
"31",7175,"ND","Grand Forks County"
"32",135,"ND","Grand Forks County"
"36",17169,"ND","Grand Forks County"
"37",354005,"ND","Grand Forks County"
"41",130653,"ND","Grand Forks County"
"42",297594,"ND","Grand Forks County"
"43",126772,"ND","Grand Forks County"
"53",828,"ND","Grand Forks County"
"58",2,"ND","Grand Forks County"
"59",1,"ND","Grand Forks County"
"61",176178,"ND","Grand Forks County"
"111",67868,"ND","Grand Forks County"
"121",206491,"ND","Grand Forks County"
"122",42294,"ND","Grand Forks County"
"123",16723,"ND","Grand Forks County"
"124",6001,"ND","Grand Forks County"
"131",251,"ND","Grand Forks County"
"141",74391,"ND","Grand Forks County"
"142",1819,"ND","Grand Forks County"
"143",6379,"ND","Grand Forks County"
"152",18,"ND","Grand Forks County"
"176",208163,"ND","Grand Forks County"
