"","NVC_Class","NCells","State"
"1912",6237,32285,"NE"
"1913",6238,841159,"NE"
"1914",6242,179,"NE"
"1915",6251,124962,"NE"
"1916",6252,101373,"NE"
"1917",6285,5,"NE"
"1918",6286,48201,"NE"
"1919",6287,22076,"NE"
"1920",6288,2824,"NE"
"1921",6290,3171,"NE"
"1922",6291,396,"NE"
"1923",6305,1254,"NE"
"1924",6310,5898,"NE"
"1925",6317,80243,"NE"
"1926",6318,24115,"NE"
"1927",6320,46,"NE"
"1928",6502,231,"NE"
"1929",6557,47516,"NE"
"1930",6576,3291,"NE"
"1931",6637,4733224,"NE"
"1932",7191,4590,"NE"
"1933",7192,642,"NE"
"1934",7193,664,"NE"
"1935",7195,98421,"NE"
"1936",7196,35503,"NE"
"1937",7197,21977,"NE"
"1938",7198,272,"NE"
"1939",7199,9,"NE"
"1940",7200,27,"NE"
"1941",7292,1900763,"NE"
"1942",7295,23899,"NE"
"1943",7296,921153,"NE"
"1944",7297,316946,"NE"
"1945",7298,147835,"NE"
"1946",7299,4276770,"NE"
"1947",7900,233443,"NE"
"1948",7901,76210,"NE"
"1949",7902,88741,"NE"
"1950",7903,1883986,"NE"
"1951",7904,309704,"NE"
"1952",7905,68,"NE"
"1953",7906,20,"NE"
"1954",7907,23,"NE"
"1955",7908,134,"NE"
"1956",7909,107,"NE"
"1957",7920,38443,"NE"
"1958",7921,1573,"NE"
"1959",7922,12820,"NE"
"1960",7923,10091,"NE"
"1961",7924,369832,"NE"
"1962",7930,1,"NE"
"1963",7932,10,"NE"
"1964",7934,95,"NE"
"1965",7940,12188,"NE"
"1966",7942,5018,"NE"
"1967",7943,541,"NE"
"1968",7944,18160,"NE"
"1969",7952,2,"NE"
"1970",7954,33,"NE"
"1971",7960,13,"NE"
"1972",7961,367,"NE"
"1973",7963,7958,"NE"
"1974",7964,72374634,"NE"
"1975",7965,4238976,"NE"
"1976",7966,3888641,"NE"
"1977",7967,1945641,"NE"
"1978",7968,6173358,"NE"
"1979",7974,29216,"NE"
"1980",7975,59,"NE"
"1981",7976,1207,"NE"
"1982",7977,257,"NE"
"1983",7978,3,"NE"
"1984",9314,7426,"NE"
"1985",9315,119769,"NE"
"1986",9316,307056,"NE"
"1987",9317,5909,"NE"
"1988",9318,54952,"NE"
"1989",9327,22,"NE"
"1990",9816,7838111,"NE"
"1991",9817,1415530,"NE"
"1992",9827,5,"NE"
"1993",NA,72049302,"NE"
"1994",-9999,8261,"PA"
"1995",6015,7,"PA"
"1996",6028,586332,"PA"
"1997",6030,943854,"PA"
"1998",6031,19934003,"PA"
"1999",6032,528588,"PA"
"2000",6033,3667678,"PA"
"2001",6034,7946799,"PA"
"2002",6035,31006,"PA"
"2003",6036,8602220,"PA"
"2004",6042,122,"PA"
"2005",6043,176943,"PA"
"2006",6044,23289,"PA"
"2007",6045,318,"PA"
"2008",6047,25031473,"PA"
"2009",6052,6,"PA"
"2010",6054,742,"PA"
"2011",6097,22919,"PA"
"2012",6098,200111,"PA"
"2013",6099,5,"PA"
"2014",6102,12832,"PA"
"2015",6103,1430359,"PA"
"2016",6104,7728,"PA"
"2017",6105,398588,"PA"
"2018",6106,64425,"PA"
"2019",6109,954,"PA"
"2020",6112,397,"PA"
"2021",6115,20,"PA"
"2022",6130,29,"PA"
"2023",6174,6826,"PA"
"2024",6196,913,"PA"
"2025",6197,26,"PA"
"2026",6199,545,"PA"
"2027",6206,383,"PA"
"2028",6208,618,"PA"
"2029",6209,13328,"PA"
"2030",6212,713,"PA"
"2031",6213,68158,"PA"
"2032",6220,1235,"PA"
"2033",6227,90,"PA"
"2034",6228,94917,"PA"
"2035",6230,84125,"PA"
"2036",6231,1009,"PA"
"2037",6232,261,"PA"
"2038",6253,301,"PA"
"2039",6254,603,"PA"
"2040",6255,230,"PA"
"2041",6256,8,"PA"
"2042",6305,156,"PA"
"2043",6309,204,"PA"
"2044",6310,54,"PA"
"2045",6502,8,"PA"
"2046",6503,27875,"PA"
"2047",6504,6,"PA"
"2048",6505,284,"PA"
"2049",6593,500,"PA"
"2050",6606,174,"PA"
"2051",6609,81,"PA"
"2052",6613,365862,"PA"
"2053",6630,18419,"PA"
"2054",6631,107,"PA"
"2055",7191,231683,"PA"
"2056",7192,67132,"PA"
"2057",7193,227017,"PA"
"2058",7195,25213,"PA"
"2059",7196,3742,"PA"
"2060",7197,2697,"PA"
"2061",7198,3664,"PA"
"2062",7199,708,"PA"
"2063",7200,61239,"PA"
"2064",7292,3797894,"PA"
"2065",7295,130563,"PA"
"2066",7296,2592124,"PA"
"2067",7297,1226875,"PA"
"2068",7298,595967,"PA"
"2069",7299,6194763,"PA"
"2070",7905,1199408,"PA"
"2071",7906,237867,"PA"
"2072",7907,1613968,"PA"
"2073",7908,3377162,"PA"
"2074",7909,234439,"PA"
"2075",7930,320459,"PA"
"2076",7931,89112,"PA"
"2077",7932,1556569,"PA"
"2078",7933,135023,"PA"
"2079",7934,302473,"PA"
"2080",7935,1537007,"PA"
"2081",7936,67657,"PA"
"2082",7937,1175470,"PA"
"2083",7938,12049,"PA"
"2084",7939,179302,"PA"
"2085",7951,50,"PA"
"2086",7952,69667,"PA"
"2087",7953,3166,"PA"
"2088",7954,13257,"PA"
"2089",7957,151973,"PA"
"2090",7958,217,"PA"
"2091",7959,5047,"PA"
"2092",7970,73931,"PA"
"2093",7971,66898,"PA"
"2094",7972,54,"PA"
"2095",7973,52863,"PA"
"2096",7974,10074255,"PA"
"2097",7975,1992917,"PA"
"2098",7976,435328,"PA"
"2099",7977,9601271,"PA"
"2100",7978,358666,"PA"
"2101",9312,1542119,"PA"
"2102",9314,56557,"PA"
"2103",9315,8125401,"PA"
"2104",9317,248387,"PA"
"2105",9318,32396,"PA"
"2106",9320,32,"PA"
"2107",9321,1493,"PA"
"2108",9323,116,"PA"
"2109",9324,1653,"PA"
"2110",9817,2107644,"PA"
"2111",9823,9656,"PA"
"2112",NA,59200566,"PA"
"2113",-9999,30484,"WA"
"2114",6016,764,"WA"
"2115",6059,12328553,"WA"
"2116",6060,5171697,"WA"
"2117",6064,2814729,"WA"
"2118",6065,5413704,"WA"
"2119",6068,1668350,"WA"
"2120",6069,718389,"WA"
"2121",6070,229178,"WA"
"2122",6071,2468319,"WA"
"2123",6072,129182,"WA"
"2124",6080,28,"WA"
"2125",6082,20236,"WA"
"2126",6085,86661,"WA"
"2127",6087,1594336,"WA"
"2128",6088,4604482,"WA"
"2129",6089,9437545,"WA"
"2130",6090,21220508,"WA"
"2131",6091,4458664,"WA"
"2132",6092,9125607,"WA"
"2133",6094,3344205,"WA"
"2134",6095,22205,"WA"
"2135",6096,6710,"WA"
"2136",6117,246878,"WA"
"2137",6118,6326,"WA"
"2138",6122,2158528,"WA"
"2139",6125,2020644,"WA"
"2140",6144,1364489,"WA"
"2141",6145,8010055,"WA"
"2142",6146,227005,"WA"
"2143",6147,1318771,"WA"
"2144",6149,1509237,"WA"
"2145",6154,59611,"WA"
"2146",6181,1357062,"WA"
"2147",6202,19567,"WA"
"2148",6239,1094,"WA"
"2149",6240,244706,"WA"
"2150",6242,150753,"WA"
"2151",6243,112297,"WA"
"2152",6245,397195,"WA"
"2153",6246,6565,"WA"
"2154",6257,121098,"WA"
"2155",6259,334492,"WA"
"2156",6281,836820,"WA"
"2157",6282,926977,"WA"
"2158",6284,3490486,"WA"
"2159",6285,79934,"WA"
"2160",6286,3598911,"WA"
"2161",6287,8313719,"WA"
"2162",6288,969693,"WA"
"2163",6295,257952,"WA"
"2164",6296,257983,"WA"
"2165",6313,155238,"WA"
"2166",6315,1445834,"WA"
"2167",6320,660669,"WA"
"2168",6323,1829443,"WA"
"2169",6330,871315,"WA"
"2170",6333,55631,"WA"
"2171",6388,163531,"WA"
"2172",6389,207198,"WA"
"2173",6482,3546,"WA"
"2174",6522,70434,"WA"
"2175",6525,26092,"WA"
"2176",6602,33547,"WA"
"2177",6603,63750,"WA"
"2178",6684,54288,"WA"
"2179",6731,4231,"WA"
"2180",7191,1486793,"WA"
"2181",7192,597522,"WA"
"2182",7193,1299374,"WA"
"2183",7195,1646299,"WA"
"2184",7196,941546,"WA"
"2185",7197,232655,"WA"
"2186",7198,22541,"WA"
"2187",7199,5897,"WA"
"2188",7200,84450,"WA"
"2189",7292,14060647,"WA"
"2190",7295,25022,"WA"
"2191",7296,2501117,"WA"
"2192",7297,1063943,"WA"
"2193",7298,390743,"WA"
"2194",7299,3727900,"WA"
"2195",7735,588183,"WA"
"2196",7900,1083846,"WA"
"2197",7901,1362589,"WA"
"2198",7902,361230,"WA"
"2199",7903,629592,"WA"
"2200",7904,482850,"WA"
"2201",7920,600295,"WA"
"2202",7921,704491,"WA"
"2203",7922,110930,"WA"
"2204",7923,225047,"WA"
"2205",7924,527199,"WA"
"2206",7941,1,"WA"
"2207",7942,306185,"WA"
"2208",7943,55155,"WA"
"2209",7944,90297,"WA"
"2210",7960,1827512,"WA"
"2211",7961,523054,"WA"
"2212",7962,130421,"WA"
"2213",7963,4721,"WA"
"2214",7964,4597682,"WA"
"2215",7965,2975586,"WA"
"2216",7966,7137518,"WA"
"2217",7967,3940235,"WA"
"2218",7968,10984200,"WA"
"2219",9307,126172,"WA"
"2220",9308,1624967,"WA"
"2221",9309,891870,"WA"
"2222",9311,636,"WA"
"2223",9326,99174,"WA"
"2224",9327,34410,"WA"
"2225",9328,1917918,"WA"
"2226",9329,453207,"WA"
"2227",9336,1116229,"WA"
"2228",9811,1051,"WA"
"2229",9826,497663,"WA"
"2230",9828,1907069,"WA"
"2231",9829,242532,"WA"
"2232",NA,89619278,"WA"
"2233",-9999,1394146,"LA"
"2234",6006,2156071,"LA"
"2235",6007,562775,"LA"
"2236",6009,411767,"LA"
"2237",6010,768,"LA"
"2238",6011,5622801,"LA"
"2239",6012,170985,"LA"
"2240",6013,27515,"LA"
"2241",6014,2210824,"LA"
"2242",6055,3,"LA"
"2243",6056,53475,"LA"
"2244",6058,19793,"LA"
"2245",6108,3463,"LA"
"2246",6109,7175,"LA"
"2247",6110,522907,"LA"
"2248",6111,407276,"LA"
"2249",6112,9360451,"LA"
"2250",6113,13137665,"LA"
"2251",6115,1031814,"LA"
"2252",6166,20117,"LA"
"2253",6167,441,"LA"
"2254",6186,28046,"LA"
"2255",6188,14249,"LA"
"2256",6191,1673,"LA"
"2257",6195,18497,"LA"
"2258",6220,6888898,"LA"
"2259",6221,72,"LA"
"2260",6222,37618,"LA"
"2261",6224,8643,"LA"
"2262",6253,66764,"LA"
"2263",6254,2733744,"LA"
"2264",6255,767153,"LA"
"2265",6256,11062,"LA"
"2266",6310,5587,"LA"
"2267",6332,146,"LA"
"2268",6412,581055,"LA"
"2269",6413,1110425,"LA"
"2270",6414,362862,"LA"
"2271",6415,8686,"LA"
"2272",6510,324113,"LA"
"2273",6511,369,"LA"
"2274",6512,6110,"LA"
"2275",6513,25994,"LA"
"2276",6514,4530,"LA"
"2277",6591,5467,"LA"
"2278",6620,1799,"LA"
"2279",6654,1539,"LA"
"2280",6726,406345,"LA"
"2281",7191,2142624,"LA"
"2282",7192,396714,"LA"
"2283",7193,1154721,"LA"
"2284",7195,171871,"LA"
"2285",7196,15309,"LA"
"2286",7197,33007,"LA"
"2287",7198,7946,"LA"
"2288",7199,468,"LA"
"2289",7200,6850,"LA"
"2290",7292,28861157,"LA"
"2291",7295,98034,"LA"
"2292",7296,2268235,"LA"
"2293",7297,668969,"LA"
"2294",7298,337388,"LA"
"2295",7299,4073875,"LA"
"2296",7915,327258,"LA"
"2297",7916,251409,"LA"
"2298",7917,458240,"LA"
"2299",7918,866440,"LA"
"2300",7919,429477,"LA"
"2301",7935,123267,"LA"
"2302",7936,387734,"LA"
"2303",7937,2034437,"LA"
"2304",7938,207733,"LA"
"2305",7939,1801562,"LA"
"2306",7954,8784,"LA"
"2307",7955,16076,"LA"
"2308",7956,33750,"LA"
"2309",7957,452997,"LA"
"2310",7958,2114,"LA"
"2311",7959,66679,"LA"
"2312",7990,46864,"LA"
"2313",7992,479,"LA"
"2314",7993,4156,"LA"
"2315",7994,14636050,"LA"
"2316",7995,44898,"LA"
"2317",7996,3824078,"LA"
"2318",7997,5847438,"LA"
"2319",7998,23666,"LA"
"2320",7999,896721,"LA"
"2321",9319,135427,"LA"
"2322",9320,409480,"LA"
"2323",9321,5022553,"LA"
"2324",9322,17467726,"LA"
"2325",9323,311842,"LA"
"2326",9324,301231,"LA"
"2327",9332,576569,"LA"
"2328",9823,2925507,"LA"
"2329",NA,107749116,"LA"
"2330",-9999,45408,"GA"
"2331",6006,3946687,"GA"
"2332",6007,2956,"GA"
"2333",6008,27,"GA"
"2334",6009,654359,"GA"
"2335",6010,766086,"GA"
"2336",6012,297417,"GA"
"2337",6013,287866,"GA"
"2338",6014,168238,"GA"
"2339",6015,131482,"GA"
"2340",6028,5081407,"GA"
"2341",6030,255,"GA"
"2342",6033,70443,"GA"
"2343",6034,3907538,"GA"
"2344",6042,16,"GA"
"2345",6047,4155,"GA"
"2346",6053,597833,"GA"
"2347",6054,11139515,"GA"
"2348",6055,941460,"GA"
"2349",6056,16833,"GA"
"2350",6097,67,"GA"
"2351",6099,410,"GA"
"2352",6103,252652,"GA"
"2353",6108,1045829,"GA"
"2354",6109,1931041,"GA"
"2355",6111,3960065,"GA"
"2356",6112,2438466,"GA"
"2357",6113,8327789,"GA"
"2358",6115,6835,"GA"
"2359",6172,13,"GA"
"2360",6174,1983,"GA"
"2361",6176,474,"GA"
"2362",6195,23244,"GA"
"2363",6196,5221,"GA"
"2364",6199,739,"GA"
"2365",6206,2135,"GA"
"2366",6212,158,"GA"
"2367",6213,1,"GA"
"2368",6220,97201,"GA"
"2369",6221,181,"GA"
"2370",6222,13949,"GA"
"2371",6223,45882,"GA"
"2372",6224,1446,"GA"
"2373",6227,381,"GA"
"2374",6228,163,"GA"
"2375",6230,483,"GA"
"2376",6232,37,"GA"
"2377",6253,17531,"GA"
"2378",6254,821891,"GA"
"2379",6255,441575,"GA"
"2380",6256,98749,"GA"
"2381",6305,11,"GA"
"2382",6309,3,"GA"
"2383",6310,378,"GA"
"2384",6356,963855,"GA"
"2385",6357,685751,"GA"
"2386",6402,11,"GA"
"2387",6414,609097,"GA"
"2388",6415,3141,"GA"
"2389",6506,6860,"GA"
"2390",6511,4800,"GA"
"2391",6512,92,"GA"
"2392",6513,37017,"GA"
"2393",6591,18558,"GA"
"2394",6606,2039,"GA"
"2395",6610,1212,"GA"
"2396",7191,3390863,"GA"
"2397",7192,530314,"GA"
"2398",7193,1826758,"GA"
"2399",7195,251580,"GA"
"2400",7196,46618,"GA"
"2401",7197,95545,"GA"
"2402",7198,37692,"GA"
"2403",7199,7391,"GA"
"2404",7200,26758,"GA"
"2405",7292,4962183,"GA"
"2406",7295,75942,"GA"
"2407",7296,3326545,"GA"
"2408",7297,1229357,"GA"
"2409",7298,610138,"GA"
"2410",7299,6998399,"GA"
"2411",7905,155882,"GA"
"2412",7906,1187123,"GA"
"2413",7907,769184,"GA"
"2414",7908,1321238,"GA"
"2415",7909,495937,"GA"
"2416",7915,55149,"GA"
"2417",7916,743248,"GA"
"2418",7917,245674,"GA"
"2419",7918,802883,"GA"
"2420",7919,826048,"GA"
"2421",7930,13,"GA"
"2422",7931,362,"GA"
"2423",7932,2750,"GA"
"2424",7933,14,"GA"
"2425",7934,296,"GA"
"2426",7935,712383,"GA"
"2427",7936,866692,"GA"
"2428",7937,8103648,"GA"
"2429",7938,146201,"GA"
"2430",7939,1305643,"GA"
"2431",7951,1,"GA"
"2432",7952,76,"GA"
"2433",7954,3602,"GA"
"2434",7955,23094,"GA"
"2435",7956,17471,"GA"
"2436",7957,624740,"GA"
"2437",7958,489,"GA"
"2438",7959,93020,"GA"
"2439",7970,12830,"GA"
"2440",7971,1,"GA"
"2441",7972,6,"GA"
"2442",7973,11804,"GA"
"2443",7974,372928,"GA"
"2444",7975,47043,"GA"
"2445",7976,38640,"GA"
"2446",7977,5511035,"GA"
"2447",7978,61346,"GA"
"2448",7979,2,"GA"
"2449",7990,1030835,"GA"
"2450",7991,5532,"GA"
"2451",7992,146578,"GA"
"2452",7993,67915,"GA"
"2453",7994,12216701,"GA"
"2454",7995,282787,"GA"
"2455",7996,4183175,"GA"
"2456",7997,2344640,"GA"
"2457",7998,51938,"GA"
"2458",7999,159,"GA"
"2459",9312,76616,"GA"
"2460",9314,1883,"GA"
"2461",9315,284912,"GA"
"2462",9317,3013,"GA"
"2463",9318,1254,"GA"
"2464",9319,64402,"GA"
"2465",9320,810792,"GA"
"2466",9321,16189693,"GA"
"2467",9322,31310300,"GA"
"2468",9323,261895,"GA"
"2469",9324,14918,"GA"
"2470",9332,44569,"GA"
"2471",9817,77247,"GA"
"2472",9823,3629833,"GA"
"2473",NA,99093677,"GA"
"2474",-9999,19862,"AL"
"2475",6006,1666255,"AL"
"2476",6007,151908,"AL"
"2477",6009,228693,"AL"
"2478",6010,1887,"AL"
"2479",6012,914778,"AL"
"2480",6013,12813,"AL"
"2481",6014,440443,"AL"
"2482",6015,266352,"AL"
"2483",6028,7032434,"AL"
"2484",6030,647,"AL"
"2485",6033,22277,"AL"
"2486",6034,4231982,"AL"
"2487",6036,49983,"AL"
"2488",6047,32,"AL"
"2489",6053,1665698,"AL"
"2490",6054,3229556,"AL"
"2491",6055,1664455,"AL"
"2492",6056,3550507,"AL"
"2493",6097,30,"AL"
"2494",6098,2626,"AL"
"2495",6099,3928,"AL"
"2496",6103,1325930,"AL"
"2497",6108,37324,"AL"
"2498",6109,26627,"AL"
"2499",6110,5891,"AL"
"2500",6111,1071188,"AL"
"2501",6112,2947292,"AL"
"2502",6113,5439150,"AL"
"2503",6115,3221,"AL"
"2504",6176,3104,"AL"
"2505",6186,4911,"AL"
"2506",6195,6306,"AL"
"2507",6196,18792,"AL"
"2508",6199,2129,"AL"
"2509",6212,340,"AL"
"2510",6213,1,"AL"
"2511",6220,62349,"AL"
"2512",6221,142,"AL"
"2513",6222,34330,"AL"
"2514",6223,1113,"AL"
"2515",6224,334,"AL"
"2516",6227,676,"AL"
"2517",6228,1677,"AL"
"2518",6230,1971,"AL"
"2519",6232,15,"AL"
"2520",6253,243,"AL"
"2521",6254,44430,"AL"
"2522",6255,261,"AL"
"2523",6256,686,"AL"
"2524",6305,32483,"AL"
"2525",6310,525,"AL"
"2526",6356,1583951,"AL"
"2527",6357,914337,"AL"
"2528",6414,99138,"AL"
"2529",6415,1918,"AL"
"2530",6503,8,"AL"
"2531",6506,3577,"AL"
"2532",6510,1505,"AL"
"2533",6511,658,"AL"
"2534",6512,530,"AL"
"2535",6513,58887,"AL"
"2536",6514,950,"AL"
"2537",6586,18181,"AL"
"2538",6591,8644,"AL"
"2539",7191,2976206,"AL"
"2540",7192,566735,"AL"
"2541",7193,1832283,"AL"
"2542",7195,142624,"AL"
"2543",7196,25490,"AL"
"2544",7197,50791,"AL"
"2545",7198,46142,"AL"
"2546",7199,11062,"AL"
"2547",7200,220194,"AL"
"2548",7292,5379931,"AL"
"2549",7295,78103,"AL"
"2550",7296,1730106,"AL"
"2551",7297,710232,"AL"
"2552",7298,268384,"AL"
"2553",7299,5376281,"AL"
"2554",7905,201835,"AL"
"2555",7906,493852,"AL"
"2556",7907,399856,"AL"
"2557",7908,897199,"AL"
"2558",7909,332996,"AL"
"2559",7915,117470,"AL"
"2560",7916,479247,"AL"
"2561",7917,478381,"AL"
"2562",7918,548836,"AL"
"2563",7919,501591,"AL"
"2564",7930,164232,"AL"
"2565",7931,8375,"AL"
"2566",7932,402342,"AL"
"2567",7933,8882,"AL"
"2568",7934,141844,"AL"
"2569",7935,731496,"AL"
"2570",7936,643346,"AL"
"2571",7937,5620424,"AL"
"2572",7938,144343,"AL"
"2573",7939,1267474,"AL"
"2574",7952,18611,"AL"
"2575",7953,14,"AL"
"2576",7954,4867,"AL"
"2577",7955,938,"AL"
"2578",7956,16139,"AL"
"2579",7957,269501,"AL"
"2580",7958,191,"AL"
"2581",7959,11995,"AL"
"2582",7970,743,"AL"
"2583",7972,41,"AL"
"2584",7973,6389,"AL"
"2585",7974,2625837,"AL"
"2586",7975,555590,"AL"
"2587",7976,51716,"AL"
"2588",7977,5807850,"AL"
"2589",7978,4076,"AL"
"2590",7990,58335,"AL"
"2591",7992,753,"AL"
"2592",7993,16508,"AL"
"2593",7994,3504805,"AL"
"2594",7995,130275,"AL"
"2595",7996,1051644,"AL"
"2596",7997,5790954,"AL"
"2597",7998,17328,"AL"
"2598",7999,977,"AL"
"2599",9312,51454,"AL"
"2600",9314,1505,"AL"
"2601",9315,38019,"AL"
"2602",9317,1275,"AL"
"2603",9318,1491,"AL"
"2604",9319,132691,"AL"
"2605",9320,220829,"AL"
"2606",9321,19244319,"AL"
"2607",9322,35943714,"AL"
"2608",9323,249090,"AL"
"2609",9324,6708,"AL"
"2610",9332,12318,"AL"
"2611",9817,65096,"AL"
"2612",9823,3016586,"AL"
"2613",NA,60787154,"AL"
"2614",6022,767,"UT"
"2615",6023,58,"UT"
"2616",6025,3,"UT"
"2617",6059,377,"UT"
"2618",6061,13974,"UT"
"2619",6063,511703,"UT"
"2620",6067,646298,"UT"
"2621",6068,8890,"UT"
"2622",6069,1524032,"UT"
"2623",6070,5392020,"UT"
"2624",6071,648527,"UT"
"2625",6072,8342801,"UT"
"2626",6073,7825,"UT"
"2627",6074,842523,"UT"
"2628",6075,2549680,"UT"
"2629",6076,713,"UT"
"2630",6077,5666793,"UT"
"2631",6078,4884390,"UT"
"2632",6079,25236425,"UT"
"2633",6081,7289555,"UT"
"2634",6082,2089,"UT"
"2635",6083,40,"UT"
"2636",6117,397343,"UT"
"2637",6138,980,"UT"
"2638",6144,1622,"UT"
"2639",6145,456912,"UT"
"2640",6147,7227,"UT"
"2641",6149,131039,"UT"
"2642",6151,1171683,"UT"
"2643",6152,4592227,"UT"
"2644",6153,1036821,"UT"
"2645",6157,1028,"UT"
"2646",6181,332040,"UT"
"2647",6183,448097,"UT"
"2648",6239,162679,"UT"
"2649",6240,135621,"UT"
"2650",6241,8733,"UT"
"2651",6242,222219,"UT"
"2652",6243,89301,"UT"
"2653",6249,917,"UT"
"2654",6258,153111,"UT"
"2655",6259,426332,"UT"
"2656",6266,64,"UT"
"2657",6271,1418689,"UT"
"2658",6272,314586,"UT"
"2659",6273,25,"UT"
"2660",6274,3412,"UT"
"2661",6276,54514,"UT"
"2662",6279,20474709,"UT"
"2663",6281,319676,"UT"
"2664",6282,10844817,"UT"
"2665",6283,189781,"UT"
"2666",6285,10567847,"UT"
"2667",6286,17340495,"UT"
"2668",6287,1019180,"UT"
"2669",6288,11997732,"UT"
"2670",6290,3549637,"UT"
"2671",6291,15835670,"UT"
"2672",6293,33753,"UT"
"2673",6294,49739,"UT"
"2674",6313,1190997,"UT"
"2675",6319,3325,"UT"
"2676",6320,15978867,"UT"
"2677",6322,1133922,"UT"
"2678",6330,3250,"UT"
"2679",6331,183725,"UT"
"2680",6482,611246,"UT"
"2681",6641,625,"UT"
"2682",6659,13670072,"UT"
"2683",6666,153,"UT"
"2684",6672,1706,"UT"
"2685",6673,531,"UT"
"2686",6674,597,"UT"
"2687",6676,7,"UT"
"2688",6677,1647,"UT"
"2689",6683,10907,"UT"
"2690",6684,1063228,"UT"
"2691",6689,828433,"UT"
"2692",6731,123,"UT"
"2693",7191,17091,"UT"
"2694",7192,27343,"UT"
"2695",7193,20790,"UT"
"2696",7195,306973,"UT"
"2697",7196,564164,"UT"
"2698",7197,295989,"UT"
"2699",7198,25138,"UT"
"2700",7199,31853,"UT"
"2701",7200,23526,"UT"
"2702",7292,7093738,"UT"
"2703",7295,186202,"UT"
"2704",7296,755930,"UT"
"2705",7297,482333,"UT"
"2706",7298,196371,"UT"
"2707",7299,1857455,"UT"
"2708",7735,755,"UT"
"2709",7900,102265,"UT"
"2710",7901,185574,"UT"
"2711",7902,35759,"UT"
"2712",7903,303608,"UT"
"2713",7904,253504,"UT"
"2714",7910,10508,"UT"
"2715",7911,1228,"UT"
"2716",7912,5377,"UT"
"2717",7913,4384,"UT"
"2718",7914,7367,"UT"
"2719",7920,44382,"UT"
"2720",7921,88501,"UT"
"2721",7922,5407,"UT"
"2722",7923,135674,"UT"
"2723",7924,85596,"UT"
"2724",7926,2074,"UT"
"2725",7928,57986,"UT"
"2726",7929,4836,"UT"
"2727",7942,17208,"UT"
"2728",7943,25617,"UT"
"2729",7944,8213,"UT"
"2730",7945,282,"UT"
"2731",7947,533,"UT"
"2732",7948,771,"UT"
"2733",7949,458,"UT"
"2734",7960,26032,"UT"
"2735",7963,707,"UT"
"2736",7964,509115,"UT"
"2737",7965,3426121,"UT"
"2738",7966,1187461,"UT"
"2739",7967,4011577,"UT"
"2740",7968,797889,"UT"
"2741",7980,1,"UT"
"2742",7984,2612,"UT"
"2743",7985,13093,"UT"
"2744",7986,392,"UT"
"2745",7987,8082,"UT"
"2746",7988,10,"UT"
"2747",9307,2130637,"UT"
"2748",9308,2283194,"UT"
"2749",9309,1558314,"UT"
"2750",9310,105091,"UT"
"2751",9327,55750,"UT"
"2752",9328,2237907,"UT"
"2753",9329,135647,"UT"
"2754",9336,9146540,"UT"
"2755",9810,4150,"UT"
"2756",9827,697182,"UT"
"2757",9828,630955,"UT"
"2758",9829,32426,"UT"
"2759",NA,98214278,"UT"
"2760",-9999,67562,"OH"
"2761",6028,1825032,"OH"
"2762",6030,8532,"OH"
"2763",6031,8117896,"OH"
"2764",6033,37769,"OH"
"2765",6034,12298896,"OH"
"2766",6035,4930379,"OH"
"2767",6036,2364351,"OH"
"2768",6037,130583,"OH"
"2769",6047,1272083,"OH"
"2770",6053,2806,"OH"
"2771",6055,3161,"OH"
"2772",6056,944271,"OH"
"2773",6098,625653,"OH"
"2774",6102,555413,"OH"
"2775",6103,620089,"OH"
"2776",6105,53222,"OH"
"2777",6106,44650,"OH"
"2778",6163,188,"OH"
"2779",6165,3071,"OH"
"2780",6175,222,"OH"
"2781",6192,275,"OH"
"2782",6196,3432,"OH"
"2783",6197,14,"OH"
"2784",6199,2084,"OH"
"2785",6209,58667,"OH"
"2786",6213,8605,"OH"
"2787",6228,74323,"OH"
"2788",6231,78534,"OH"
"2789",6232,111,"OH"
"2790",6305,8651,"OH"
"2791",6309,35,"OH"
"2792",6310,40,"OH"
"2793",6356,1833,"OH"
"2794",6357,158,"OH"
"2795",6437,2348,"OH"
"2796",6450,595,"OH"
"2797",6502,8079,"OH"
"2798",6503,1890,"OH"
"2799",6575,9946,"OH"
"2800",6577,5,"OH"
"2801",6593,538,"OH"
"2802",6609,5451,"OH"
"2803",6613,131362,"OH"
"2804",6630,235,"OH"
"2805",6631,9371,"OH"
"2806",7191,152840,"OH"
"2807",7192,51006,"OH"
"2808",7193,132704,"OH"
"2809",7195,1003,"OH"
"2810",7196,274,"OH"
"2811",7197,2130,"OH"
"2812",7198,1737,"OH"
"2813",7199,306,"OH"
"2814",7200,1426,"OH"
"2815",7292,11580819,"OH"
"2816",7295,98365,"OH"
"2817",7296,3491941,"OH"
"2818",7297,1473715,"OH"
"2819",7298,710722,"OH"
"2820",7299,6387849,"OH"
"2821",7905,1174930,"OH"
"2822",7906,181470,"OH"
"2823",7907,591832,"OH"
"2824",7908,3150486,"OH"
"2825",7909,594051,"OH"
"2826",7930,1118406,"OH"
"2827",7931,35399,"OH"
"2828",7932,3300882,"OH"
"2829",7933,401594,"OH"
"2830",7934,2519574,"OH"
"2831",7935,336311,"OH"
"2832",7936,14107,"OH"
"2833",7937,33687,"OH"
"2834",7938,1681,"OH"
"2835",7939,41870,"OH"
"2836",7952,163567,"OH"
"2837",7953,3192,"OH"
"2838",7954,67737,"OH"
"2839",7957,24485,"OH"
"2840",7958,80,"OH"
