"Class","NCells","State","County"
"142",191981,"NC","Robeson County"
"143",1345,"NC","Robeson County"
"152",206284,"NC","Robeson County"
"176",37226,"NC","Robeson County"
"190",1058758,"NC","Robeson County"
"195",16159,"NC","Robeson County"
"221",3,"NC","Robeson County"
"222",1,"NC","Robeson County"
"236",943,"NC","Robeson County"
"238",2,"NC","Robeson County"
"239",2,"NC","Robeson County"
"240",880,"NC","Robeson County"
"241",1,"NC","Robeson County"
"242",101,"NC","Robeson County"
"254",1,"NC","Robeson County"
"1",28926,"NC","Rockingham County"
"2",22,"NC","Rockingham County"
"4",467,"NC","Rockingham County"
"5",26268,"NC","Rockingham County"
"11",9520,"NC","Rockingham County"
"12",12,"NC","Rockingham County"
"21",305,"NC","Rockingham County"
"24",21550,"NC","Rockingham County"
"26",10500,"NC","Rockingham County"
"27",525,"NC","Rockingham County"
"28",172,"NC","Rockingham County"
"29",127,"NC","Rockingham County"
"36",94,"NC","Rockingham County"
"37",121703,"NC","Rockingham County"
"44",146,"NC","Rockingham County"
"53",3,"NC","Rockingham County"
"59",72,"NC","Rockingham County"
"61",37732,"NC","Rockingham County"
"74",3,"NC","Rockingham County"
"111",21858,"NC","Rockingham County"
"121",110438,"NC","Rockingham County"
"122",45933,"NC","Rockingham County"
"123",13524,"NC","Rockingham County"
"124",6039,"NC","Rockingham County"
"131",363,"NC","Rockingham County"
"141",863149,"NC","Rockingham County"
"142",104861,"NC","Rockingham County"
"143",4454,"NC","Rockingham County"
"152",16252,"NC","Rockingham County"
"176",197712,"NC","Rockingham County"
"190",2083,"NC","Rockingham County"
"195",43,"NC","Rockingham County"
"222",104,"NC","Rockingham County"
"225",1127,"NC","Rockingham County"
"226",136,"NC","Rockingham County"
"235",101,"NC","Rockingham County"
"236",210,"NC","Rockingham County"
"237",878,"NC","Rockingham County"
"238",2,"NC","Rockingham County"
"240",61,"NC","Rockingham County"
"254",556,"NC","Rockingham County"
"1",66267,"NC","Rowan County"
"2",1991,"NC","Rowan County"
"4",91,"NC","Rowan County"
"5",60648,"NC","Rowan County"
"11",9,"NC","Rowan County"
"12",1,"NC","Rowan County"
"21",134,"NC","Rowan County"
"24",1358,"NC","Rowan County"
"26",38810,"NC","Rowan County"
"27",11,"NC","Rowan County"
"28",35,"NC","Rowan County"
"29",3,"NC","Rowan County"
"31",132,"NC","Rowan County"
"36",168,"NC","Rowan County"
"37",174697,"NC","Rowan County"
"44",110,"NC","Rowan County"
"54",103,"NC","Rowan County"
"59",980,"NC","Rowan County"
"60",1,"NC","Rowan County"
"61",14118,"NC","Rowan County"
"67",2,"NC","Rowan County"
"68",10,"NC","Rowan County"
"111",41452,"NC","Rowan County"
"121",133292,"NC","Rowan County"
"122",51618,"NC","Rowan County"
"123",17273,"NC","Rowan County"
"124",7431,"NC","Rowan County"
"131",279,"NC","Rowan County"
"141",570679,"NC","Rowan County"
"142",123392,"NC","Rowan County"
"143",822,"NC","Rowan County"
"152",5615,"NC","Rowan County"
"176",174755,"NC","Rowan County"
"190",1683,"NC","Rowan County"
"195",41,"NC","Rowan County"
"209",1,"NC","Rowan County"
"222",4,"NC","Rowan County"
"225",298,"NC","Rowan County"
"226",61,"NC","Rowan County"
"235",113,"NC","Rowan County"
"236",107,"NC","Rowan County"
"237",193,"NC","Rowan County"
"238",4,"NC","Rowan County"
"240",72,"NC","Rowan County"
"254",2841,"NC","Rowan County"
"1",9796,"NC","Rutherford County"
"2",472,"NC","Rutherford County"
"4",53,"NC","Rutherford County"
"5",11558,"NC","Rutherford County"
"6",253,"NC","Rutherford County"
"11",1,"NC","Rutherford County"
"12",9,"NC","Rutherford County"
"21",2,"NC","Rutherford County"
"24",684,"NC","Rutherford County"
"26",4809,"NC","Rutherford County"
"27",86,"NC","Rutherford County"
"28",21,"NC","Rutherford County"
"36",14,"NC","Rutherford County"
"37",119115,"NC","Rutherford County"
"39",5,"NC","Rutherford County"
"44",61,"NC","Rutherford County"
"55",38,"NC","Rutherford County"
"59",1359,"NC","Rutherford County"
"61",7588,"NC","Rutherford County"
"67",650,"NC","Rutherford County"
"68",2918,"NC","Rutherford County"
"111",8856,"NC","Rutherford County"
"121",129881,"NC","Rutherford County"
"122",22386,"NC","Rutherford County"
"123",8478,"NC","Rutherford County"
"124",4202,"NC","Rutherford County"
"131",3036,"NC","Rutherford County"
"141",897394,"NC","Rutherford County"
"142",176523,"NC","Rutherford County"
"143",2028,"NC","Rutherford County"
"152",43437,"NC","Rutherford County"
"176",180167,"NC","Rutherford County"
"190",2117,"NC","Rutherford County"
"195",16,"NC","Rutherford County"
"209",5,"NC","Rutherford County"
"221",107,"NC","Rutherford County"
"222",3,"NC","Rutherford County"
"225",29,"NC","Rutherford County"
"236",11,"NC","Rutherford County"
"237",7,"NC","Rutherford County"
"240",25,"NC","Rutherford County"
"254",6,"NC","Rutherford County"
"1",150725,"NC","Sampson County"
"2",94678,"NC","Sampson County"
"4",997,"NC","Sampson County"
"5",231815,"NC","Sampson County"
"6",6,"NC","Sampson County"
"10",19714,"NC","Sampson County"
"11",31368,"NC","Sampson County"
"12",137,"NC","Sampson County"
"24",3567,"NC","Sampson County"
"26",177912,"NC","Sampson County"
"27",453,"NC","Sampson County"
"28",140,"NC","Sampson County"
"29",4750,"NC","Sampson County"
"34",510,"NC","Sampson County"
"36",14,"NC","Sampson County"
"37",163260,"NC","Sampson County"
"42",99,"NC","Sampson County"
"43",4,"NC","Sampson County"
"44",21,"NC","Sampson County"
"46",26700,"NC","Sampson County"
"48",374,"NC","Sampson County"
"50",38,"NC","Sampson County"
"53",49,"NC","Sampson County"
"57",1,"NC","Sampson County"
"59",5201,"NC","Sampson County"
"61",33296,"NC","Sampson County"
"67",3,"NC","Sampson County"
"69",128,"NC","Sampson County"
"74",43,"NC","Sampson County"
"111",15477,"NC","Sampson County"
"121",121814,"NC","Sampson County"
"122",32174,"NC","Sampson County"
"123",6037,"NC","Sampson County"
"124",1468,"NC","Sampson County"
"131",5572,"NC","Sampson County"
"141",1101,"NC","Sampson County"
"142",377139,"NC","Sampson County"
"143",28312,"NC","Sampson County"
"152",449748,"NC","Sampson County"
"176",106115,"NC","Sampson County"
"190",654059,"NC","Sampson County"
"195",19897,"NC","Sampson County"
"209",7,"NC","Sampson County"
"219",97,"NC","Sampson County"
"221",34,"NC","Sampson County"
"222",180,"NC","Sampson County"
"225",136,"NC","Sampson County"
"236",62,"NC","Sampson County"
"238",3,"NC","Sampson County"
"240",472,"NC","Sampson County"
"242",998,"NC","Sampson County"
"243",33,"NC","Sampson County"
"254",10,"NC","Sampson County"
"1",31743,"NC","Scotland County"
"2",32495,"NC","Scotland County"
"4",156,"NC","Scotland County"
"5",37069,"NC","Scotland County"
"6",37,"NC","Scotland County"
"10",2025,"NC","Scotland County"
"11",1,"NC","Scotland County"
"24",2416,"NC","Scotland County"
"26",28996,"NC","Scotland County"
"27",855,"NC","Scotland County"
"28",2,"NC","Scotland County"
"29",107,"NC","Scotland County"
"31",109,"NC","Scotland County"
"34",72,"NC","Scotland County"
"37",4970,"NC","Scotland County"
"53",205,"NC","Scotland County"
"59",2953,"NC","Scotland County"
"61",44038,"NC","Scotland County"
"67",2,"NC","Scotland County"
"69",2,"NC","Scotland County"
"111",5947,"NC","Scotland County"
"121",50944,"NC","Scotland County"
"122",19986,"NC","Scotland County"
"123",7851,"NC","Scotland County"
"124",1682,"NC","Scotland County"
"131",1689,"NC","Scotland County"
"141",21304,"NC","Scotland County"
"142",242039,"NC","Scotland County"
"143",1252,"NC","Scotland County"
"152",60297,"NC","Scotland County"
"176",96714,"NC","Scotland County"
"190",209487,"NC","Scotland County"
"195",5300,"NC","Scotland County"
"236",38,"NC","Scotland County"
"238",4,"NC","Scotland County"
"240",303,"NC","Scotland County"
"1",61867,"NC","Stanly County"
"2",37604,"NC","Stanly County"
"4",182,"NC","Stanly County"
"5",35786,"NC","Stanly County"
"10",2,"NC","Stanly County"
"21",9,"NC","Stanly County"
"24",488,"NC","Stanly County"
"26",65820,"NC","Stanly County"
"27",5,"NC","Stanly County"
"28",60,"NC","Stanly County"
"29",14,"NC","Stanly County"
"31",18,"NC","Stanly County"
"34",83,"NC","Stanly County"
"36",128,"NC","Stanly County"
"37",121952,"NC","Stanly County"
"44",89,"NC","Stanly County"
"53",5,"NC","Stanly County"
"59",38,"NC","Stanly County"
"60",7,"NC","Stanly County"
"61",31235,"NC","Stanly County"
"67",9,"NC","Stanly County"
"111",26294,"NC","Stanly County"
"121",85711,"NC","Stanly County"
"122",15664,"NC","Stanly County"
"123",7133,"NC","Stanly County"
"124",3590,"NC","Stanly County"
"131",306,"NC","Stanly County"
"141",441871,"NC","Stanly County"
"142",112631,"NC","Stanly County"
"143",3490,"NC","Stanly County"
"152",5678,"NC","Stanly County"
"176",110444,"NC","Stanly County"
"190",742,"NC","Stanly County"
"195",46,"NC","Stanly County"
"225",385,"NC","Stanly County"
"226",269,"NC","Stanly County"
"235",26,"NC","Stanly County"
"236",29,"NC","Stanly County"
"237",249,"NC","Stanly County"
"238",1600,"NC","Stanly County"
"240",1112,"NC","Stanly County"
"254",1403,"NC","Stanly County"
"1",19097,"NC","Stokes County"
"2",5,"NC","Stokes County"
"4",432,"NC","Stokes County"
"5",18570,"NC","Stokes County"
"11",6109,"NC","Stokes County"
"12",2,"NC","Stokes County"
"21",17,"NC","Stokes County"
"24",5830,"NC","Stokes County"
"26",1240,"NC","Stokes County"
"27",1111,"NC","Stokes County"
"28",9,"NC","Stokes County"
"29",145,"NC","Stokes County"
"34",2,"NC","Stokes County"
"36",75,"NC","Stokes County"
"37",98358,"NC","Stokes County"
"44",89,"NC","Stokes County"
"59",37,"NC","Stokes County"
"61",15989,"NC","Stokes County"
"67",12,"NC","Stokes County"
"111",14588,"NC","Stokes County"
"121",82491,"NC","Stokes County"
"122",8630,"NC","Stokes County"
"123",2727,"NC","Stokes County"
"124",1136,"NC","Stokes County"
"131",203,"NC","Stokes County"
"141",778846,"NC","Stokes County"
"142",101123,"NC","Stokes County"
"143",2545,"NC","Stokes County"
"152",12850,"NC","Stokes County"
"176",137997,"NC","Stokes County"
"190",441,"NC","Stokes County"
"195",110,"NC","Stokes County"
"205",5,"NC","Stokes County"
"225",72,"NC","Stokes County"
"226",11,"NC","Stokes County"
"229",12,"NC","Stokes County"
"235",2,"NC","Stokes County"
"236",14,"NC","Stokes County"
"237",43,"NC","Stokes County"
"240",3,"NC","Stokes County"
"243",4,"NC","Stokes County"
"254",196,"NC","Stokes County"
"1",56857,"NC","Surry County"
"2",3,"NC","Surry County"
"4",46,"NC","Surry County"
"5",42252,"NC","Surry County"
"11",8410,"NC","Surry County"
"24",1006,"NC","Surry County"
"26",10508,"NC","Surry County"
"28",50,"NC","Surry County"
"34",10,"NC","Surry County"
"36",6,"NC","Surry County"
"37",190951,"NC","Surry County"
"44",888,"NC","Surry County"
"59",5,"NC","Surry County"
"61",44060,"NC","Surry County"
"67",60,"NC","Surry County"
"68",202,"NC","Surry County"
"70",1,"NC","Surry County"
"111",5784,"NC","Surry County"
"121",127418,"NC","Surry County"
"122",27775,"NC","Surry County"
"123",10367,"NC","Surry County"
"124",2805,"NC","Surry County"
"131",957,"NC","Surry County"
"141",815687,"NC","Surry County"
"142",80568,"NC","Surry County"
"143",15008,"NC","Surry County"
"152",19807,"NC","Surry County"
"176",83541,"NC","Surry County"
"190",85,"NC","Surry County"
"195",11,"NC","Surry County"
"225",192,"NC","Surry County"
"226",14,"NC","Surry County"
"229",125,"NC","Surry County"
"237",5,"NC","Surry County"
"242",4,"NC","Surry County"
"243",18,"NC","Surry County"
"254",8176,"NC","Surry County"
"1",966,"NC","Swain County"
"5",84,"NC","Swain County"
"24",52,"NC","Swain County"
"36",92,"NC","Swain County"
"37",6153,"NC","Swain County"
"54",3,"NC","Swain County"
"55",5,"NC","Swain County"
"59",52,"NC","Swain County"
"61",279,"NC","Swain County"
"70",13,"NC","Swain County"
"92",5,"NC","Swain County"
"111",34203,"NC","Swain County"
"121",44210,"NC","Swain County"
"122",4966,"NC","Swain County"
"123",1847,"NC","Swain County"
"124",381,"NC","Swain County"
"131",1070,"NC","Swain County"
"141",1374872,"NC","Swain County"
"142",80615,"NC","Swain County"
"143",4430,"NC","Swain County"
"152",1326,"NC","Swain County"
"176",5598,"NC","Swain County"
"190",13,"NC","Swain County"
"219",67,"NC","Swain County"
"221",259,"NC","Swain County"
"225",5,"NC","Swain County"
"237",5,"NC","Swain County"
"1",12118,"NC","Transylvania County"
"5",2927,"NC","Transylvania County"
"12",72,"NC","Transylvania County"
"24",56,"NC","Transylvania County"
"26",42,"NC","Transylvania County"
"27",1,"NC","Transylvania County"
"29",78,"NC","Transylvania County"
"36",119,"NC","Transylvania County"
"37",17396,"NC","Transylvania County"
"39",3,"NC","Transylvania County"
"42",9,"NC","Transylvania County"
"44",148,"NC","Transylvania County"
"54",28,"NC","Transylvania County"
"55",11,"NC","Transylvania County"
"59",1547,"NC","Transylvania County"
"61",898,"NC","Transylvania County"
"68",599,"NC","Transylvania County"
"70",2,"NC","Transylvania County"
"111",5914,"NC","Transylvania County"
"121",83478,"NC","Transylvania County"
"122",7995,"NC","Transylvania County"
"123",3157,"NC","Transylvania County"
"124",1306,"NC","Transylvania County"
"131",545,"NC","Transylvania County"
"141",904291,"NC","Transylvania County"
"142",41796,"NC","Transylvania County"
"143",3339,"NC","Transylvania County"
"152",1859,"NC","Transylvania County"
"176",9630,"NC","Transylvania County"
"190",24,"NC","Transylvania County"
"221",8,"NC","Transylvania County"
"222",3,"NC","Transylvania County"
"225",185,"NC","Transylvania County"
"237",1,"NC","Transylvania County"
"1",123649,"NC","Tyrrell County"
"2",13244,"NC","Tyrrell County"
"4",10,"NC","Tyrrell County"
"5",63846,"NC","Tyrrell County"
"10",258,"NC","Tyrrell County"
"12",8,"NC","Tyrrell County"
"24",75,"NC","Tyrrell County"
"26",70675,"NC","Tyrrell County"
"29",27,"NC","Tyrrell County"
"37",147,"NC","Tyrrell County"
"42",1,"NC","Tyrrell County"
"43",770,"NC","Tyrrell County"
"44",71,"NC","Tyrrell County"
"48",3,"NC","Tyrrell County"
"57",6,"NC","Tyrrell County"
"59",14,"NC","Tyrrell County"
"61",3452,"NC","Tyrrell County"
"67",4,"NC","Tyrrell County"
"74",107,"NC","Tyrrell County"
"92",38,"NC","Tyrrell County"
"111",14031,"NC","Tyrrell County"
"121",25935,"NC","Tyrrell County"
"122",3266,"NC","Tyrrell County"
"123",443,"NC","Tyrrell County"
"124",38,"NC","Tyrrell County"
"131",261,"NC","Tyrrell County"
"141",283,"NC","Tyrrell County"
"142",13690,"NC","Tyrrell County"
"143",36,"NC","Tyrrell County"
"152",27729,"NC","Tyrrell County"
"176",7198,"NC","Tyrrell County"
"190",720653,"NC","Tyrrell County"
"195",42579,"NC","Tyrrell County"
"240",172,"NC","Tyrrell County"
"1",163389,"NC","Union County"
"2",4432,"NC","Union County"
"3",1,"NC","Union County"
"4",892,"NC","Union County"
"5",71666,"NC","Union County"
"10",1,"NC","Union County"
"11",4,"NC","Union County"
"21",10,"NC","Union County"
"24",2460,"NC","Union County"
"26",256835,"NC","Union County"
"27",5,"NC","Union County"
"28",25,"NC","Union County"
"29",6,"NC","Union County"
"31",3,"NC","Union County"
"36",25,"NC","Union County"
"37",50741,"NC","Union County"
"44",212,"NC","Union County"
"47",4,"NC","Union County"
"59",216,"NC","Union County"
"61",121043,"NC","Union County"
"111",9246,"NC","Union County"
"121",155798,"NC","Union County"
"122",67648,"NC","Union County"
"123",22243,"NC","Union County"
"124",9060,"NC","Union County"
"131",1391,"NC","Union County"
"141",664515,"NC","Union County"
"142",132178,"NC","Union County"
"143",3322,"NC","Union County"
"152",8056,"NC","Union County"
"176",105447,"NC","Union County"
"190",893,"NC","Union County"
"195",58,"NC","Union County"
"225",188,"NC","Union County"
"226",50,"NC","Union County"
"235",2,"NC","Union County"
"236",190,"NC","Union County"
"237",559,"NC","Union County"
"238",23,"NC","Union County"
"240",126,"NC","Union County"
"254",207,"NC","Union County"
"1",1217,"NC","Vance County"
"2",984,"NC","Vance County"
"4",466,"NC","Vance County"
"5",27991,"NC","Vance County"
"6",2,"NC","Vance County"
"10",39,"NC","Vance County"
"11",2701,"NC","Vance County"
"24",3022,"NC","Vance County"
"26",13671,"NC","Vance County"
"27",123,"NC","Vance County"
"28",137,"NC","Vance County"
"29",136,"NC","Vance County"
"31",27,"NC","Vance County"
"34",1,"NC","Vance County"
"36",7,"NC","Vance County"
"37",24264,"NC","Vance County"
"44",2,"NC","Vance County"
"46",150,"NC","Vance County"
"48",5,"NC","Vance County"
"50",32,"NC","Vance County"
"57",1,"NC","Vance County"
"58",1,"NC","Vance County"
"59",638,"NC","Vance County"
"61",33115,"NC","Vance County"
"111",46596,"NC","Vance County"
"121",55395,"NC","Vance County"
"122",16709,"NC","Vance County"
"123",6502,"NC","Vance County"
"124",3160,"NC","Vance County"
"131",839,"NC","Vance County"
"141",274802,"NC","Vance County"
"142",138768,"NC","Vance County"
"143",25489,"NC","Vance County"
"152",19737,"NC","Vance County"
"176",75304,"NC","Vance County"
"190",4250,"NC","Vance County"
"195",70,"NC","Vance County"
"219",1,"NC","Vance County"
"221",3,"NC","Vance County"
"222",27,"NC","Vance County"
"225",12,"NC","Vance County"
"226",4,"NC","Vance County"
"236",34,"NC","Vance County"
"237",1,"NC","Vance County"
"240",150,"NC","Vance County"
"254",1,"NC","Vance County"
"1",4489,"NC","Wake County"
"2",3182,"NC","Wake County"
"4",1070,"NC","Wake County"
"5",71591,"NC","Wake County"
"6",28,"NC","Wake County"
"10",292,"NC","Wake County"
"11",9577,"NC","Wake County"
"12",19,"NC","Wake County"
"21",15,"NC","Wake County"
"24",1656,"NC","Wake County"
"26",27037,"NC","Wake County"
"27",368,"NC","Wake County"
"28",535,"NC","Wake County"
"29",244,"NC","Wake County"
"31",7,"NC","Wake County"
"34",8,"NC","Wake County"
"36",23,"NC","Wake County"
"37",81756,"NC","Wake County"
"44",102,"NC","Wake County"
"46",1562,"NC","Wake County"
"48",38,"NC","Wake County"
"50",29,"NC","Wake County"
"53",5,"NC","Wake County"
"54",4,"NC","Wake County"
"57",11,"NC","Wake County"
"59",1057,"NC","Wake County"
"61",18662,"NC","Wake County"
"67",6,"NC","Wake County"
"69",4,"NC","Wake County"
"111",68072,"NC","Wake County"
"121",497195,"NC","Wake County"
"122",242025,"NC","Wake County"
"123",124498,"NC","Wake County"
"124",28012,"NC","Wake County"
"131",5781,"NC","Wake County"
"141",556928,"NC","Wake County"
"142",374035,"NC","Wake County"
"143",57593,"NC","Wake County"
"152",20431,"NC","Wake County"
"176",230959,"NC","Wake County"
"190",36610,"NC","Wake County"
"195",834,"NC","Wake County"
"219",2,"NC","Wake County"
"221",12,"NC","Wake County"
"222",100,"NC","Wake County"
"225",11,"NC","Wake County"
"226",5,"NC","Wake County"
"229",13,"NC","Wake County"
"236",72,"NC","Wake County"
"237",2,"NC","Wake County"
"238",344,"NC","Wake County"
"240",284,"NC","Wake County"
"242",1,"NC","Wake County"
"243",10,"NC","Wake County"
"254",14,"NC","Wake County"
"1",2460,"NC","Warren County"
"2",3258,"NC","Warren County"
"4",539,"NC","Warren County"
"5",32372,"NC","Warren County"
"6",1,"NC","Warren County"
"10",174,"NC","Warren County"
"11",2533,"NC","Warren County"
"12",10,"NC","Warren County"
"24",1314,"NC","Warren County"
"26",17461,"NC","Warren County"
"27",19,"NC","Warren County"
"28",275,"NC","Warren County"
"29",80,"NC","Warren County"
"31",3,"NC","Warren County"
"34",1,"NC","Warren County"
"36",140,"NC","Warren County"
"37",51541,"NC","Warren County"
"44",4,"NC","Warren County"
"46",469,"NC","Warren County"
"48",6,"NC","Warren County"
"50",14,"NC","Warren County"
"53",1,"NC","Warren County"
"54",4,"NC","Warren County"
"57",1,"NC","Warren County"
"59",3153,"NC","Warren County"
"61",45384,"NC","Warren County"
"69",1,"NC","Warren County"
"111",44166,"NC","Warren County"
"121",64534,"NC","Warren County"
"122",7929,"NC","Warren County"
"123",1223,"NC","Warren County"
"124",166,"NC","Warren County"
"131",352,"NC","Warren County"
"141",430639,"NC","Warren County"
"142",378183,"NC","Warren County"
"143",22325,"NC","Warren County"
"152",63590,"NC","Warren County"
"176",69993,"NC","Warren County"
"190",34481,"NC","Warren County"
"195",362,"NC","Warren County"
"222",3,"NC","Warren County"
"225",284,"NC","Warren County"
"226",4,"NC","Warren County"
"236",27,"NC","Warren County"
"237",4,"NC","Warren County"
"240",940,"NC","Warren County"
"243",6,"NC","Warren County"
"254",12,"NC","Warren County"
"1",128020,"NC","Washington County"
"2",53061,"NC","Washington County"
"4",236,"NC","Washington County"
"5",116350,"NC","Washington County"
"10",3445,"NC","Washington County"
"11",280,"NC","Washington County"
"12",2,"NC","Washington County"
"24",1107,"NC","Washington County"
"26",92576,"NC","Washington County"
"28",3,"NC","Washington County"
"29",179,"NC","Washington County"
"37",263,"NC","Washington County"
"42",3,"NC","Washington County"
"43",108,"NC","Washington County"
"44",1216,"NC","Washington County"
"46",6,"NC","Washington County"
"48",110,"NC","Washington County"
"50",2,"NC","Washington County"
"57",207,"NC","Washington County"
"59",1872,"NC","Washington County"
"61",6123,"NC","Washington County"
"74",220,"NC","Washington County"
"92",1174,"NC","Washington County"
"111",86287,"NC","Washington County"
"121",40175,"NC","Washington County"
"122",6688,"NC","Washington County"
"123",1524,"NC","Washington County"
"124",132,"NC","Washington County"
"131",833,"NC","Washington County"
"141",1267,"NC","Washington County"
"142",64179,"NC","Washington County"
"143",725,"NC","Washington County"
"152",59784,"NC","Washington County"
"176",28321,"NC","Washington County"
"190",351548,"NC","Washington County"
"195",31559,"NC","Washington County"
"219",1,"NC","Washington County"
"225",1,"NC","Washington County"
"240",99,"NC","Washington County"
"241",391,"NC","Washington County"
"242",1,"NC","Washington County"
"1",3213,"NC","Watauga County"
"4",3,"NC","Watauga County"
"5",103,"NC","Watauga County"
"11",103,"NC","Watauga County"
"24",17,"NC","Watauga County"
"26",15,"NC","Watauga County"
"36",157,"NC","Watauga County"
"37",66889,"NC","Watauga County"
"43",4,"NC","Watauga County"
"44",2,"NC","Watauga County"
"61",427,"NC","Watauga County"
"67",11,"NC","Watauga County"
"68",56,"NC","Watauga County"
"70",979,"NC","Watauga County"
"111",629,"NC","Watauga County"
"121",76441,"NC","Watauga County"
"122",7259,"NC","Watauga County"
"123",5874,"NC","Watauga County"
"124",1683,"NC","Watauga County"
"131",957,"NC","Watauga County"
"141",704621,"NC","Watauga County"
"142",10953,"NC","Watauga County"
"143",1190,"NC","Watauga County"
"152",10230,"NC","Watauga County"
"176",13449,"NC","Watauga County"
"190",9,"NC","Watauga County"
"209",3,"NC","Watauga County"
"221",233,"NC","Watauga County"
"229",533,"NC","Watauga County"
"237",1,"NC","Watauga County"
"242",2,"NC","Watauga County"
"1",103131,"NC","Wayne County"
"2",48512,"NC","Wayne County"
"4",1023,"NC","Wayne County"
"5",169704,"NC","Wayne County"
"6",37,"NC","Wayne County"
"10",13557,"NC","Wayne County"
"11",31423,"NC","Wayne County"
"12",8,"NC","Wayne County"
"24",937,"NC","Wayne County"
"26",177996,"NC","Wayne County"
"27",742,"NC","Wayne County"
"28",229,"NC","Wayne County"
"29",2078,"NC","Wayne County"
"34",1,"NC","Wayne County"
"36",55,"NC","Wayne County"
"37",76777,"NC","Wayne County"
"42",2,"NC","Wayne County"
"43",6,"NC","Wayne County"
"44",106,"NC","Wayne County"
"46",11594,"NC","Wayne County"
"48",113,"NC","Wayne County"
"50",12,"NC","Wayne County"
"57",4,"NC","Wayne County"
"59",885,"NC","Wayne County"
"61",14999,"NC","Wayne County"
"67",2,"NC","Wayne County"
"74",78,"NC","Wayne County"
"111",18172,"NC","Wayne County"
"121",109521,"NC","Wayne County"
"122",41446,"NC","Wayne County"
"123",16669,"NC","Wayne County"
"124",5318,"NC","Wayne County"
"131",2481,"NC","Wayne County"
"141",13550,"NC","Wayne County"
"142",140621,"NC","Wayne County"
"143",12039,"NC","Wayne County"
"152",153453,"NC","Wayne County"
"176",73176,"NC","Wayne County"
"190",361115,"NC","Wayne County"
"195",12664,"NC","Wayne County"
"219",2,"NC","Wayne County"
"221",1,"NC","Wayne County"
"222",45,"NC","Wayne County"
"225",12,"NC","Wayne County"
"236",87,"NC","Wayne County"
"240",260,"NC","Wayne County"
"241",34,"NC","Wayne County"
"242",92,"NC","Wayne County"
"243",16,"NC","Wayne County"
"254",15,"NC","Wayne County"
"1",44600,"NC","Wilkes County"
"2",5,"NC","Wilkes County"
"4",13,"NC","Wilkes County"
"5",15219,"NC","Wilkes County"
"11",2363,"NC","Wilkes County"
"21",10,"NC","Wilkes County"
"24",717,"NC","Wilkes County"
"26",3373,"NC","Wilkes County"
"31",2,"NC","Wilkes County"
"34",2,"NC","Wilkes County"
"36",17,"NC","Wilkes County"
"37",206134,"NC","Wilkes County"
"44",77,"NC","Wilkes County"
"55",4,"NC","Wilkes County"
"59",8,"NC","Wilkes County"
"61",25173,"NC","Wilkes County"
"67",192,"NC","Wilkes County"
"68",2126,"NC","Wilkes County"
"69",6,"NC","Wilkes County"
"70",119,"NC","Wilkes County"
"111",9140,"NC","Wilkes County"
"121",103639,"NC","Wilkes County"
"122",20813,"NC","Wilkes County"
"123",7911,"NC","Wilkes County"
"124",2553,"NC","Wilkes County"
"131",271,"NC","Wilkes County"
"141",1509594,"NC","Wilkes County"
"142",74965,"NC","Wilkes County"
"143",33217,"NC","Wilkes County"
"152",25434,"NC","Wilkes County"
"176",88842,"NC","Wilkes County"
"190",78,"NC","Wilkes County"
"195",55,"NC","Wilkes County"
"221",14,"NC","Wilkes County"
"225",301,"NC","Wilkes County"
"226",154,"NC","Wilkes County"
"229",223,"NC","Wilkes County"
"236",3,"NC","Wilkes County"
"237",885,"NC","Wilkes County"
"240",1,"NC","Wilkes County"
"242",17,"NC","Wilkes County"
"254",309,"NC","Wilkes County"
"1",28738,"NC","Wilson County"
"2",59574,"NC","Wilson County"
"4",571,"NC","Wilson County"
"5",153754,"NC","Wilson County"
"6",21,"NC","Wilson County"
"10",12854,"NC","Wilson County"
"11",38428,"NC","Wilson County"
"12",1,"NC","Wilson County"
"24",150,"NC","Wilson County"
"26",48127,"NC","Wilson County"
"27",46,"NC","Wilson County"
"28",2,"NC","Wilson County"
"29",511,"NC","Wilson County"
"36",55,"NC","Wilson County"
"37",20918,"NC","Wilson County"
"42",71,"NC","Wilson County"
"44",43,"NC","Wilson County"
"46",18165,"NC","Wilson County"
"48",153,"NC","Wilson County"
"50",138,"NC","Wilson County"
"57",6,"NC","Wilson County"
"59",3544,"NC","Wilson County"
"61",3621,"NC","Wilson County"
"67",1,"NC","Wilson County"
"69",65,"NC","Wilson County"
"111",19242,"NC","Wilson County"
"121",72318,"NC","Wilson County"
"122",35911,"NC","Wilson County"
"123",13925,"NC","Wilson County"
"124",3836,"NC","Wilson County"
"131",1750,"NC","Wilson County"
"141",48759,"NC","Wilson County"
"142",135776,"NC","Wilson County"
"143",6496,"NC","Wilson County"
"152",53992,"NC","Wilson County"
"176",91700,"NC","Wilson County"
"190",213142,"NC","Wilson County"
"195",6556,"NC","Wilson County"
"207",4,"NC","Wilson County"
"219",8,"NC","Wilson County"
"222",240,"NC","Wilson County"
"229",1,"NC","Wilson County"
"236",6,"NC","Wilson County"
"240",49,"NC","Wilson County"
"242",12,"NC","Wilson County"
"243",101,"NC","Wilson County"
"1",71857,"NC","Yadkin County"
"2",2,"NC","Yadkin County"
"4",128,"NC","Yadkin County"
"5",72226,"NC","Yadkin County"
"11",6021,"NC","Yadkin County"
"21",19,"NC","Yadkin County"
"24",1272,"NC","Yadkin County"
"26",28480,"NC","Yadkin County"
