"Class","NCells","State","County"
"58",412,"MT","Cascade County"
"59",50,"MT","Cascade County"
"61",282126,"MT","Cascade County"
"111",29231,"MT","Cascade County"
"121",113529,"MT","Cascade County"
"122",71561,"MT","Cascade County"
"123",27664,"MT","Cascade County"
"124",4660,"MT","Cascade County"
"131",6544,"MT","Cascade County"
"141",937,"MT","Cascade County"
"142",1431773,"MT","Cascade County"
"143",7487,"MT","Cascade County"
"152",894084,"MT","Cascade County"
"176",3298706,"MT","Cascade County"
"190",96389,"MT","Cascade County"
"195",5291,"MT","Cascade County"
"205",2099,"MT","Cascade County"
"224",22,"MT","Cascade County"
"1",16669,"MT","Chouteau County"
"4",481,"MT","Chouteau County"
"5",252,"MT","Chouteau County"
"6",75,"MT","Chouteau County"
"21",324877,"MT","Chouteau County"
"22",55200,"MT","Chouteau County"
"23",1098421,"MT","Chouteau County"
"24",1844745,"MT","Chouteau County"
"25",9625,"MT","Chouteau County"
"28",7924,"MT","Chouteau County"
"29",96,"MT","Chouteau County"
"31",23216,"MT","Chouteau County"
"32",28383,"MT","Chouteau County"
"33",26309,"MT","Chouteau County"
"35",39415,"MT","Chouteau County"
"36",186314,"MT","Chouteau County"
"37",197431,"MT","Chouteau County"
"38",6,"MT","Chouteau County"
"39",8,"MT","Chouteau County"
"42",173650,"MT","Chouteau County"
"43",8,"MT","Chouteau County"
"52",141706,"MT","Chouteau County"
"53",148329,"MT","Chouteau County"
"57",23,"MT","Chouteau County"
"58",4835,"MT","Chouteau County"
"59",87,"MT","Chouteau County"
"61",1169154,"MT","Chouteau County"
"111",60720,"MT","Chouteau County"
"121",195776,"MT","Chouteau County"
"122",25874,"MT","Chouteau County"
"123",813,"MT","Chouteau County"
"124",84,"MT","Chouteau County"
"131",15591,"MT","Chouteau County"
"141",16741,"MT","Chouteau County"
"142",251846,"MT","Chouteau County"
"143",287,"MT","Chouteau County"
"152",1097195,"MT","Chouteau County"
"176",4169738,"MT","Chouteau County"
"190",147037,"MT","Chouteau County"
"195",8849,"MT","Chouteau County"
"205",15890,"MT","Chouteau County"
"224",9768,"MT","Chouteau County"
"1",46269,"MT","Custer County"
"4",1394,"MT","Custer County"
"5",146,"MT","Custer County"
"6",31,"MT","Custer County"
"21",18412,"MT","Custer County"
"22",669,"MT","Custer County"
"23",48375,"MT","Custer County"
"24",40103,"MT","Custer County"
"25",1,"MT","Custer County"
"28",4122,"MT","Custer County"
"29",3601,"MT","Custer County"
"31",161,"MT","Custer County"
"32",321,"MT","Custer County"
"33",598,"MT","Custer County"
"35",85,"MT","Custer County"
"36",287348,"MT","Custer County"
"37",154881,"MT","Custer County"
"39",1,"MT","Custer County"
"41",672,"MT","Custer County"
"42",12431,"MT","Custer County"
"43",668,"MT","Custer County"
"52",661,"MT","Custer County"
"53",14867,"MT","Custer County"
"61",55285,"MT","Custer County"
"111",29945,"MT","Custer County"
"121",56381,"MT","Custer County"
"122",23052,"MT","Custer County"
"123",3318,"MT","Custer County"
"124",477,"MT","Custer County"
"131",19263,"MT","Custer County"
"141",139,"MT","Custer County"
"142",579301,"MT","Custer County"
"143",4,"MT","Custer County"
"152",3473027,"MT","Custer County"
"176",5879157,"MT","Custer County"
"190",129226,"MT","Custer County"
"195",13021,"MT","Custer County"
"205",8213,"MT","Custer County"
"1",1706,"MT","Daniels County"
"5",25,"MT","Daniels County"
"21",4990,"MT","Daniels County"
"22",686361,"MT","Daniels County"
"23",562438,"MT","Daniels County"
"24",2272,"MT","Daniels County"
"25",2248,"MT","Daniels County"
"28",1574,"MT","Daniels County"
"29",361,"MT","Daniels County"
"31",48059,"MT","Daniels County"
"32",14443,"MT","Daniels County"
"33",14,"MT","Daniels County"
"35",13229,"MT","Daniels County"
"36",153725,"MT","Daniels County"
"37",158158,"MT","Daniels County"
"39",99,"MT","Daniels County"
"42",16683,"MT","Daniels County"
"44",26,"MT","Daniels County"
"52",314737,"MT","Daniels County"
"53",159552,"MT","Daniels County"
"61",41291,"MT","Daniels County"
"111",9113,"MT","Daniels County"
"121",112259,"MT","Daniels County"
"122",2211,"MT","Daniels County"
"123",661,"MT","Daniels County"
"124",89,"MT","Daniels County"
"131",148,"MT","Daniels County"
"141",473,"MT","Daniels County"
"142",800,"MT","Daniels County"
"143",7,"MT","Daniels County"
"152",31129,"MT","Daniels County"
"176",1692092,"MT","Daniels County"
"190",57920,"MT","Daniels County"
"195",5928,"MT","Daniels County"
"205",17,"MT","Daniels County"
"1",34966,"MT","Dawson County"
"4",417,"MT","Dawson County"
"5",1457,"MT","Dawson County"
"6",2202,"MT","Dawson County"
"21",43835,"MT","Dawson County"
"22",19622,"MT","Dawson County"
"23",823348,"MT","Dawson County"
"24",69891,"MT","Dawson County"
"25",1,"MT","Dawson County"
"28",6994,"MT","Dawson County"
"29",15434,"MT","Dawson County"
"31",8198,"MT","Dawson County"
"32",225,"MT","Dawson County"
"33",5678,"MT","Dawson County"
"35",11234,"MT","Dawson County"
"36",209189,"MT","Dawson County"
"37",159587,"MT","Dawson County"
"41",9688,"MT","Dawson County"
"42",24395,"MT","Dawson County"
"43",205,"MT","Dawson County"
"52",80578,"MT","Dawson County"
"53",131588,"MT","Dawson County"
"58",172,"MT","Dawson County"
"59",1,"MT","Dawson County"
"61",172626,"MT","Dawson County"
"111",33078,"MT","Dawson County"
"121",146865,"MT","Dawson County"
"122",19747,"MT","Dawson County"
"123",3448,"MT","Dawson County"
"124",645,"MT","Dawson County"
"131",26917,"MT","Dawson County"
"141",56346,"MT","Dawson County"
"142",177565,"MT","Dawson County"
"143",141,"MT","Dawson County"
"152",334118,"MT","Dawson County"
"176",4124054,"MT","Dawson County"
"190",105558,"MT","Dawson County"
"195",5133,"MT","Dawson County"
"205",63,"MT","Dawson County"
"1",125,"MT","Deer Lodge County"
"6",26,"MT","Deer Lodge County"
"21",604,"MT","Deer Lodge County"
"22",9,"MT","Deer Lodge County"
"23",3417,"MT","Deer Lodge County"
"24",112,"MT","Deer Lodge County"
"27",195,"MT","Deer Lodge County"
"28",36,"MT","Deer Lodge County"
"29",2,"MT","Deer Lodge County"
"31",5,"MT","Deer Lodge County"
"32",1,"MT","Deer Lodge County"
"36",26073,"MT","Deer Lodge County"
"37",9023,"MT","Deer Lodge County"
"42",13,"MT","Deer Lodge County"
"43",498,"MT","Deer Lodge County"
"52",25,"MT","Deer Lodge County"
"53",2,"MT","Deer Lodge County"
"57",4,"MT","Deer Lodge County"
"59",2,"MT","Deer Lodge County"
"61",1,"MT","Deer Lodge County"
"111",16471,"MT","Deer Lodge County"
"112",91,"MT","Deer Lodge County"
"121",26179,"MT","Deer Lodge County"
"122",15452,"MT","Deer Lodge County"
"123",6577,"MT","Deer Lodge County"
"124",484,"MT","Deer Lodge County"
"131",4097,"MT","Deer Lodge County"
"141",222,"MT","Deer Lodge County"
"142",1105686,"MT","Deer Lodge County"
"143",19,"MT","Deer Lodge County"
"152",508031,"MT","Deer Lodge County"
"176",400431,"MT","Deer Lodge County"
"190",14585,"MT","Deer Lodge County"
"195",4,"MT","Deer Lodge County"
"205",756,"MT","Deer Lodge County"
"1",41414,"MT","Fallon County"
"4",4354,"MT","Fallon County"
"5",128,"MT","Fallon County"
"6",1518,"MT","Fallon County"
"21",6489,"MT","Fallon County"
"22",12995,"MT","Fallon County"
"23",84368,"MT","Fallon County"
"24",44935,"MT","Fallon County"
"28",5200,"MT","Fallon County"
"29",5450,"MT","Fallon County"
"31",2002,"MT","Fallon County"
"32",51,"MT","Fallon County"
"33",9432,"MT","Fallon County"
"36",513118,"MT","Fallon County"
"37",171567,"MT","Fallon County"
"39",65,"MT","Fallon County"
"42",234,"MT","Fallon County"
"44",79,"MT","Fallon County"
"52",13252,"MT","Fallon County"
"53",19731,"MT","Fallon County"
"58",5,"MT","Fallon County"
"59",125,"MT","Fallon County"
"61",4848,"MT","Fallon County"
"111",2255,"MT","Fallon County"
"121",39900,"MT","Fallon County"
"122",4208,"MT","Fallon County"
"123",1125,"MT","Fallon County"
"124",52,"MT","Fallon County"
"131",1354,"MT","Fallon County"
"141",139,"MT","Fallon County"
"142",44358,"MT","Fallon County"
"152",1166615,"MT","Fallon County"
"176",2425869,"MT","Fallon County"
"190",40937,"MT","Fallon County"
"195",2223,"MT","Fallon County"
"205",191,"MT","Fallon County"
"1",1409,"MT","Fergus County"
"4",717,"MT","Fergus County"
"5",19,"MT","Fergus County"
"6",26,"MT","Fergus County"
"21",134993,"MT","Fergus County"
"22",1326,"MT","Fergus County"
"23",220834,"MT","Fergus County"
"24",497327,"MT","Fergus County"
"25",445,"MT","Fergus County"
"27",245,"MT","Fergus County"
"28",1632,"MT","Fergus County"
"29",5,"MT","Fergus County"
"31",4557,"MT","Fergus County"
"32",847,"MT","Fergus County"
"33",1519,"MT","Fergus County"
"35",38,"MT","Fergus County"
"36",1146110,"MT","Fergus County"
"37",198623,"MT","Fergus County"
"42",14267,"MT","Fergus County"
"43",14,"MT","Fergus County"
"52",26935,"MT","Fergus County"
"53",30898,"MT","Fergus County"
"58",691,"MT","Fergus County"
"59",116,"MT","Fergus County"
"61",380560,"MT","Fergus County"
"111",26646,"MT","Fergus County"
"121",87597,"MT","Fergus County"
"122",19369,"MT","Fergus County"
"123",1337,"MT","Fergus County"
"124",103,"MT","Fergus County"
"131",15383,"MT","Fergus County"
"141",101297,"MT","Fergus County"
"142",1680074,"MT","Fergus County"
"143",95,"MT","Fergus County"
"152",2251982,"MT","Fergus County"
"176",5391086,"MT","Fergus County"
"190",273852,"MT","Fergus County"
"195",2941,"MT","Fergus County"
"205",271,"MT","Fergus County"
"224",19,"MT","Fergus County"
"246",90,"MT","Fergus County"
"1",691,"MT","Flathead County"
"4",4,"MT","Flathead County"
"21",4658,"MT","Flathead County"
"22",1,"MT","Flathead County"
"23",61997,"MT","Flathead County"
"24",23019,"MT","Flathead County"
"28",57,"MT","Flathead County"
"31",29801,"MT","Flathead County"
"35",1448,"MT","Flathead County"
"36",133813,"MT","Flathead County"
"37",14968,"MT","Flathead County"
"42",431,"MT","Flathead County"
"43",702,"MT","Flathead County"
"52",748,"MT","Flathead County"
"53",7616,"MT","Flathead County"
"57",900,"MT","Flathead County"
"61",19205,"MT","Flathead County"
"66",8,"MT","Flathead County"
"111",445037,"MT","Flathead County"
"112",23347,"MT","Flathead County"
"121",88695,"MT","Flathead County"
"122",73889,"MT","Flathead County"
"123",22263,"MT","Flathead County"
"124",2730,"MT","Flathead County"
"131",286216,"MT","Flathead County"
"141",47050,"MT","Flathead County"
"142",10636506,"MT","Flathead County"
"143",9581,"MT","Flathead County"
"152",2697056,"MT","Flathead County"
"176",389506,"MT","Flathead County"
"190",57887,"MT","Flathead County"
"195",17106,"MT","Flathead County"
"205",245,"MT","Flathead County"
"1",8836,"MT","Gallatin County"
"5",1845,"MT","Gallatin County"
"6",3,"MT","Gallatin County"
"21",150479,"MT","Gallatin County"
"22",589,"MT","Gallatin County"
"23",114381,"MT","Gallatin County"
"24",84105,"MT","Gallatin County"
"25",25,"MT","Gallatin County"
"27",30,"MT","Gallatin County"
"28",1456,"MT","Gallatin County"
"31",4276,"MT","Gallatin County"
"32",17,"MT","Gallatin County"
"33",3,"MT","Gallatin County"
"35",183,"MT","Gallatin County"
"36",246616,"MT","Gallatin County"
"37",116097,"MT","Gallatin County"
"42",954,"MT","Gallatin County"
"43",18218,"MT","Gallatin County"
"52",4503,"MT","Gallatin County"
"53",5858,"MT","Gallatin County"
"59",500,"MT","Gallatin County"
"61",155253,"MT","Gallatin County"
"111",64853,"MT","Gallatin County"
"121",141259,"MT","Gallatin County"
"122",57151,"MT","Gallatin County"
"123",16271,"MT","Gallatin County"
"124",1852,"MT","Gallatin County"
"131",16086,"MT","Gallatin County"
"141",1566,"MT","Gallatin County"
"142",3282244,"MT","Gallatin County"
"143",516,"MT","Gallatin County"
"152",1572915,"MT","Gallatin County"
"176",1457077,"MT","Gallatin County"
"190",83381,"MT","Gallatin County"
"195",9667,"MT","Gallatin County"
"205",314,"MT","Gallatin County"
"224",1,"MT","Gallatin County"
"1",21832,"MT","Garfield County"
"4",550,"MT","Garfield County"
"5",160,"MT","Garfield County"
"6",55,"MT","Garfield County"
"21",134877,"MT","Garfield County"
"22",1309,"MT","Garfield County"
"23",426783,"MT","Garfield County"
"24",171146,"MT","Garfield County"
"25",56,"MT","Garfield County"
"27",883,"MT","Garfield County"
"28",531,"MT","Garfield County"
"29",3320,"MT","Garfield County"
"31",2,"MT","Garfield County"
"32",9510,"MT","Garfield County"
"33",8453,"MT","Garfield County"
"36",279615,"MT","Garfield County"
"37",286950,"MT","Garfield County"
"41",20,"MT","Garfield County"
"42",4569,"MT","Garfield County"
"52",21842,"MT","Garfield County"
"53",51399,"MT","Garfield County"
"59",1,"MT","Garfield County"
"61",22958,"MT","Garfield County"
"111",452027,"MT","Garfield County"
"121",36445,"MT","Garfield County"
"122",2434,"MT","Garfield County"
"123",150,"MT","Garfield County"
"124",9,"MT","Garfield County"
"131",10821,"MT","Garfield County"
"141",25,"MT","Garfield County"
"142",556117,"MT","Garfield County"
"152",1333645,"MT","Garfield County"
"176",10056170,"MT","Garfield County"
"190",52680,"MT","Garfield County"
"195",8622,"MT","Garfield County"
"205",4086,"MT","Garfield County"
"1",2,"MT","Glacier County"
"4",1,"MT","Glacier County"
"21",387739,"MT","Glacier County"
"22",82147,"MT","Glacier County"
"23",217796,"MT","Glacier County"
"24",349348,"MT","Glacier County"
"25",48,"MT","Glacier County"
"27",11,"MT","Glacier County"
"28",553,"MT","Glacier County"
"29",11,"MT","Glacier County"
"31",24625,"MT","Glacier County"
"32",390,"MT","Glacier County"
"33",2,"MT","Glacier County"
"35",29523,"MT","Glacier County"
"36",226602,"MT","Glacier County"
"37",147361,"MT","Glacier County"
"38",79,"MT","Glacier County"
"42",111545,"MT","Glacier County"
"47",7,"MT","Glacier County"
"52",109638,"MT","Glacier County"
"53",146156,"MT","Glacier County"
"57",5,"MT","Glacier County"
"59",17,"MT","Glacier County"
"61",137290,"MT","Glacier County"
"111",90696,"MT","Glacier County"
"112",19729,"MT","Glacier County"
"121",94018,"MT","Glacier County"
"122",17174,"MT","Glacier County"
"123",3299,"MT","Glacier County"
"124",334,"MT","Glacier County"
"131",305060,"MT","Glacier County"
"141",382210,"MT","Glacier County"
"142",1180285,"MT","Glacier County"
"143",19254,"MT","Glacier County"
"152",1195012,"MT","Glacier County"
"176",3418957,"MT","Glacier County"
"190",57356,"MT","Glacier County"
"195",3425,"MT","Glacier County"
"205",4089,"MT","Glacier County"
"1",545,"MT","Golden Valley County"
"4",2,"MT","Golden Valley County"
"5",243,"MT","Golden Valley County"
"6",262,"MT","Golden Valley County"
"21",31385,"MT","Golden Valley County"
"22",35,"MT","Golden Valley County"
"23",31220,"MT","Golden Valley County"
"24",110210,"MT","Golden Valley County"
"25",47,"MT","Golden Valley County"
"28",173,"MT","Golden Valley County"
"29",8,"MT","Golden Valley County"
"31",1000,"MT","Golden Valley County"
"32",4635,"MT","Golden Valley County"
"33",1718,"MT","Golden Valley County"
"35",48,"MT","Golden Valley County"
"36",165241,"MT","Golden Valley County"
"37",69405,"MT","Golden Valley County"
"42",339,"MT","Golden Valley County"
"43",23,"MT","Golden Valley County"
"52",18738,"MT","Golden Valley County"
"53",4254,"MT","Golden Valley County"
"58",144,"MT","Golden Valley County"
"59",1636,"MT","Golden Valley County"
"61",75546,"MT","Golden Valley County"
"111",890,"MT","Golden Valley County"
"121",8045,"MT","Golden Valley County"
"122",2868,"MT","Golden Valley County"
"123",82,"MT","Golden Valley County"
"124",19,"MT","Golden Valley County"
"131",6477,"MT","Golden Valley County"
"141",2039,"MT","Golden Valley County"
"142",256574,"MT","Golden Valley County"
"152",237152,"MT","Golden Valley County"
"176",2291747,"MT","Golden Valley County"
"190",38512,"MT","Golden Valley County"
"195",329,"MT","Golden Valley County"
"205",63,"MT","Golden Valley County"
"1",305,"MT","Granite County"
"21",876,"MT","Granite County"
"22",1,"MT","Granite County"
"23",93,"MT","Granite County"
"24",963,"MT","Granite County"
"28",39,"MT","Granite County"
"31",2,"MT","Granite County"
"32",12,"MT","Granite County"
"35",1,"MT","Granite County"
"36",38883,"MT","Granite County"
"37",74022,"MT","Granite County"
"42",47,"MT","Granite County"
"43",4,"MT","Granite County"
"52",3,"MT","Granite County"
"53",2,"MT","Granite County"
"59",7,"MT","Granite County"
"61",40,"MT","Granite County"
"111",13395,"MT","Granite County"
"112",12,"MT","Granite County"
"121",27272,"MT","Granite County"
"122",9674,"MT","Granite County"
"123",2103,"MT","Granite County"
"124",66,"MT","Granite County"
"131",2232,"MT","Granite County"
"141",12,"MT","Granite County"
"142",3329104,"MT","Granite County"
"143",39,"MT","Granite County"
"152",937634,"MT","Granite County"
"176",562520,"MT","Granite County"
"190",12442,"MT","Granite County"
"195",277,"MT","Granite County"
"205",24,"MT","Granite County"
"1",919,"MT","Hill County"
"4",3,"MT","Hill County"
"5",11,"MT","Hill County"
"6",678,"MT","Hill County"
"21",99235,"MT","Hill County"
"22",82073,"MT","Hill County"
"23",1963788,"MT","Hill County"
"24",1174786,"MT","Hill County"
"25",563,"MT","Hill County"
"28",2799,"MT","Hill County"
"29",2360,"MT","Hill County"
"31",19523,"MT","Hill County"
"32",16534,"MT","Hill County"
"33",1068,"MT","Hill County"
"35",77259,"MT","Hill County"
"36",102666,"MT","Hill County"
"37",294964,"MT","Hill County"
"38",509,"MT","Hill County"
"39",143,"MT","Hill County"
"42",77492,"MT","Hill County"
"43",11,"MT","Hill County"
"52",356012,"MT","Hill County"
"53",233140,"MT","Hill County"
"57",993,"MT","Hill County"
"58",2921,"MT","Hill County"
"59",388,"MT","Hill County"
"61",535782,"MT","Hill County"
"111",69279,"MT","Hill County"
"121",212817,"MT","Hill County"
"122",32464,"MT","Hill County"
"123",2752,"MT","Hill County"
"124",730,"MT","Hill County"
"131",23184,"MT","Hill County"
"141",28860,"MT","Hill County"
"142",118586,"MT","Hill County"
"143",24,"MT","Hill County"
"152",566670,"MT","Hill County"
"176",2161734,"MT","Hill County"
"190",101830,"MT","Hill County"
"195",3340,"MT","Hill County"
"205",1226,"MT","Hill County"
"224",52,"MT","Hill County"
"1",448,"MT","Jefferson County"
"5",25,"MT","Jefferson County"
"21",3715,"MT","Jefferson County"
"22",26,"MT","Jefferson County"
"23",7046,"MT","Jefferson County"
"24",16584,"MT","Jefferson County"
"25",2,"MT","Jefferson County"
"28",54,"MT","Jefferson County"
"31",72,"MT","Jefferson County"
"32",2,"MT","Jefferson County"
"35",33,"MT","Jefferson County"
"36",57886,"MT","Jefferson County"
"37",48986,"MT","Jefferson County"
"42",1004,"MT","Jefferson County"
"43",52,"MT","Jefferson County"
"52",24,"MT","Jefferson County"
"53",22,"MT","Jefferson County"
"59",17,"MT","Jefferson County"
"61",17122,"MT","Jefferson County"
"111",5812,"MT","Jefferson County"
"112",37,"MT","Jefferson County"
"121",59399,"MT","Jefferson County"
"122",32915,"MT","Jefferson County"
"123",3754,"MT","Jefferson County"
"124",274,"MT","Jefferson County"
"131",4759,"MT","Jefferson County"
"141",35,"MT","Jefferson County"
"142",2517158,"MT","Jefferson County"
"143",186,"MT","Jefferson County"
"152",725675,"MT","Jefferson County"
"176",1266397,"MT","Jefferson County"
"190",26507,"MT","Jefferson County"
"195",81,"MT","Jefferson County"
"205",232,"MT","Jefferson County"
"1",1781,"MT","Judith Basin County"
"4",46,"MT","Judith Basin County"
"6",1432,"MT","Judith Basin County"
"21",68888,"MT","Judith Basin County"
"22",188,"MT","Judith Basin County"
"23",99211,"MT","Judith Basin County"
"24",233291,"MT","Judith Basin County"
"25",15402,"MT","Judith Basin County"
"28",655,"MT","Judith Basin County"
"29",68,"MT","Judith Basin County"
"31",1314,"MT","Judith Basin County"
"32",2,"MT","Judith Basin County"
"33",70,"MT","Judith Basin County"
"35",42,"MT","Judith Basin County"
"36",622869,"MT","Judith Basin County"
"37",109709,"MT","Judith Basin County"
"42",16196,"MT","Judith Basin County"
"43",51,"MT","Judith Basin County"
"52",10507,"MT","Judith Basin County"
"53",18719,"MT","Judith Basin County"
"58",52,"MT","Judith Basin County"
"59",4,"MT","Judith Basin County"
"61",138851,"MT","Judith Basin County"
"111",2035,"MT","Judith Basin County"
"112",90,"MT","Judith Basin County"
"121",46313,"MT","Judith Basin County"
"122",13784,"MT","Judith Basin County"
"123",764,"MT","Judith Basin County"
"124",18,"MT","Judith Basin County"
"131",14569,"MT","Judith Basin County"
"141",1281,"MT","Judith Basin County"
"142",1325143,"MT","Judith Basin County"
"143",4042,"MT","Judith Basin County"
"152",314297,"MT","Judith Basin County"
"176",2296159,"MT","Judith Basin County"
"190",54527,"MT","Judith Basin County"
"195",2005,"MT","Judith Basin County"
"205",213,"MT","Judith Basin County"
"224",10,"MT","Judith Basin County"
"246",4,"MT","Judith Basin County"
"1",12606,"MT","Lake County"
"4",362,"MT","Lake County"
"21",5817,"MT","Lake County"
"22",5,"MT","Lake County"
"23",31627,"MT","Lake County"
"24",14309,"MT","Lake County"
"28",489,"MT","Lake County"
"31",2665,"MT","Lake County"
"35",279,"MT","Lake County"
"36",395159,"MT","Lake County"
"37",47861,"MT","Lake County"
"38",2,"MT","Lake County"
"42",177,"MT","Lake County"
"43",363,"MT","Lake County"
"52",135,"MT","Lake County"
"53",900,"MT","Lake County"
"57",99,"MT","Lake County"
"61",12319,"MT","Lake County"
"66",23,"MT","Lake County"
"111",457672,"MT","Lake County"
"112",1518,"MT","Lake County"
"121",79006,"MT","Lake County"
"122",39337,"MT","Lake County"
"123",7403,"MT","Lake County"
"124",617,"MT","Lake County"
"131",49728,"MT","Lake County"
"141",21058,"MT","Lake County"
"142",2257223,"MT","Lake County"
"143",184,"MT","Lake County"
"152",272039,"MT","Lake County"
"176",1013082,"MT","Lake County"
"190",69834,"MT","Lake County"
"195",2572,"MT","Lake County"
"205",664,"MT","Lake County"
"1",1666,"MT","Lewis and Clark County"
"6",87,"MT","Lewis and Clark County"
"21",38491,"MT","Lewis and Clark County"
"22",3817,"MT","Lewis and Clark County"
"23",14034,"MT","Lewis and Clark County"
"24",27372,"MT","Lewis and Clark County"
"25",5,"MT","Lewis and Clark County"
"27",184,"MT","Lewis and Clark County"
"28",1479,"MT","Lewis and Clark County"
"29",47,"MT","Lewis and Clark County"
"31",4710,"MT","Lewis and Clark County"
"32",72,"MT","Lewis and Clark County"
"33",1,"MT","Lewis and Clark County"
"35",118,"MT","Lewis and Clark County"
"36",124138,"MT","Lewis and Clark County"
"37",48897,"MT","Lewis and Clark County"
"42",1204,"MT","Lewis and Clark County"
"43",122,"MT","Lewis and Clark County"
"52",1582,"MT","Lewis and Clark County"
"53",692,"MT","Lewis and Clark County"
"57",6,"MT","Lewis and Clark County"
"58",1,"MT","Lewis and Clark County"
"59",9,"MT","Lewis and Clark County"
"61",24857,"MT","Lewis and Clark County"
"111",88363,"MT","Lewis and Clark County"
"112",446,"MT","Lewis and Clark County"
"121",83472,"MT","Lewis and Clark County"
"122",82311,"MT","Lewis and Clark County"
"123",28176,"MT","Lewis and Clark County"
"124",2338,"MT","Lewis and Clark County"
"131",181712,"MT","Lewis and Clark County"
"141",205,"MT","Lewis and Clark County"
"142",4845410,"MT","Lewis and Clark County"
"143",15590,"MT","Lewis and Clark County"
"152",1576355,"MT","Lewis and Clark County"
"176",2792275,"MT","Lewis and Clark County"
"190",44496,"MT","Lewis and Clark County"
"195",652,"MT","Lewis and Clark County"
"205",821,"MT","Lewis and Clark County"
"1",2745,"MT","Liberty County"
"5",2109,"MT","Liberty County"
"6",1228,"MT","Liberty County"
"21",119689,"MT","Liberty County"
"22",68810,"MT","Liberty County"
"23",608437,"MT","Liberty County"
"24",515196,"MT","Liberty County"
"25",3947,"MT","Liberty County"
"28",738,"MT","Liberty County"
"29",2,"MT","Liberty County"
"31",17274,"MT","Liberty County"
"32",450,"MT","Liberty County"
"33",1715,"MT","Liberty County"
"35",35627,"MT","Liberty County"
"36",69399,"MT","Liberty County"
"37",117117,"MT","Liberty County"
"38",54,"MT","Liberty County"
"42",113984,"MT","Liberty County"
"43",5,"MT","Liberty County"
"47",2,"MT","Liberty County"
"52",180940,"MT","Liberty County"
"53",95702,"MT","Liberty County"
"58",7,"MT","Liberty County"
"59",423,"MT","Liberty County"
"61",568064,"MT","Liberty County"
"111",53506,"MT","Liberty County"
"121",103350,"MT","Liberty County"
"122",8134,"MT","Liberty County"
"123",360,"MT","Liberty County"
"124",56,"MT","Liberty County"
"131",465,"MT","Liberty County"
"141",16,"MT","Liberty County"
"142",16579,"MT","Liberty County"
"143",1,"MT","Liberty County"
"152",186103,"MT","Liberty County"
"176",1261462,"MT","Liberty County"
"190",16396,"MT","Liberty County"
"195",414,"MT","Liberty County"
"205",2884,"MT","Liberty County"
"224",3,"MT","Liberty County"
"1",3,"MT","Lincoln County"
"21",4,"MT","Lincoln County"
"23",27,"MT","Lincoln County"
"24",30,"MT","Lincoln County"
"36",1092,"MT","Lincoln County"
"37",174,"MT","Lincoln County"
"61",54,"MT","Lincoln County"
"111",166830,"MT","Lincoln County"
"112",264,"MT","Lincoln County"
"121",34082,"MT","Lincoln County"
"122",31847,"MT","Lincoln County"
"123",8685,"MT","Lincoln County"
"124",368,"MT","Lincoln County"
"131",2021,"MT","Lincoln County"
"141",1266,"MT","Lincoln County"
"142",8694277,"MT","Lincoln County"
"143",74,"MT","Lincoln County"
"152",1587295,"MT","Lincoln County"
"176",53510,"MT","Lincoln County"
"190",9176,"MT","Lincoln County"
"195",7251,"MT","Lincoln County"
"205",1,"MT","Lincoln County"
"1",190,"MT","Madison County"
"5",43,"MT","Madison County"
"21",28664,"MT","Madison County"
"22",11,"MT","Madison County"
"23",25303,"MT","Madison County"
"24",9122,"MT","Madison County"
"25",9,"MT","Madison County"
"27",23,"MT","Madison County"
"28",266,"MT","Madison County"
"29",3,"MT","Madison County"
"31",1950,"MT","Madison County"
"35",27,"MT","Madison County"
"36",247679,"MT","Madison County"
"37",143958,"MT","Madison County"
"42",1140,"MT","Madison County"
"43",5712,"MT","Madison County"
"52",3308,"MT","Madison County"
"53",1172,"MT","Madison County"
"59",1878,"MT","Madison County"
"61",9213,"MT","Madison County"
"111",37256,"MT","Madison County"
"112",42,"MT","Madison County"
"121",95117,"MT","Madison County"
"122",26702,"MT","Madison County"
"123",3104,"MT","Madison County"
"124",183,"MT","Madison County"
"131",35917,"MT","Madison County"
"141",3761,"MT","Madison County"
"142",3076909,"MT","Madison County"
"143",346,"MT","Madison County"
"152",2610438,"MT","Madison County"
"176",3882016,"MT","Madison County"
"190",96568,"MT","Madison County"
"195",23899,"MT","Madison County"
"205",596,"MT","Madison County"
"1",15418,"MT","McCone County"
"4",656,"MT","McCone County"
"5",2598,"MT","McCone County"
"6",15,"MT","McCone County"
"21",47345,"MT","McCone County"
"22",41816,"MT","McCone County"
"23",1025714,"MT","McCone County"
"24",46605,"MT","McCone County"
"25",64,"MT","McCone County"
"27",150,"MT","McCone County"
"28",9826,"MT","McCone County"
"29",8986,"MT","McCone County"
"31",6366,"MT","McCone County"
"32",12285,"MT","McCone County"
"33",1120,"MT","McCone County"
"35",560,"MT","McCone County"
"36",167240,"MT","McCone County"
"37",168952,"MT","McCone County"
"42",80215,"MT","McCone County"
"44",3,"MT","McCone County"
"52",137756,"MT","McCone County"
"53",189890,"MT","McCone County"
"58",24,"MT","McCone County"
"59",1,"MT","McCone County"
"61",227247,"MT","McCone County"
"111",104909,"MT","McCone County"
"121",131393,"MT","McCone County"
"122",7046,"MT","McCone County"
"123",306,"MT","McCone County"
"124",75,"MT","McCone County"
"131",26499,"MT","McCone County"
"141",4405,"MT","McCone County"
"142",9162,"MT","McCone County"
"143",120,"MT","McCone County"
