"Class","NCells","State","County"
"142",1378,"IA","Des Moines County"
"143",14671,"IA","Des Moines County"
"152",908,"IA","Des Moines County"
"176",112234,"IA","Des Moines County"
"190",35734,"IA","Des Moines County"
"195",13184,"IA","Des Moines County"
"229",2,"IA","Des Moines County"
"1",429920,"IA","Dickinson County"
"5",346537,"IA","Dickinson County"
"12",1,"IA","Dickinson County"
"13",12,"IA","Dickinson County"
"22",59,"IA","Dickinson County"
"24",27,"IA","Dickinson County"
"27",21,"IA","Dickinson County"
"28",713,"IA","Dickinson County"
"31",4,"IA","Dickinson County"
"36",4484,"IA","Dickinson County"
"37",3775,"IA","Dickinson County"
"42",1,"IA","Dickinson County"
"44",2,"IA","Dickinson County"
"53",1,"IA","Dickinson County"
"59",5,"IA","Dickinson County"
"61",26031,"IA","Dickinson County"
"68",13,"IA","Dickinson County"
"111",70643,"IA","Dickinson County"
"121",45959,"IA","Dickinson County"
"122",15779,"IA","Dickinson County"
"123",8076,"IA","Dickinson County"
"124",2084,"IA","Dickinson County"
"131",3312,"IA","Dickinson County"
"141",428,"IA","Dickinson County"
"142",29,"IA","Dickinson County"
"143",22772,"IA","Dickinson County"
"152",428,"IA","Dickinson County"
"176",115036,"IA","Dickinson County"
"190",482,"IA","Dickinson County"
"195",79468,"IA","Dickinson County"
"1",629539,"IA","Dubuque County"
"4",209,"IA","Dubuque County"
"5",153986,"IA","Dubuque County"
"21",31,"IA","Dubuque County"
"23",439,"IA","Dubuque County"
"24",27,"IA","Dubuque County"
"26",81,"IA","Dubuque County"
"27",604,"IA","Dubuque County"
"28",23776,"IA","Dubuque County"
"29",35,"IA","Dubuque County"
"36",58591,"IA","Dubuque County"
"37",4026,"IA","Dubuque County"
"42",13,"IA","Dubuque County"
"58",7,"IA","Dubuque County"
"59",22,"IA","Dubuque County"
"61",2590,"IA","Dubuque County"
"111",30425,"IA","Dubuque County"
"121",80408,"IA","Dubuque County"
"122",54935,"IA","Dubuque County"
"123",22105,"IA","Dubuque County"
"124",7485,"IA","Dubuque County"
"131",4757,"IA","Dubuque County"
"141",310217,"IA","Dubuque County"
"142",4559,"IA","Dubuque County"
"143",65583,"IA","Dubuque County"
"152",546,"IA","Dubuque County"
"176",313239,"IA","Dubuque County"
"190",7785,"IA","Dubuque County"
"195",3497,"IA","Dubuque County"
"205",72,"IA","Dubuque County"
"1",519840,"IA","Emmet County"
"4",11,"IA","Emmet County"
"5",365857,"IA","Emmet County"
"12",52,"IA","Emmet County"
"13",35,"IA","Emmet County"
"22",19,"IA","Emmet County"
"24",8,"IA","Emmet County"
"27",8,"IA","Emmet County"
"28",938,"IA","Emmet County"
"31",1,"IA","Emmet County"
"36",4376,"IA","Emmet County"
"37",2189,"IA","Emmet County"
"42",1,"IA","Emmet County"
"53",3,"IA","Emmet County"
"58",12,"IA","Emmet County"
"59",11,"IA","Emmet County"
"61",30667,"IA","Emmet County"
"111",22768,"IA","Emmet County"
"121",41351,"IA","Emmet County"
"122",7832,"IA","Emmet County"
"123",2665,"IA","Emmet County"
"124",611,"IA","Emmet County"
"131",2104,"IA","Emmet County"
"141",2354,"IA","Emmet County"
"142",248,"IA","Emmet County"
"143",13616,"IA","Emmet County"
"152",100,"IA","Emmet County"
"176",95071,"IA","Emmet County"
"190",9960,"IA","Emmet County"
"195",47309,"IA","Emmet County"
"1",913888,"IA","Fayette County"
"4",38,"IA","Fayette County"
"5",446235,"IA","Fayette County"
"21",260,"IA","Fayette County"
"24",56,"IA","Fayette County"
"27",299,"IA","Fayette County"
"28",14435,"IA","Fayette County"
"29",15,"IA","Fayette County"
"36",43324,"IA","Fayette County"
"37",5289,"IA","Fayette County"
"58",2,"IA","Fayette County"
"60",11,"IA","Fayette County"
"61",6887,"IA","Fayette County"
"111",6240,"IA","Fayette County"
"121",61284,"IA","Fayette County"
"122",39653,"IA","Fayette County"
"123",7698,"IA","Fayette County"
"124",1897,"IA","Fayette County"
"131",2801,"IA","Fayette County"
"141",243648,"IA","Fayette County"
"142",797,"IA","Fayette County"
"143",8261,"IA","Fayette County"
"152",38,"IA","Fayette County"
"176",295624,"IA","Fayette County"
"190",10757,"IA","Fayette County"
"195",11183,"IA","Fayette County"
"205",61,"IA","Fayette County"
"240",104,"IA","Fayette County"
"1",668818,"IA","Floyd County"
"4",2,"IA","Floyd County"
"5",414662,"IA","Floyd County"
"12",5,"IA","Floyd County"
"24",64,"IA","Floyd County"
"27",396,"IA","Floyd County"
"28",3741,"IA","Floyd County"
"29",2,"IA","Floyd County"
"36",14833,"IA","Floyd County"
"37",1624,"IA","Floyd County"
"44",13,"IA","Floyd County"
"58",62,"IA","Floyd County"
"60",1,"IA","Floyd County"
"61",18019,"IA","Floyd County"
"111",9231,"IA","Floyd County"
"121",45737,"IA","Floyd County"
"122",29825,"IA","Floyd County"
"123",6982,"IA","Floyd County"
"124",1533,"IA","Floyd County"
"131",2691,"IA","Floyd County"
"141",67963,"IA","Floyd County"
"142",364,"IA","Floyd County"
"143",4002,"IA","Floyd County"
"152",12,"IA","Floyd County"
"176",129369,"IA","Floyd County"
"190",18147,"IA","Floyd County"
"195",12674,"IA","Floyd County"
"1",932565,"IA","Franklin County"
"4",2,"IA","Franklin County"
"5",465837,"IA","Franklin County"
"12",15,"IA","Franklin County"
"13",3,"IA","Franklin County"
"24",2,"IA","Franklin County"
"27",67,"IA","Franklin County"
"28",2934,"IA","Franklin County"
"36",6034,"IA","Franklin County"
"37",1688,"IA","Franklin County"
"42",3,"IA","Franklin County"
"58",8,"IA","Franklin County"
"59",5,"IA","Franklin County"
"61",15781,"IA","Franklin County"
"69",1,"IA","Franklin County"
"111",4103,"IA","Franklin County"
"121",57660,"IA","Franklin County"
"122",19915,"IA","Franklin County"
"123",5010,"IA","Franklin County"
"124",1097,"IA","Franklin County"
"131",2594,"IA","Franklin County"
"141",24615,"IA","Franklin County"
"142",79,"IA","Franklin County"
"143",3311,"IA","Franklin County"
"152",34,"IA","Franklin County"
"176",94767,"IA","Franklin County"
"190",21020,"IA","Franklin County"
"195",18314,"IA","Franklin County"
"1",430382,"IA","Fremont County"
"4",32,"IA","Fremont County"
"5",379847,"IA","Fremont County"
"13",51,"IA","Fremont County"
"24",25,"IA","Fremont County"
"27",252,"IA","Fremont County"
"28",197,"IA","Fremont County"
"36",3668,"IA","Fremont County"
"37",1303,"IA","Fremont County"
"58",1,"IA","Fremont County"
"61",240257,"IA","Fremont County"
"111",18243,"IA","Fremont County"
"121",45176,"IA","Fremont County"
"122",22073,"IA","Fremont County"
"123",2794,"IA","Fremont County"
"124",730,"IA","Fremont County"
"131",5458,"IA","Fremont County"
"141",115770,"IA","Fremont County"
"142",924,"IA","Fremont County"
"143",667,"IA","Fremont County"
"152",92,"IA","Fremont County"
"176",128197,"IA","Fremont County"
"190",16636,"IA","Fremont County"
"195",76078,"IA","Fremont County"
"205",1,"IA","Fremont County"
"1",799885,"IA","Greene County"
"4",7,"IA","Greene County"
"5",542521,"IA","Greene County"
"12",18,"IA","Greene County"
"13",776,"IA","Greene County"
"23",1,"IA","Greene County"
"24",1608,"IA","Greene County"
"27",263,"IA","Greene County"
"28",1699,"IA","Greene County"
"36",8903,"IA","Greene County"
"37",3467,"IA","Greene County"
"53",64,"IA","Greene County"
"58",11,"IA","Greene County"
"59",13,"IA","Greene County"
"61",2014,"IA","Greene County"
"111",8155,"IA","Greene County"
"121",59940,"IA","Greene County"
"122",11374,"IA","Greene County"
"123",2780,"IA","Greene County"
"124",853,"IA","Greene County"
"131",1583,"IA","Greene County"
"141",51960,"IA","Greene County"
"142",57,"IA","Greene County"
"143",2717,"IA","Greene County"
"152",24,"IA","Greene County"
"176",105684,"IA","Greene County"
"190",21574,"IA","Greene County"
"195",19428,"IA","Greene County"
"1",754732,"IA","Grundy County"
"5",519786,"IA","Grundy County"
"13",1,"IA","Grundy County"
"24",2,"IA","Grundy County"
"27",71,"IA","Grundy County"
"28",1317,"IA","Grundy County"
"36",5291,"IA","Grundy County"
"37",705,"IA","Grundy County"
"59",2,"IA","Grundy County"
"61",2228,"IA","Grundy County"
"69",3,"IA","Grundy County"
"111",962,"IA","Grundy County"
"121",48803,"IA","Grundy County"
"122",17488,"IA","Grundy County"
"123",4479,"IA","Grundy County"
"124",726,"IA","Grundy County"
"131",1009,"IA","Grundy County"
"141",6412,"IA","Grundy County"
"142",144,"IA","Grundy County"
"143",2694,"IA","Grundy County"
"152",9,"IA","Grundy County"
"176",64808,"IA","Grundy County"
"190",6185,"IA","Grundy County"
"195",4189,"IA","Grundy County"
"1",532238,"IA","Guthrie County"
"4",32,"IA","Guthrie County"
"5",431626,"IA","Guthrie County"
"12",5,"IA","Guthrie County"
"13",82,"IA","Guthrie County"
"23",263,"IA","Guthrie County"
"24",546,"IA","Guthrie County"
"27",508,"IA","Guthrie County"
"28",3300,"IA","Guthrie County"
"36",30541,"IA","Guthrie County"
"37",14873,"IA","Guthrie County"
"58",27,"IA","Guthrie County"
"59",4,"IA","Guthrie County"
"60",3,"IA","Guthrie County"
"61",725,"IA","Guthrie County"
"111",13226,"IA","Guthrie County"
"121",59549,"IA","Guthrie County"
"122",15638,"IA","Guthrie County"
"123",2273,"IA","Guthrie County"
"124",644,"IA","Guthrie County"
"131",1662,"IA","Guthrie County"
"141",209887,"IA","Guthrie County"
"142",543,"IA","Guthrie County"
"143",12012,"IA","Guthrie County"
"152",189,"IA","Guthrie County"
"176",355812,"IA","Guthrie County"
"190",15851,"IA","Guthrie County"
"195",8147,"IA","Guthrie County"
"1",883347,"IA","Hamilton County"
"4",8,"IA","Hamilton County"
"5",504826,"IA","Hamilton County"
"12",1021,"IA","Hamilton County"
"13",1,"IA","Hamilton County"
"24",10,"IA","Hamilton County"
"27",52,"IA","Hamilton County"
"28",5130,"IA","Hamilton County"
"36",4216,"IA","Hamilton County"
"37",2520,"IA","Hamilton County"
"58",8,"IA","Hamilton County"
"59",42,"IA","Hamilton County"
"61",9762,"IA","Hamilton County"
"69",2,"IA","Hamilton County"
"111",6493,"IA","Hamilton County"
"121",62528,"IA","Hamilton County"
"122",18942,"IA","Hamilton County"
"123",7789,"IA","Hamilton County"
"124",1560,"IA","Hamilton County"
"131",2293,"IA","Hamilton County"
"141",46688,"IA","Hamilton County"
"142",35,"IA","Hamilton County"
"143",1743,"IA","Hamilton County"
"152",37,"IA","Hamilton County"
"176",79205,"IA","Hamilton County"
"190",16572,"IA","Hamilton County"
"195",10563,"IA","Hamilton County"
"1",903934,"IA","Hancock County"
"4",39,"IA","Hancock County"
"5",487568,"IA","Hancock County"
"12",13,"IA","Hancock County"
"22",18,"IA","Hancock County"
"24",9,"IA","Hancock County"
"27",43,"IA","Hancock County"
"28",4122,"IA","Hancock County"
"29",1,"IA","Hancock County"
"31",1,"IA","Hancock County"
"36",7768,"IA","Hancock County"
"37",1273,"IA","Hancock County"
"44",2,"IA","Hancock County"
"53",4,"IA","Hancock County"
"58",3,"IA","Hancock County"
"59",34,"IA","Hancock County"
"61",6467,"IA","Hancock County"
"111",7633,"IA","Hancock County"
"121",61726,"IA","Hancock County"
"122",16173,"IA","Hancock County"
"123",5182,"IA","Hancock County"
"124",1739,"IA","Hancock County"
"131",2360,"IA","Hancock County"
"141",15985,"IA","Hancock County"
"142",44,"IA","Hancock County"
"143",899,"IA","Hancock County"
"152",9,"IA","Hancock County"
"176",96259,"IA","Hancock County"
"190",4526,"IA","Hancock County"
"195",37812,"IA","Hancock County"
"1",884374,"IA","Hardin County"
"5",402910,"IA","Hardin County"
"12",4104,"IA","Hardin County"
"24",3,"IA","Hardin County"
"26",5,"IA","Hardin County"
"27",181,"IA","Hardin County"
"28",2153,"IA","Hardin County"
"36",8294,"IA","Hardin County"
"37",2488,"IA","Hardin County"
"44",13,"IA","Hardin County"
"58",4,"IA","Hardin County"
"59",40,"IA","Hardin County"
"61",6047,"IA","Hardin County"
"69",25,"IA","Hardin County"
"111",7234,"IA","Hardin County"
"121",63433,"IA","Hardin County"
"122",22657,"IA","Hardin County"
"123",6218,"IA","Hardin County"
"124",1542,"IA","Hardin County"
"131",3082,"IA","Hardin County"
"141",70356,"IA","Hardin County"
"142",126,"IA","Hardin County"
"143",11393,"IA","Hardin County"
"152",76,"IA","Hardin County"
"176",122823,"IA","Hardin County"
"190",14893,"IA","Hardin County"
"195",9433,"IA","Hardin County"
"1",782850,"IA","Harrison County"
"4",3,"IA","Harrison County"
"5",532425,"IA","Harrison County"
"13",20,"IA","Harrison County"
"24",43,"IA","Harrison County"
"27",62,"IA","Harrison County"
"28",2341,"IA","Harrison County"
"36",12064,"IA","Harrison County"
"37",1046,"IA","Harrison County"
"58",1,"IA","Harrison County"
"59",2,"IA","Harrison County"
"61",96790,"IA","Harrison County"
"111",15064,"IA","Harrison County"
"121",65485,"IA","Harrison County"
"122",22432,"IA","Harrison County"
"123",5514,"IA","Harrison County"
"124",1030,"IA","Harrison County"
"131",3899,"IA","Harrison County"
"141",209911,"IA","Harrison County"
"142",4256,"IA","Harrison County"
"143",1061,"IA","Harrison County"
"152",72,"IA","Harrison County"
"176",203758,"IA","Harrison County"
"190",13819,"IA","Harrison County"
"195",36871,"IA","Harrison County"
"205",1,"IA","Harrison County"
"1",344552,"IA","Henry County"
"4",28,"IA","Henry County"
"5",305727,"IA","Henry County"
"21",28,"IA","Henry County"
"24",377,"IA","Henry County"
"26",5,"IA","Henry County"
"27",148,"IA","Henry County"
"28",1940,"IA","Henry County"
"36",12921,"IA","Henry County"
"37",2933,"IA","Henry County"
"58",103,"IA","Henry County"
"59",2,"IA","Henry County"
"60",14,"IA","Henry County"
"61",23126,"IA","Henry County"
"111",10327,"IA","Henry County"
"121",43085,"IA","Henry County"
"122",27957,"IA","Henry County"
"123",5598,"IA","Henry County"
"124",1324,"IA","Henry County"
"131",1883,"IA","Henry County"
"141",259749,"IA","Henry County"
"142",1040,"IA","Henry County"
"143",4822,"IA","Henry County"
"152",187,"IA","Henry County"
"176",195279,"IA","Henry County"
"190",11027,"IA","Henry County"
"195",3245,"IA","Henry County"
"229",1,"IA","Henry County"
"1",631771,"IA","Howard County"
"4",3,"IA","Howard County"
"5",377202,"IA","Howard County"
"12",3,"IA","Howard County"
"21",3,"IA","Howard County"
"22",193,"IA","Howard County"
"23",2,"IA","Howard County"
"24",9,"IA","Howard County"
"27",146,"IA","Howard County"
"28",8579,"IA","Howard County"
"36",20264,"IA","Howard County"
"37",3296,"IA","Howard County"
"44",6,"IA","Howard County"
"53",65,"IA","Howard County"
"61",12239,"IA","Howard County"
"111",2462,"IA","Howard County"
"121",39689,"IA","Howard County"
"122",17448,"IA","Howard County"
"123",3226,"IA","Howard County"
"124",793,"IA","Howard County"
"131",1716,"IA","Howard County"
"141",78201,"IA","Howard County"
"142",1026,"IA","Howard County"
"143",3246,"IA","Howard County"
"152",24,"IA","Howard County"
"176",150342,"IA","Howard County"
"190",5811,"IA","Howard County"
"195",14077,"IA","Howard County"
"1",621135,"IA","Humboldt County"
"4",5,"IA","Humboldt County"
"5",457361,"IA","Humboldt County"
"12",100,"IA","Humboldt County"
"13",9,"IA","Humboldt County"
"24",11,"IA","Humboldt County"
"27",7,"IA","Humboldt County"
"28",2539,"IA","Humboldt County"
"31",82,"IA","Humboldt County"
"36",2186,"IA","Humboldt County"
"37",728,"IA","Humboldt County"
"42",69,"IA","Humboldt County"
"53",2,"IA","Humboldt County"
"58",15,"IA","Humboldt County"
"59",1,"IA","Humboldt County"
"60",1,"IA","Humboldt County"
"61",7438,"IA","Humboldt County"
"111",6256,"IA","Humboldt County"
"121",38448,"IA","Humboldt County"
"122",17751,"IA","Humboldt County"
"123",3824,"IA","Humboldt County"
"124",885,"IA","Humboldt County"
"131",2496,"IA","Humboldt County"
"141",9049,"IA","Humboldt County"
"142",3,"IA","Humboldt County"
"143",308,"IA","Humboldt County"
"152",6,"IA","Humboldt County"
"176",49597,"IA","Humboldt County"
"190",25559,"IA","Humboldt County"
"195",18253,"IA","Humboldt County"
"1",599947,"IA","Ida County"
"4",1,"IA","Ida County"
"5",427785,"IA","Ida County"
"12",3,"IA","Ida County"
"13",31,"IA","Ida County"
"24",369,"IA","Ida County"
"27",261,"IA","Ida County"
"28",3528,"IA","Ida County"
"36",22488,"IA","Ida County"
"37",1952,"IA","Ida County"
"58",7,"IA","Ida County"
"59",9,"IA","Ida County"
"61",1547,"IA","Ida County"
"111",2910,"IA","Ida County"
"121",45123,"IA","Ida County"
"122",9467,"IA","Ida County"
"123",2310,"IA","Ida County"
"124",720,"IA","Ida County"
"131",1555,"IA","Ida County"
"141",7154,"IA","Ida County"
"142",107,"IA","Ida County"
"143",849,"IA","Ida County"
"152",45,"IA","Ida County"
"176",111170,"IA","Ida County"
"190",929,"IA","Ida County"
"195",7004,"IA","Ida County"
"1",542333,"IA","Iowa County"
"4",92,"IA","Iowa County"
"5",430804,"IA","Iowa County"
"13",3,"IA","Iowa County"
"21",7,"IA","Iowa County"
"24",43,"IA","Iowa County"
"27",408,"IA","Iowa County"
"28",5715,"IA","Iowa County"
"29",57,"IA","Iowa County"
"36",33102,"IA","Iowa County"
"37",3871,"IA","Iowa County"
"58",38,"IA","Iowa County"
"59",15,"IA","Iowa County"
"60",33,"IA","Iowa County"
"61",42996,"IA","Iowa County"
"111",9750,"IA","Iowa County"
"121",43483,"IA","Iowa County"
"122",30735,"IA","Iowa County"
"123",7187,"IA","Iowa County"
"124",1894,"IA","Iowa County"
"131",1313,"IA","Iowa County"
"141",115322,"IA","Iowa County"
"142",164,"IA","Iowa County"
"143",16539,"IA","Iowa County"
"152",37,"IA","Iowa County"
"176",331265,"IA","Iowa County"
"190",43761,"IA","Iowa County"
"195",35215,"IA","Iowa County"
"205",1,"IA","Iowa County"
"229",1,"IA","Iowa County"
"1",494976,"IA","Jackson County"
"4",4,"IA","Jackson County"
"5",210257,"IA","Jackson County"
"12",4,"IA","Jackson County"
"21",5,"IA","Jackson County"
"23",26,"IA","Jackson County"
"24",23,"IA","Jackson County"
"26",45,"IA","Jackson County"
"27",139,"IA","Jackson County"
"28",13577,"IA","Jackson County"
"36",39913,"IA","Jackson County"
"37",5628,"IA","Jackson County"
"58",9,"IA","Jackson County"
"59",192,"IA","Jackson County"
"60",1,"IA","Jackson County"
"61",8656,"IA","Jackson County"
"111",51806,"IA","Jackson County"
"121",59827,"IA","Jackson County"
"122",19041,"IA","Jackson County"
"123",4783,"IA","Jackson County"
"124",1294,"IA","Jackson County"
"131",2239,"IA","Jackson County"
"141",342486,"IA","Jackson County"
"142",5959,"IA","Jackson County"
"143",168943,"IA","Jackson County"
"152",859,"IA","Jackson County"
"176",394076,"IA","Jackson County"
"190",34436,"IA","Jackson County"
"195",18098,"IA","Jackson County"
"205",141,"IA","Jackson County"
"1",839052,"IA","Jasper County"
"4",1,"IA","Jasper County"
"5",613846,"IA","Jasper County"
"12",4,"IA","Jasper County"
"27",114,"IA","Jasper County"
"28",6589,"IA","Jasper County"
"29",8,"IA","Jasper County"
"36",26063,"IA","Jasper County"
"37",4219,"IA","Jasper County"
"44",10,"IA","Jasper County"
"58",42,"IA","Jasper County"
"59",21,"IA","Jasper County"
"60",2,"IA","Jasper County"
"61",4329,"IA","Jasper County"
"69",202,"IA","Jasper County"
"111",11489,"IA","Jasper County"
"121",80814,"IA","Jasper County"
"122",32352,"IA","Jasper County"
"123",8001,"IA","Jasper County"
"124",2490,"IA","Jasper County"
"131",1358,"IA","Jasper County"
"141",98138,"IA","Jasper County"
"142",779,"IA","Jasper County"
"143",40629,"IA","Jasper County"
"152",145,"IA","Jasper County"
"176",302419,"IA","Jasper County"
"190",31369,"IA","Jasper County"
"195",8044,"IA","Jasper County"
"205",8,"IA","Jasper County"
"1",318895,"IA","Jefferson County"
"4",111,"IA","Jefferson County"
"5",278758,"IA","Jefferson County"
"21",3,"IA","Jefferson County"
"23",1,"IA","Jefferson County"
"24",70,"IA","Jefferson County"
"26",4,"IA","Jefferson County"
"27",97,"IA","Jefferson County"
"28",1602,"IA","Jefferson County"
"36",12734,"IA","Jefferson County"
"37",4916,"IA","Jefferson County"
"58",69,"IA","Jefferson County"
"59",11,"IA","Jefferson County"
"60",7,"IA","Jefferson County"
"61",23993,"IA","Jefferson County"
"111",6829,"IA","Jefferson County"
"121",39667,"IA","Jefferson County"
"122",24474,"IA","Jefferson County"
"123",4296,"IA","Jefferson County"
"124",910,"IA","Jefferson County"
"131",1165,"IA","Jefferson County"
"141",264714,"IA","Jefferson County"
"142",824,"IA","Jefferson County"
"143",4270,"IA","Jefferson County"
"152",134,"IA","Jefferson County"
"176",259957,"IA","Jefferson County"
"190",10160,"IA","Jefferson County"
"195",2814,"IA","Jefferson County"
"205",2,"IA","Jefferson County"
"1",488941,"IA","Johnson County"
"4",1,"IA","Johnson County"
"5",393730,"IA","Johnson County"
"12",2,"IA","Johnson County"
"21",8,"IA","Johnson County"
"23",2,"IA","Johnson County"
"24",980,"IA","Johnson County"
"27",233,"IA","Johnson County"
"28",7774,"IA","Johnson County"
"29",3,"IA","Johnson County"
"36",31581,"IA","Johnson County"
"37",4963,"IA","Johnson County"
"42",1,"IA","Johnson County"
"58",17,"IA","Johnson County"
"59",366,"IA","Johnson County"
"60",108,"IA","Johnson County"
"61",49643,"IA","Johnson County"
"111",40415,"IA","Johnson County"
"121",76394,"IA","Johnson County"
"122",69290,"IA","Johnson County"
"123",29785,"IA","Johnson County"
"124",10157,"IA","Johnson County"
"131",4408,"IA","Johnson County"
"141",178255,"IA","Johnson County"
"142",644,"IA","Johnson County"
"143",37571,"IA","Johnson County"
"152",66,"IA","Johnson County"
"176",277376,"IA","Johnson County"
"190",50411,"IA","Johnson County"
"195",44010,"IA","Johnson County"
"205",4,"IA","Johnson County"
"229",2,"IA","Johnson County"
"1",685788,"IA","Jones County"
"4",5,"IA","Jones County"
"5",308209,"IA","Jones County"
"12",306,"IA","Jones County"
"21",10,"IA","Jones County"
"23",170,"IA","Jones County"
"24",339,"IA","Jones County"
"27",689,"IA","Jones County"
"28",10838,"IA","Jones County"
"29",5,"IA","Jones County"
"36",30500,"IA","Jones County"
"37",4112,"IA","Jones County"
"58",6,"IA","Jones County"
"59",6,"IA","Jones County"
"60",8,"IA","Jones County"
"61",13782,"IA","Jones County"
"111",11531,"IA","Jones County"
"121",54649,"IA","Jones County"
"122",21221,"IA","Jones County"
"123",5758,"IA","Jones County"
"124",993,"IA","Jones County"
"131",2903,"IA","Jones County"
"141",215360,"IA","Jones County"
"142",901,"IA","Jones County"
"143",39541,"IA","Jones County"
"152",130,"IA","Jones County"
"176",224194,"IA","Jones County"
"190",18239,"IA","Jones County"
"195",6274,"IA","Jones County"
"205",2,"IA","Jones County"
"1",543912,"IA","Keokuk County"
"4",96,"IA","Keokuk County"
"5",430424,"IA","Keokuk County"
"13",1,"IA","Keokuk County"
"21",3,"IA","Keokuk County"
"24",85,"IA","Keokuk County"
"27",323,"IA","Keokuk County"
"28",2871,"IA","Keokuk County"
"29",8,"IA","Keokuk County"
"36",17802,"IA","Keokuk County"
"37",4947,"IA","Keokuk County"
"58",33,"IA","Keokuk County"
"60",29,"IA","Keokuk County"
"61",19703,"IA","Keokuk County"
"111",7506,"IA","Keokuk County"
"121",38065,"IA","Keokuk County"
"122",34884,"IA","Keokuk County"
"123",4175,"IA","Keokuk County"
"124",685,"IA","Keokuk County"
"131",2356,"IA","Keokuk County"
"141",170581,"IA","Keokuk County"
"142",190,"IA","Keokuk County"
"143",8306,"IA","Keokuk County"
"152",85,"IA","Keokuk County"
"176",326297,"IA","Keokuk County"
"190",44933,"IA","Keokuk County"
"195",16712,"IA","Keokuk County"
"205",2,"IA","Keokuk County"
"1",1442893,"IA","Kossuth County"
"5",936117,"IA","Kossuth County"
"12",888,"IA","Kossuth County"
"13",5,"IA","Kossuth County"
"22",15,"IA","Kossuth County"
"24",6,"IA","Kossuth County"
"27",24,"IA","Kossuth County"
"28",14971,"IA","Kossuth County"
"29",2,"IA","Kossuth County"
"31",6,"IA","Kossuth County"
"36",8863,"IA","Kossuth County"
"37",2913,"IA","Kossuth County"
"41",3,"IA","Kossuth County"
"42",1,"IA","Kossuth County"
"53",623,"IA","Kossuth County"
"58",19,"IA","Kossuth County"
"59",16,"IA","Kossuth County"
"60",1,"IA","Kossuth County"
"61",27460,"IA","Kossuth County"
"111",7473,"IA","Kossuth County"
"121",99353,"IA","Kossuth County"
"122",24017,"IA","Kossuth County"
"123",6505,"IA","Kossuth County"
"124",1659,"IA","Kossuth County"
"131",4946,"IA","Kossuth County"
"141",16483,"IA","Kossuth County"
"142",29,"IA","Kossuth County"
"143",1819,"IA","Kossuth County"
"152",18,"IA","Kossuth County"
"176",147021,"IA","Kossuth County"
"190",29638,"IA","Kossuth County"
"195",63883,"IA","Kossuth County"
"205",2,"IA","Kossuth County"
"1",330820,"IA","Lee County"
"4",2,"IA","Lee County"
"5",288984,"IA","Lee County"
"6",1,"IA","Lee County"
"21",2,"IA","Lee County"
"24",999,"IA","Lee County"
"26",23,"IA","Lee County"
"27",82,"IA","Lee County"
"28",1745,"IA","Lee County"
"29",25,"IA","Lee County"
"36",14612,"IA","Lee County"
"37",3995,"IA","Lee County"
"43",2,"IA","Lee County"
"58",38,"IA","Lee County"
"59",5,"IA","Lee County"
"60",10,"IA","Lee County"
"61",36632,"IA","Lee County"
"111",68135,"IA","Lee County"
"121",42064,"IA","Lee County"
"122",43226,"IA","Lee County"
"123",13617,"IA","Lee County"
"124",4618,"IA","Lee County"
"131",2320,"IA","Lee County"
"141",446837,"IA","Lee County"
"142",3095,"IA","Lee County"
"143",9127,"IA","Lee County"
"152",782,"IA","Lee County"
"176",205325,"IA","Lee County"
"190",29774,"IA","Lee County"
"195",9006,"IA","Lee County"
"205",1,"IA","Lee County"
"229",1,"IA","Lee County"
"1",704224,"IA","Linn County"
"4",20,"IA","Linn County"
"5",432346,"IA","Linn County"
"13",3,"IA","Linn County"
"21",5,"IA","Linn County"
"23",7,"IA","Linn County"
"24",133,"IA","Linn County"
"27",296,"IA","Linn County"
"28",8308,"IA","Linn County"
"29",131,"IA","Linn County"
"36",22442,"IA","Linn County"
"37",3149,"IA","Linn County"
"42",1,"IA","Linn County"
"58",12,"IA","Linn County"
"59",103,"IA","Linn County"
"60",12,"IA","Linn County"
"61",14085,"IA","Linn County"
"111",25022,"IA","Linn County"
"121",125788,"IA","Linn County"
"122",108559,"IA","Linn County"
"123",53934,"IA","Linn County"
"124",22366,"IA","Linn County"
"131",5582,"IA","Linn County"
"141",211473,"IA","Linn County"
"142",659,"IA","Linn County"
"143",35705,"IA","Linn County"
"152",157,"IA","Linn County"
"176",232296,"IA","Linn County"
"190",62978,"IA","Linn County"
"195",10404,"IA","Linn County"
"205",1,"IA","Linn County"
"240",3,"IA","Linn County"
"1",351476,"IA","Louisa County"
"4",3,"IA","Louisa County"
"5",287312,"IA","Louisa County"
"21",4,"IA","Louisa County"
"23",2,"IA","Louisa County"
"24",101,"IA","Louisa County"
"26",293,"IA","Louisa County"
"27",103,"IA","Louisa County"
"28",936,"IA","Louisa County"
"36",6187,"IA","Louisa County"
"37",1306,"IA","Louisa County"
"42",213,"IA","Louisa County"
"43",27,"IA","Louisa County"
"58",15,"IA","Louisa County"
"59",3,"IA","Louisa County"
"60",296,"IA","Louisa County"
"61",37585,"IA","Louisa County"
"71",3,"IA","Louisa County"
"111",51162,"IA","Louisa County"
"121",33121,"IA","Louisa County"
"122",19078,"IA","Louisa County"
"123",3384,"IA","Louisa County"
"124",663,"IA","Louisa County"
"131",1555,"IA","Louisa County"
"141",137050,"IA","Louisa County"
"142",144,"IA","Louisa County"
"143",9327,"IA","Louisa County"
"152",300,"IA","Louisa County"
"176",125757,"IA","Louisa County"
