"Class","NCells","State","County"
"123",5729,"KY","Letcher County"
"124",1285,"KY","Letcher County"
"131",40100,"KY","Letcher County"
"141",807359,"KY","Letcher County"
"142",196,"KY","Letcher County"
"143",12367,"KY","Letcher County"
"152",521,"KY","Letcher County"
"176",45562,"KY","Letcher County"
"195",31,"KY","Letcher County"
"1",4287,"KY","Lewis County"
"5",39452,"KY","Lewis County"
"11",225,"KY","Lewis County"
"24",47,"KY","Lewis County"
"26",95,"KY","Lewis County"
"36",1506,"KY","Lewis County"
"37",58618,"KY","Lewis County"
"58",5,"KY","Lewis County"
"61",13,"KY","Lewis County"
"111",29591,"KY","Lewis County"
"121",51859,"KY","Lewis County"
"122",17226,"KY","Lewis County"
"123",3259,"KY","Lewis County"
"124",512,"KY","Lewis County"
"131",465,"KY","Lewis County"
"141",1103607,"KY","Lewis County"
"142",7010,"KY","Lewis County"
"143",323,"KY","Lewis County"
"152",5774,"KY","Lewis County"
"176",98189,"KY","Lewis County"
"190",2,"KY","Lewis County"
"195",1,"KY","Lewis County"
"1",38923,"KY","Lincoln County"
"4",17,"KY","Lincoln County"
"5",46252,"KY","Lincoln County"
"6",1,"KY","Lincoln County"
"11",531,"KY","Lincoln County"
"24",83,"KY","Lincoln County"
"26",1615,"KY","Lincoln County"
"27",1,"KY","Lincoln County"
"31",2,"KY","Lincoln County"
"36",11089,"KY","Lincoln County"
"37",189498,"KY","Lincoln County"
"58",115,"KY","Lincoln County"
"61",8,"KY","Lincoln County"
"111",4087,"KY","Lincoln County"
"121",47800,"KY","Lincoln County"
"122",5670,"KY","Lincoln County"
"123",2774,"KY","Lincoln County"
"124",708,"KY","Lincoln County"
"131",656,"KY","Lincoln County"
"141",416255,"KY","Lincoln County"
"142",2438,"KY","Lincoln County"
"143",946,"KY","Lincoln County"
"152",160,"KY","Lincoln County"
"176",202622,"KY","Lincoln County"
"195",1,"KY","Lincoln County"
"225",336,"KY","Lincoln County"
"229",35,"KY","Lincoln County"
"240",4,"KY","Lincoln County"
"1",72760,"KY","Livingston County"
"4",73,"KY","Livingston County"
"5",88563,"KY","Livingston County"
"6",1,"KY","Livingston County"
"11",17,"KY","Livingston County"
"24",265,"KY","Livingston County"
"26",11298,"KY","Livingston County"
"29",3,"KY","Livingston County"
"31",2,"KY","Livingston County"
"36",211,"KY","Livingston County"
"37",105868,"KY","Livingston County"
"58",160,"KY","Livingston County"
"61",7227,"KY","Livingston County"
"67",7,"KY","Livingston County"
"111",75754,"KY","Livingston County"
"121",27946,"KY","Livingston County"
"122",2841,"KY","Livingston County"
"123",1483,"KY","Livingston County"
"124",794,"KY","Livingston County"
"131",4859,"KY","Livingston County"
"141",452436,"KY","Livingston County"
"142",13749,"KY","Livingston County"
"152",19,"KY","Livingston County"
"176",80300,"KY","Livingston County"
"190",23966,"KY","Livingston County"
"195",4643,"KY","Livingston County"
"1",289047,"KY","Logan County"
"4",3066,"KY","Logan County"
"5",98618,"KY","Logan County"
"11",2428,"KY","Logan County"
"21",23,"KY","Logan County"
"24",1439,"KY","Logan County"
"26",227545,"KY","Logan County"
"27",96,"KY","Logan County"
"28",136,"KY","Logan County"
"36",3224,"KY","Logan County"
"37",125757,"KY","Logan County"
"61",1183,"KY","Logan County"
"111",4540,"KY","Logan County"
"121",83646,"KY","Logan County"
"122",7886,"KY","Logan County"
"123",4811,"KY","Logan County"
"124",1335,"KY","Logan County"
"131",257,"KY","Logan County"
"141",493996,"KY","Logan County"
"142",16092,"KY","Logan County"
"143",431,"KY","Logan County"
"152",201,"KY","Logan County"
"176",230311,"KY","Logan County"
"190",122,"KY","Logan County"
"195",184,"KY","Logan County"
"225",377,"KY","Logan County"
"240",17,"KY","Logan County"
"254",4471,"KY","Logan County"
"1",38211,"KY","Lyon County"
"4",68,"KY","Lyon County"
"5",25201,"KY","Lyon County"
"11",2,"KY","Lyon County"
"13",1,"KY","Lyon County"
"24",31,"KY","Lyon County"
"26",22372,"KY","Lyon County"
"31",1,"KY","Lyon County"
"36",508,"KY","Lyon County"
"37",40431,"KY","Lyon County"
"58",4,"KY","Lyon County"
"61",645,"KY","Lyon County"
"111",119844,"KY","Lyon County"
"121",17491,"KY","Lyon County"
"122",3802,"KY","Lyon County"
"123",1315,"KY","Lyon County"
"124",301,"KY","Lyon County"
"131",229,"KY","Lyon County"
"141",430475,"KY","Lyon County"
"142",10028,"KY","Lyon County"
"152",18,"KY","Lyon County"
"176",24243,"KY","Lyon County"
"190",6835,"KY","Lyon County"
"195",646,"KY","Lyon County"
"254",1,"KY","Lyon County"
"1",5511,"KY","Madison County"
"4",1,"KY","Madison County"
"5",4781,"KY","Madison County"
"6",1,"KY","Madison County"
"11",143,"KY","Madison County"
"12",2,"KY","Madison County"
"24",76,"KY","Madison County"
"26",24,"KY","Madison County"
"28",1,"KY","Madison County"
"36",1590,"KY","Madison County"
"37",151996,"KY","Madison County"
"58",7,"KY","Madison County"
"59",27,"KY","Madison County"
"61",1,"KY","Madison County"
"111",8557,"KY","Madison County"
"121",82985,"KY","Madison County"
"122",42688,"KY","Madison County"
"123",19098,"KY","Madison County"
"124",5576,"KY","Madison County"
"131",965,"KY","Madison County"
"141",484936,"KY","Madison County"
"142",18635,"KY","Madison County"
"143",7967,"KY","Madison County"
"152",1212,"KY","Madison County"
"176",443086,"KY","Madison County"
"190",1,"KY","Madison County"
"195",8,"KY","Madison County"
"225",10,"KY","Madison County"
"229",28,"KY","Madison County"
"1",88,"KY","Magoffin County"
"5",107,"KY","Magoffin County"
"11",7,"KY","Magoffin County"
"36",14,"KY","Magoffin County"
"37",9637,"KY","Magoffin County"
"111",166,"KY","Magoffin County"
"121",22218,"KY","Magoffin County"
"122",10419,"KY","Magoffin County"
"123",2221,"KY","Magoffin County"
"124",194,"KY","Magoffin County"
"131",13450,"KY","Magoffin County"
"141",783846,"KY","Magoffin County"
"142",437,"KY","Magoffin County"
"143",6971,"KY","Magoffin County"
"152",108,"KY","Magoffin County"
"176",45164,"KY","Magoffin County"
"195",2,"KY","Magoffin County"
"229",54,"KY","Magoffin County"
"1",63304,"KY","Marion County"
"4",9,"KY","Marion County"
"5",63934,"KY","Marion County"
"11",912,"KY","Marion County"
"24",1611,"KY","Marion County"
"26",7393,"KY","Marion County"
"27",36,"KY","Marion County"
"31",2,"KY","Marion County"
"36",1496,"KY","Marion County"
"37",204354,"KY","Marion County"
"58",4,"KY","Marion County"
"59",34,"KY","Marion County"
"67",4,"KY","Marion County"
"111",1953,"KY","Marion County"
"121",35375,"KY","Marion County"
"122",5318,"KY","Marion County"
"123",2950,"KY","Marion County"
"124",1370,"KY","Marion County"
"131",537,"KY","Marion County"
"141",475211,"KY","Marion County"
"142",4552,"KY","Marion County"
"143",696,"KY","Marion County"
"152",55,"KY","Marion County"
"176",129867,"KY","Marion County"
"190",1,"KY","Marion County"
"195",2,"KY","Marion County"
"225",1837,"KY","Marion County"
"1",65086,"KY","Marshall County"
"4",22,"KY","Marshall County"
"5",70804,"KY","Marshall County"
"11",13,"KY","Marshall County"
"13",1248,"KY","Marshall County"
"24",470,"KY","Marshall County"
"26",18050,"KY","Marshall County"
"36",4,"KY","Marshall County"
"37",48819,"KY","Marshall County"
"58",46,"KY","Marshall County"
"61",2977,"KY","Marshall County"
"111",109423,"KY","Marshall County"
"121",47500,"KY","Marshall County"
"122",8904,"KY","Marshall County"
"123",4501,"KY","Marshall County"
"124",3575,"KY","Marshall County"
"131",642,"KY","Marshall County"
"141",447481,"KY","Marshall County"
"142",12577,"KY","Marshall County"
"152",6,"KY","Marshall County"
"176",105631,"KY","Marshall County"
"190",35940,"KY","Marshall County"
"195",2978,"KY","Marshall County"
"240",1,"KY","Marshall County"
"254",1,"KY","Marshall County"
"1",2,"KY","Martin County"
"5",2,"KY","Martin County"
"37",93,"KY","Martin County"
"67",4,"KY","Martin County"
"111",1936,"KY","Martin County"
"121",22883,"KY","Martin County"
"122",13521,"KY","Martin County"
"123",5080,"KY","Martin County"
"124",853,"KY","Martin County"
"131",25885,"KY","Martin County"
"141",517031,"KY","Martin County"
"142",111,"KY","Martin County"
"143",2021,"KY","Martin County"
"152",190,"KY","Martin County"
"176",79418,"KY","Martin County"
"1",22649,"KY","Mason County"
"4",2,"KY","Mason County"
"5",38564,"KY","Mason County"
"11",1089,"KY","Mason County"
"12",1,"KY","Mason County"
"24",243,"KY","Mason County"
"26",978,"KY","Mason County"
"28",2,"KY","Mason County"
"36",11387,"KY","Mason County"
"37",93635,"KY","Mason County"
"58",137,"KY","Mason County"
"59",8,"KY","Mason County"
"61",66,"KY","Mason County"
"111",14629,"KY","Mason County"
"121",35976,"KY","Mason County"
"122",7334,"KY","Mason County"
"123",4805,"KY","Mason County"
"124",2472,"KY","Mason County"
"131",649,"KY","Mason County"
"141",260787,"KY","Mason County"
"142",4584,"KY","Mason County"
"143",1137,"KY","Mason County"
"152",1607,"KY","Mason County"
"176",205701,"KY","Mason County"
"195",27,"KY","Mason County"
"225",375,"KY","Mason County"
"1",86204,"KY","McCracken County"
"4",12,"KY","McCracken County"
"5",91693,"KY","McCracken County"
"11",56,"KY","McCracken County"
"24",133,"KY","McCracken County"
"26",25841,"KY","McCracken County"
"36",235,"KY","McCracken County"
"37",17049,"KY","McCracken County"
"61",7172,"KY","McCracken County"
"67",19,"KY","McCracken County"
"111",49428,"KY","McCracken County"
"121",72705,"KY","McCracken County"
"122",26765,"KY","McCracken County"
"123",12337,"KY","McCracken County"
"124",6747,"KY","McCracken County"
"131",79,"KY","McCracken County"
"141",250532,"KY","McCracken County"
"142",3436,"KY","McCracken County"
"152",11,"KY","McCracken County"
"176",77232,"KY","McCracken County"
"190",34108,"KY","McCracken County"
"195",8347,"KY","McCracken County"
"225",15,"KY","McCracken County"
"240",1,"KY","McCracken County"
"241",20,"KY","McCracken County"
"1",97,"KY","McCreary County"
"5",182,"KY","McCreary County"
"11",5,"KY","McCreary County"
"24",10,"KY","McCreary County"
"26",1,"KY","McCreary County"
"36",104,"KY","McCreary County"
"37",9336,"KY","McCreary County"
"58",1,"KY","McCreary County"
"111",7235,"KY","McCreary County"
"121",63638,"KY","McCreary County"
"122",12542,"KY","McCreary County"
"123",3597,"KY","McCreary County"
"124",1003,"KY","McCreary County"
"131",5102,"KY","McCreary County"
"141",846358,"KY","McCreary County"
"142",5593,"KY","McCreary County"
"143",236248,"KY","McCreary County"
"152",2476,"KY","McCreary County"
"176",46861,"KY","McCreary County"
"190",5,"KY","McCreary County"
"195",44,"KY","McCreary County"
"225",1,"KY","McCreary County"
"1",205899,"KY","McLean County"
"4",1130,"KY","McLean County"
"5",205467,"KY","McLean County"
"6",9,"KY","McLean County"
"11",815,"KY","McLean County"
"13",31,"KY","McLean County"
"24",1015,"KY","McLean County"
"26",25665,"KY","McLean County"
"31",7,"KY","McLean County"
"36",250,"KY","McLean County"
"37",27563,"KY","McLean County"
"58",60,"KY","McLean County"
"59",13,"KY","McLean County"
"61",1242,"KY","McLean County"
"111",7424,"KY","McLean County"
"121",28406,"KY","McLean County"
"122",2357,"KY","McLean County"
"123",1069,"KY","McLean County"
"124",370,"KY","McLean County"
"131",395,"KY","McLean County"
"141",188275,"KY","McLean County"
"142",1704,"KY","McLean County"
"152",202,"KY","McLean County"
"176",30845,"KY","McLean County"
"190",6214,"KY","McLean County"
"195",2804,"KY","McLean County"
"225",174,"KY","McLean County"
"240",260,"KY","McLean County"
"1",68366,"KY","Meade County"
"5",78640,"KY","Meade County"
"11",320,"KY","Meade County"
"13",105,"KY","Meade County"
"24",11,"KY","Meade County"
"26",10023,"KY","Meade County"
"36",6226,"KY","Meade County"
"37",44531,"KY","Meade County"
"44",3,"KY","Meade County"
"58",13,"KY","Meade County"
"59",1,"KY","Meade County"
"61",296,"KY","Meade County"
"111",37006,"KY","Meade County"
"121",43108,"KY","Meade County"
"122",4328,"KY","Meade County"
"123",1975,"KY","Meade County"
"124",720,"KY","Meade County"
"131",3110,"KY","Meade County"
"141",462260,"KY","Meade County"
"142",7868,"KY","Meade County"
"143",22,"KY","Meade County"
"152",23,"KY","Meade County"
"176",152640,"KY","Meade County"
"190",785,"KY","Meade County"
"195",235,"KY","Meade County"
"225",108,"KY","Meade County"
"1",1199,"KY","Menifee County"
"5",607,"KY","Menifee County"
"11",2,"KY","Menifee County"
"26",1,"KY","Menifee County"
"36",10,"KY","Menifee County"
"37",10050,"KY","Menifee County"
"111",7168,"KY","Menifee County"
"121",18822,"KY","Menifee County"
"122",10077,"KY","Menifee County"
"123",1306,"KY","Menifee County"
"124",114,"KY","Menifee County"
"131",1238,"KY","Menifee County"
"141",405664,"KY","Menifee County"
"142",6352,"KY","Menifee County"
"143",77778,"KY","Menifee County"
"152",231,"KY","Menifee County"
"176",55226,"KY","Menifee County"
"195",2,"KY","Menifee County"
"229",14,"KY","Menifee County"
"1",26521,"KY","Mercer County"
"4",27,"KY","Mercer County"
"5",20672,"KY","Mercer County"
"6",41,"KY","Mercer County"
"11",431,"KY","Mercer County"
"24",41,"KY","Mercer County"
"26",3340,"KY","Mercer County"
"29",104,"KY","Mercer County"
"36",8187,"KY","Mercer County"
"37",147330,"KY","Mercer County"
"58",69,"KY","Mercer County"
"61",2,"KY","Mercer County"
"111",6800,"KY","Mercer County"
"121",34370,"KY","Mercer County"
"122",6175,"KY","Mercer County"
"123",3572,"KY","Mercer County"
"124",1627,"KY","Mercer County"
"131",1440,"KY","Mercer County"
"141",219963,"KY","Mercer County"
"142",26967,"KY","Mercer County"
"143",2738,"KY","Mercer County"
"152",832,"KY","Mercer County"
"176",221476,"KY","Mercer County"
"195",1,"KY","Mercer County"
"225",57,"KY","Mercer County"
"229",15,"KY","Mercer County"
"1",23579,"KY","Metcalfe County"
"4",21,"KY","Metcalfe County"
"5",23482,"KY","Metcalfe County"
"6",8,"KY","Metcalfe County"
"11",2710,"KY","Metcalfe County"
"24",116,"KY","Metcalfe County"
"26",926,"KY","Metcalfe County"
"29",32,"KY","Metcalfe County"
"36",2699,"KY","Metcalfe County"
"37",121867,"KY","Metcalfe County"
"44",4,"KY","Metcalfe County"
"59",12,"KY","Metcalfe County"
"61",1,"KY","Metcalfe County"
"111",555,"KY","Metcalfe County"
"121",36864,"KY","Metcalfe County"
"122",2108,"KY","Metcalfe County"
"123",925,"KY","Metcalfe County"
"124",300,"KY","Metcalfe County"
"131",101,"KY","Metcalfe County"
"141",477048,"KY","Metcalfe County"
"142",5942,"KY","Metcalfe County"
"143",961,"KY","Metcalfe County"
"152",86,"KY","Metcalfe County"
"176",137454,"KY","Metcalfe County"
"190",1,"KY","Metcalfe County"
"225",514,"KY","Metcalfe County"
"1",28733,"KY","Monroe County"
"4",1,"KY","Monroe County"
"5",18316,"KY","Monroe County"
"11",5989,"KY","Monroe County"
"24",235,"KY","Monroe County"
"26",1284,"KY","Monroe County"
"27",3,"KY","Monroe County"
"29",8,"KY","Monroe County"
"31",2,"KY","Monroe County"
"36",947,"KY","Monroe County"
"37",136216,"KY","Monroe County"
"58",1,"KY","Monroe County"
"59",23,"KY","Monroe County"
"61",20,"KY","Monroe County"
"111",3790,"KY","Monroe County"
"121",42011,"KY","Monroe County"
"122",2656,"KY","Monroe County"
"123",2143,"KY","Monroe County"
"124",1126,"KY","Monroe County"
"131",200,"KY","Monroe County"
"141",526588,"KY","Monroe County"
"142",4531,"KY","Monroe County"
"143",1366,"KY","Monroe County"
"152",176,"KY","Monroe County"
"176",174387,"KY","Monroe County"
"225",2569,"KY","Monroe County"
"236",22,"KY","Monroe County"
"254",26,"KY","Monroe County"
"1",3908,"KY","Montgomery County"
"5",8059,"KY","Montgomery County"
"11",414,"KY","Montgomery County"
"24",20,"KY","Montgomery County"
"26",81,"KY","Montgomery County"
"28",1,"KY","Montgomery County"
"36",915,"KY","Montgomery County"
"37",77522,"KY","Montgomery County"
"44",1,"KY","Montgomery County"
"58",17,"KY","Montgomery County"
"59",9,"KY","Montgomery County"
"111",1401,"KY","Montgomery County"
"121",33676,"KY","Montgomery County"
"122",17220,"KY","Montgomery County"
"123",5413,"KY","Montgomery County"
"124",1943,"KY","Montgomery County"
"131",585,"KY","Montgomery County"
"141",172050,"KY","Montgomery County"
"142",868,"KY","Montgomery County"
"143",565,"KY","Montgomery County"
"152",609,"KY","Montgomery County"
"176",248819,"KY","Montgomery County"
"195",1,"KY","Montgomery County"
"225",56,"KY","Montgomery County"
"1",943,"KY","Morgan County"
"5",508,"KY","Morgan County"
"11",21,"KY","Morgan County"
"24",5,"KY","Morgan County"
"36",25,"KY","Morgan County"
"37",35761,"KY","Morgan County"
"58",28,"KY","Morgan County"
"111",5324,"KY","Morgan County"
"121",28939,"KY","Morgan County"
"122",17842,"KY","Morgan County"
"123",2940,"KY","Morgan County"
"124",371,"KY","Morgan County"
"131",1856,"KY","Morgan County"
"141",850166,"KY","Morgan County"
"142",3846,"KY","Morgan County"
"143",58629,"KY","Morgan County"
"152",151,"KY","Morgan County"
"176",102023,"KY","Morgan County"
"190",1,"KY","Morgan County"
"229",7,"KY","Morgan County"
"1",65210,"KY","Muhlenberg County"
"4",57,"KY","Muhlenberg County"
"5",101876,"KY","Muhlenberg County"
"6",1,"KY","Muhlenberg County"
"11",296,"KY","Muhlenberg County"
"13",113,"KY","Muhlenberg County"
"24",609,"KY","Muhlenberg County"
"26",10808,"KY","Muhlenberg County"
"27",22,"KY","Muhlenberg County"
"28",2,"KY","Muhlenberg County"
"36",333,"KY","Muhlenberg County"
"37",71417,"KY","Muhlenberg County"
"58",9,"KY","Muhlenberg County"
"59",1,"KY","Muhlenberg County"
"61",1231,"KY","Muhlenberg County"
"111",28397,"KY","Muhlenberg County"
"121",56566,"KY","Muhlenberg County"
"122",10590,"KY","Muhlenberg County"
"123",5572,"KY","Muhlenberg County"
"124",1961,"KY","Muhlenberg County"
"131",8854,"KY","Muhlenberg County"
"141",775862,"KY","Muhlenberg County"
"142",25252,"KY","Muhlenberg County"
"143",109,"KY","Muhlenberg County"
"152",146,"KY","Muhlenberg County"
"176",178243,"KY","Muhlenberg County"
"190",16928,"KY","Muhlenberg County"
"195",24548,"KY","Muhlenberg County"
"225",1,"KY","Muhlenberg County"
"240",818,"KY","Muhlenberg County"
"254",9,"KY","Muhlenberg County"
"1",81143,"KY","Nelson County"
"4",43,"KY","Nelson County"
"5",72308,"KY","Nelson County"
"11",542,"KY","Nelson County"
"13",13,"KY","Nelson County"
"24",894,"KY","Nelson County"
"26",16096,"KY","Nelson County"
"27",10,"KY","Nelson County"
"29",16,"KY","Nelson County"
"36",3454,"KY","Nelson County"
"37",127951,"KY","Nelson County"
"53",1,"KY","Nelson County"
"58",16,"KY","Nelson County"
"59",113,"KY","Nelson County"
"61",5,"KY","Nelson County"
"111",5600,"KY","Nelson County"
"121",50429,"KY","Nelson County"
"122",11689,"KY","Nelson County"
"123",6351,"KY","Nelson County"
"124",2422,"KY","Nelson County"
"131",1387,"KY","Nelson County"
"141",593924,"KY","Nelson County"
"142",16341,"KY","Nelson County"
"143",2177,"KY","Nelson County"
"152",20,"KY","Nelson County"
"176",227643,"KY","Nelson County"
"190",5227,"KY","Nelson County"
"195",380,"KY","Nelson County"
"225",609,"KY","Nelson County"
"254",1,"KY","Nelson County"
"1",2223,"KY","Nicholas County"
"4",1,"KY","Nicholas County"
"5",4450,"KY","Nicholas County"
"11",612,"KY","Nicholas County"
"12",1,"KY","Nicholas County"
"24",59,"KY","Nicholas County"
"26",86,"KY","Nicholas County"
"36",2642,"KY","Nicholas County"
"37",61541,"KY","Nicholas County"
"58",4,"KY","Nicholas County"
"59",5,"KY","Nicholas County"
"111",1669,"KY","Nicholas County"
"121",27441,"KY","Nicholas County"
"122",2675,"KY","Nicholas County"
"123",879,"KY","Nicholas County"
"124",298,"KY","Nicholas County"
"131",80,"KY","Nicholas County"
"141",262013,"KY","Nicholas County"
"142",9004,"KY","Nicholas County"
"143",3166,"KY","Nicholas County"
"152",1686,"KY","Nicholas County"
"176",185700,"KY","Nicholas County"
"195",12,"KY","Nicholas County"
"225",2,"KY","Nicholas County"
"229",1,"KY","Nicholas County"
"1",150377,"KY","Ohio County"
"4",10,"KY","Ohio County"
"5",164536,"KY","Ohio County"
"6",9,"KY","Ohio County"
"11",258,"KY","Ohio County"
"13",19,"KY","Ohio County"
"24",9,"KY","Ohio County"
"26",6905,"KY","Ohio County"
"27",6,"KY","Ohio County"
"36",144,"KY","Ohio County"
"37",85702,"KY","Ohio County"
"58",80,"KY","Ohio County"
"61",1413,"KY","Ohio County"
"111",21330,"KY","Ohio County"
"121",61345,"KY","Ohio County"
"122",7545,"KY","Ohio County"
"123",3426,"KY","Ohio County"
"124",1063,"KY","Ohio County"
"131",4699,"KY","Ohio County"
"141",1026835,"KY","Ohio County"
"142",5889,"KY","Ohio County"
"143",10,"KY","Ohio County"
"152",748,"KY","Ohio County"
"176",162126,"KY","Ohio County"
"190",11535,"KY","Ohio County"
"195",7208,"KY","Ohio County"
"225",11,"KY","Ohio County"
"1",9397,"KY","Oldham County"
"4",9,"KY","Oldham County"
"5",18459,"KY","Oldham County"
"11",20,"KY","Oldham County"
"24",31,"KY","Oldham County"
"26",666,"KY","Oldham County"
"29",170,"KY","Oldham County"
"36",1085,"KY","Oldham County"
"37",24103,"KY","Oldham County"
"58",2,"KY","Oldham County"
"59",43,"KY","Oldham County"
"61",14,"KY","Oldham County"
"111",21777,"KY","Oldham County"
"121",50988,"KY","Oldham County"
"122",13406,"KY","Oldham County"
"123",4261,"KY","Oldham County"
"124",1543,"KY","Oldham County"
"131",423,"KY","Oldham County"
"141",259552,"KY","Oldham County"
"142",6417,"KY","Oldham County"
"143",59,"KY","Oldham County"
"152",13,"KY","Oldham County"
"176",153998,"KY","Oldham County"
"190",104,"KY","Oldham County"
"195",92,"KY","Oldham County"
"225",4,"KY","Oldham County"
"229",1,"KY","Oldham County"
"1",2251,"KY","Owen County"
"5",5025,"KY","Owen County"
"11",244,"KY","Owen County"
"24",14,"KY","Owen County"
"26",64,"KY","Owen County"
"27",1,"KY","Owen County"
"29",2,"KY","Owen County"
"36",2009,"KY","Owen County"
"37",90829,"KY","Owen County"
"58",1,"KY","Owen County"
"59",30,"KY","Owen County"
"61",29,"KY","Owen County"
"111",6157,"KY","Owen County"
"121",50110,"KY","Owen County"
"122",5255,"KY","Owen County"
"123",1610,"KY","Owen County"
"124",393,"KY","Owen County"
"131",64,"KY","Owen County"
"141",545686,"KY","Owen County"
"142",64877,"KY","Owen County"
"143",1098,"KY","Owen County"
"152",15915,"KY","Owen County"
"176",229483,"KY","Owen County"
"190",351,"KY","Owen County"
"195",58,"KY","Owen County"
"225",6,"KY","Owen County"
"1",204,"KY","Owsley County"
"5",122,"KY","Owsley County"
"11",43,"KY","Owsley County"
"36",4,"KY","Owsley County"
"37",6659,"KY","Owsley County"
"111",1595,"KY","Owsley County"
"121",23696,"KY","Owsley County"
"122",9007,"KY","Owsley County"
"123",726,"KY","Owsley County"
"124",49,"KY","Owsley County"
"131",1194,"KY","Owsley County"
"141",472434,"KY","Owsley County"
"142",477,"KY","Owsley County"
"143",11787,"KY","Owsley County"
"152",79,"KY","Owsley County"
"176",44964,"KY","Owsley County"
"195",10,"KY","Owsley County"
"225",1,"KY","Owsley County"
"229",1,"KY","Owsley County"
"1",2530,"KY","Pendleton County"
"5",7083,"KY","Pendleton County"
"11",178,"KY","Pendleton County"
"12",1,"KY","Pendleton County"
"24",19,"KY","Pendleton County"
"26",73,"KY","Pendleton County"
"28",32,"KY","Pendleton County"
"36",477,"KY","Pendleton County"
"37",58980,"KY","Pendleton County"
"59",3,"KY","Pendleton County"
"61",6,"KY","Pendleton County"
"111",8337,"KY","Pendleton County"
"121",41607,"KY","Pendleton County"
"122",5103,"KY","Pendleton County"
"123",1273,"KY","Pendleton County"
"124",376,"KY","Pendleton County"
"131",458,"KY","Pendleton County"
"141",436960,"KY","Pendleton County"
"142",65036,"KY","Pendleton County"
"143",1961,"KY","Pendleton County"
"152",20025,"KY","Pendleton County"
"176",157595,"KY","Pendleton County"
"190",45,"KY","Pendleton County"
"195",96,"KY","Pendleton County"
"225",11,"KY","Pendleton County"
"1",37,"KY","Perry County"
"5",13,"KY","Perry County"
"11",1,"KY","Perry County"
"36",1,"KY","Perry County"
"37",2072,"KY","Perry County"
"111",4017,"KY","Perry County"
"121",47959,"KY","Perry County"
"122",23159,"KY","Perry County"
"123",9812,"KY","Perry County"
"124",2314,"KY","Perry County"
"131",60145,"KY","Perry County"
"141",741979,"KY","Perry County"
"142",292,"KY","Perry County"
"143",10405,"KY","Perry County"
"152",303,"KY","Perry County"
"176",86256,"KY","Perry County"
"195",22,"KY","Perry County"
"1",15,"KY","Pike County"
"5",4,"KY","Pike County"
"37",73,"KY","Pike County"
"111",11915,"KY","Pike County"
"121",53730,"KY","Pike County"
"122",46865,"KY","Pike County"
"123",24930,"KY","Pike County"
"124",4211,"KY","Pike County"
"131",95759,"KY","Pike County"
"141",1874327,"KY","Pike County"
"142",114,"KY","Pike County"
"143",7139,"KY","Pike County"
"152",1317,"KY","Pike County"
"176",164023,"KY","Pike County"
"1",6767,"KY","Powell County"
"5",9175,"KY","Powell County"
"11",99,"KY","Powell County"
"24",2,"KY","Powell County"
"26",9,"KY","Powell County"
"36",96,"KY","Powell County"
"37",12105,"KY","Powell County"
"59",14,"KY","Powell County"
"111",968,"KY","Powell County"
"121",17810,"KY","Powell County"
"122",15010,"KY","Powell County"
"123",4702,"KY","Powell County"
"124",909,"KY","Powell County"
"131",1112,"KY","Powell County"
"141",358771,"KY","Powell County"
"142",3587,"KY","Powell County"
"143",34919,"KY","Powell County"
"152",901,"KY","Powell County"
"176",56333,"KY","Powell County"
"195",5,"KY","Powell County"
"1",42520,"KY","Pulaski County"
"4",4,"KY","Pulaski County"
"5",53063,"KY","Pulaski County"
"11",918,"KY","Pulaski County"
"12",60,"KY","Pulaski County"
"24",553,"KY","Pulaski County"
"26",8386,"KY","Pulaski County"
"28",4,"KY","Pulaski County"
"29",1,"KY","Pulaski County"
"31",408,"KY","Pulaski County"
"36",1908,"KY","Pulaski County"
"37",194852,"KY","Pulaski County"
"58",2,"KY","Pulaski County"
"59",3,"KY","Pulaski County"
"61",260,"KY","Pulaski County"
"74",7,"KY","Pulaski County"
"111",34122,"KY","Pulaski County"
"121",91795,"KY","Pulaski County"
"122",44340,"KY","Pulaski County"
"123",16785,"KY","Pulaski County"
"124",6165,"KY","Pulaski County"
"131",13039,"KY","Pulaski County"
"141",993986,"KY","Pulaski County"
"142",6748,"KY","Pulaski County"
"143",71378,"KY","Pulaski County"
"152",1418,"KY","Pulaski County"
"176",359838,"KY","Pulaski County"
"190",1,"KY","Pulaski County"
"195",29,"KY","Pulaski County"
"225",1732,"KY","Pulaski County"
"229",7,"KY","Pulaski County"
"1",749,"KY","Robertson County"
"5",1548,"KY","Robertson County"
"11",127,"KY","Robertson County"
"24",2,"KY","Robertson County"
"26",4,"KY","Robertson County"
"36",309,"KY","Robertson County"
"37",17734,"KY","Robertson County"
"58",5,"KY","Robertson County"
"59",3,"KY","Robertson County"
"61",7,"KY","Robertson County"
"111",798,"KY","Robertson County"
"121",11943,"KY","Robertson County"
"122",994,"KY","Robertson County"
"123",172,"KY","Robertson County"
"124",40,"KY","Robertson County"
"131",36,"KY","Robertson County"
"141",170951,"KY","Robertson County"
"142",18983,"KY","Robertson County"
"143",3846,"KY","Robertson County"
"152",2292,"KY","Robertson County"
"176",61719,"KY","Robertson County"
"195",5,"KY","Robertson County"
"1",11472,"KY","Rockcastle County"
"4",3,"KY","Rockcastle County"
"5",7568,"KY","Rockcastle County"
"11",185,"KY","Rockcastle County"
"12",5,"KY","Rockcastle County"
"24",30,"KY","Rockcastle County"
"26",64,"KY","Rockcastle County"
