"Class","NCells","State","County"
"58",5,"MI","Midland County"
"59",2507,"MI","Midland County"
"61",6142,"MI","Midland County"
"66",3,"MI","Midland County"
"68",32,"MI","Midland County"
"70",19,"MI","Midland County"
"111",18672,"MI","Midland County"
"121",83199,"MI","Midland County"
"122",56653,"MI","Midland County"
"123",14765,"MI","Midland County"
"124",8566,"MI","Midland County"
"131",116,"MI","Midland County"
"141",520552,"MI","Midland County"
"142",14070,"MI","Midland County"
"143",650,"MI","Midland County"
"152",15020,"MI","Midland County"
"176",108638,"MI","Midland County"
"190",338294,"MI","Midland County"
"195",3724,"MI","Midland County"
"206",7,"MI","Midland County"
"207",5,"MI","Midland County"
"222",2,"MI","Midland County"
"229",13,"MI","Midland County"
"245",2,"MI","Midland County"
"1",93350,"MI","Missaukee County"
"4",793,"MI","Missaukee County"
"5",173,"MI","Missaukee County"
"6",7,"MI","Missaukee County"
"21",76,"MI","Missaukee County"
"24",1366,"MI","Missaukee County"
"27",720,"MI","Missaukee County"
"28",2057,"MI","Missaukee County"
"31",1,"MI","Missaukee County"
"36",162864,"MI","Missaukee County"
"37",5146,"MI","Missaukee County"
"42",1176,"MI","Missaukee County"
"43",697,"MI","Missaukee County"
"57",2,"MI","Missaukee County"
"58",3242,"MI","Missaukee County"
"59",10,"MI","Missaukee County"
"61",1957,"MI","Missaukee County"
"66",23,"MI","Missaukee County"
"68",14,"MI","Missaukee County"
"70",22146,"MI","Missaukee County"
"111",19543,"MI","Missaukee County"
"121",66024,"MI","Missaukee County"
"122",15953,"MI","Missaukee County"
"123",1604,"MI","Missaukee County"
"124",529,"MI","Missaukee County"
"131",596,"MI","Missaukee County"
"141",598939,"MI","Missaukee County"
"142",98674,"MI","Missaukee County"
"143",18318,"MI","Missaukee County"
"152",29570,"MI","Missaukee County"
"176",170709,"MI","Missaukee County"
"190",302332,"MI","Missaukee County"
"195",29897,"MI","Missaukee County"
"205",100,"MI","Missaukee County"
"206",21,"MI","Missaukee County"
"222",3,"MI","Missaukee County"
"1",332278,"MI","Monroe County"
"4",26,"MI","Monroe County"
"5",376925,"MI","Monroe County"
"6",10,"MI","Monroe County"
"12",233,"MI","Monroe County"
"21",15,"MI","Monroe County"
"24",76473,"MI","Monroe County"
"27",3,"MI","Monroe County"
"28",1280,"MI","Monroe County"
"36",17825,"MI","Monroe County"
"37",1001,"MI","Monroe County"
"41",120,"MI","Monroe County"
"42",18,"MI","Monroe County"
"43",2595,"MI","Monroe County"
"50",8,"MI","Monroe County"
"54",4147,"MI","Monroe County"
"58",40,"MI","Monroe County"
"59",2041,"MI","Monroe County"
"61",12236,"MI","Monroe County"
"68",1752,"MI","Monroe County"
"69",1,"MI","Monroe County"
"70",85,"MI","Monroe County"
"111",13653,"MI","Monroe County"
"121",142905,"MI","Monroe County"
"122",110773,"MI","Monroe County"
"123",29100,"MI","Monroe County"
"124",10778,"MI","Monroe County"
"131",8393,"MI","Monroe County"
"141",203111,"MI","Monroe County"
"142",200,"MI","Monroe County"
"143",264,"MI","Monroe County"
"152",428,"MI","Monroe County"
"176",201161,"MI","Monroe County"
"190",34741,"MI","Monroe County"
"195",11355,"MI","Monroe County"
"206",46,"MI","Monroe County"
"216",473,"MI","Monroe County"
"229",907,"MI","Monroe County"
"243",157,"MI","Monroe County"
"1",331489,"MI","Montcalm County"
"4",24,"MI","Montcalm County"
"5",92990,"MI","Montcalm County"
"6",154,"MI","Montcalm County"
"21",4,"MI","Montcalm County"
"24",82141,"MI","Montcalm County"
"27",956,"MI","Montcalm County"
"28",5918,"MI","Montcalm County"
"30",2,"MI","Montcalm County"
"36",171632,"MI","Montcalm County"
"37",42917,"MI","Montcalm County"
"41",3190,"MI","Montcalm County"
"42",37410,"MI","Montcalm County"
"43",70437,"MI","Montcalm County"
"49",609,"MI","Montcalm County"
"50",1327,"MI","Montcalm County"
"53",9480,"MI","Montcalm County"
"57",93,"MI","Montcalm County"
"58",129,"MI","Montcalm County"
"59",7,"MI","Montcalm County"
"60",42,"MI","Montcalm County"
"61",10785,"MI","Montcalm County"
"66",50,"MI","Montcalm County"
"67",2,"MI","Montcalm County"
"68",1989,"MI","Montcalm County"
"70",68,"MI","Montcalm County"
"111",36197,"MI","Montcalm County"
"121",102485,"MI","Montcalm County"
"122",54370,"MI","Montcalm County"
"123",7470,"MI","Montcalm County"
"124",2622,"MI","Montcalm County"
"131",1346,"MI","Montcalm County"
"141",444056,"MI","Montcalm County"
"142",37745,"MI","Montcalm County"
"143",2496,"MI","Montcalm County"
"152",2230,"MI","Montcalm County"
"176",230002,"MI","Montcalm County"
"190",285707,"MI","Montcalm County"
"195",3005,"MI","Montcalm County"
"206",220,"MI","Montcalm County"
"207",3,"MI","Montcalm County"
"221",28,"MI","Montcalm County"
"222",23,"MI","Montcalm County"
"229",6,"MI","Montcalm County"
"242",1,"MI","Montcalm County"
"245",22,"MI","Montcalm County"
"246",59,"MI","Montcalm County"
"1",10039,"MI","Montmorency County"
"4",151,"MI","Montmorency County"
"5",13643,"MI","Montmorency County"
"6",129,"MI","Montmorency County"
"21",198,"MI","Montmorency County"
"24",3475,"MI","Montmorency County"
"27",40,"MI","Montmorency County"
"28",1125,"MI","Montmorency County"
"36",33503,"MI","Montmorency County"
"37",10272,"MI","Montmorency County"
"41",24,"MI","Montmorency County"
"42",1221,"MI","Montmorency County"
"43",83,"MI","Montmorency County"
"50",1,"MI","Montmorency County"
"58",46,"MI","Montmorency County"
"59",2,"MI","Montmorency County"
"60",4,"MI","Montmorency County"
"61",755,"MI","Montmorency County"
"68",2,"MI","Montmorency County"
"70",3,"MI","Montmorency County"
"111",43316,"MI","Montmorency County"
"121",87855,"MI","Montmorency County"
"122",26829,"MI","Montmorency County"
"123",1059,"MI","Montmorency County"
"124",256,"MI","Montmorency County"
"131",623,"MI","Montmorency County"
"141",699462,"MI","Montmorency County"
"142",177060,"MI","Montmorency County"
"143",42592,"MI","Montmorency County"
"152",28712,"MI","Montmorency County"
"176",130889,"MI","Montmorency County"
"190",304979,"MI","Montmorency County"
"195",9849,"MI","Montmorency County"
"206",3,"MI","Montmorency County"
"1",105009,"MI","Muskegon County"
"4",148,"MI","Muskegon County"
"5",33999,"MI","Muskegon County"
"12",3,"MI","Muskegon County"
"21",2,"MI","Muskegon County"
"24",11946,"MI","Muskegon County"
"27",295,"MI","Muskegon County"
"28",637,"MI","Muskegon County"
"30",36,"MI","Muskegon County"
"36",63952,"MI","Muskegon County"
"37",12255,"MI","Muskegon County"
"41",5,"MI","Muskegon County"
"42",334,"MI","Muskegon County"
"43",104,"MI","Muskegon County"
"48",3,"MI","Muskegon County"
"49",114,"MI","Muskegon County"
"50",7124,"MI","Muskegon County"
"53",27,"MI","Muskegon County"
"54",4,"MI","Muskegon County"
"57",31,"MI","Muskegon County"
"58",13,"MI","Muskegon County"
"59",10,"MI","Muskegon County"
"61",612,"MI","Muskegon County"
"66",1012,"MI","Muskegon County"
"67",48,"MI","Muskegon County"
"68",14634,"MI","Muskegon County"
"69",1,"MI","Muskegon County"
"70",168,"MI","Muskegon County"
"111",42316,"MI","Muskegon County"
"121",138676,"MI","Muskegon County"
"122",108023,"MI","Muskegon County"
"123",32871,"MI","Muskegon County"
"124",14705,"MI","Muskegon County"
"131",4908,"MI","Muskegon County"
"141",528120,"MI","Muskegon County"
"142",85426,"MI","Muskegon County"
"143",19612,"MI","Muskegon County"
"152",5531,"MI","Muskegon County"
"176",124810,"MI","Muskegon County"
"190",100957,"MI","Muskegon County"
"195",27364,"MI","Muskegon County"
"205",13,"MI","Muskegon County"
"206",69,"MI","Muskegon County"
"207",854,"MI","Muskegon County"
"214",42,"MI","Muskegon County"
"216",9,"MI","Muskegon County"
"221",9,"MI","Muskegon County"
"222",494,"MI","Muskegon County"
"229",98,"MI","Muskegon County"
"236",14,"MI","Muskegon County"
"242",2105,"MI","Muskegon County"
"243",67,"MI","Muskegon County"
"245",11,"MI","Muskegon County"
"246",2,"MI","Muskegon County"
"247",4,"MI","Muskegon County"
"1",179142,"MI","Newaygo County"
"4",799,"MI","Newaygo County"
"5",27911,"MI","Newaygo County"
"6",1,"MI","Newaygo County"
"12",3,"MI","Newaygo County"
"24",18590,"MI","Newaygo County"
"27",1187,"MI","Newaygo County"
"28",2521,"MI","Newaygo County"
"30",107,"MI","Newaygo County"
"31",1,"MI","Newaygo County"
"36",114641,"MI","Newaygo County"
"37",14595,"MI","Newaygo County"
"41",49,"MI","Newaygo County"
"42",1639,"MI","Newaygo County"
"43",816,"MI","Newaygo County"
"48",1,"MI","Newaygo County"
"49",4700,"MI","Newaygo County"
"50",1843,"MI","Newaygo County"
"53",583,"MI","Newaygo County"
"57",964,"MI","Newaygo County"
"58",2196,"MI","Newaygo County"
"59",13,"MI","Newaygo County"
"61",3449,"MI","Newaygo County"
"66",1235,"MI","Newaygo County"
"67",85,"MI","Newaygo County"
"68",5946,"MI","Newaygo County"
"69",6,"MI","Newaygo County"
"70",295,"MI","Newaygo County"
"111",53094,"MI","Newaygo County"
"121",85163,"MI","Newaygo County"
"122",43996,"MI","Newaygo County"
"123",4996,"MI","Newaygo County"
"124",1761,"MI","Newaygo County"
"131",1240,"MI","Newaygo County"
"141",1131587,"MI","Newaygo County"
"142",213903,"MI","Newaygo County"
"143",27894,"MI","Newaygo County"
"152",24963,"MI","Newaygo County"
"176",260483,"MI","Newaygo County"
"190",218831,"MI","Newaygo County"
"195",20429,"MI","Newaygo County"
"205",15,"MI","Newaygo County"
"206",2603,"MI","Newaygo County"
"207",1732,"MI","Newaygo County"
"214",41,"MI","Newaygo County"
"216",20,"MI","Newaygo County"
"221",27,"MI","Newaygo County"
"222",2687,"MI","Newaygo County"
"229",286,"MI","Newaygo County"
"236",254,"MI","Newaygo County"
"242",391,"MI","Newaygo County"
"243",12,"MI","Newaygo County"
"245",59,"MI","Newaygo County"
"246",17,"MI","Newaygo County"
"247",40,"MI","Newaygo County"
"1",22433,"MI","Oakland County"
"4",10,"MI","Oakland County"
"5",19486,"MI","Oakland County"
"6",2,"MI","Oakland County"
"12",96,"MI","Oakland County"
"21",6,"MI","Oakland County"
"24",8732,"MI","Oakland County"
"27",73,"MI","Oakland County"
"28",164,"MI","Oakland County"
"36",11420,"MI","Oakland County"
"37",519,"MI","Oakland County"
"41",8,"MI","Oakland County"
"42",13,"MI","Oakland County"
"43",42,"MI","Oakland County"
"49",26,"MI","Oakland County"
"57",66,"MI","Oakland County"
"58",79,"MI","Oakland County"
"59",497,"MI","Oakland County"
"61",2483,"MI","Oakland County"
"67",3,"MI","Oakland County"
"68",15,"MI","Oakland County"
"70",2,"MI","Oakland County"
"111",115814,"MI","Oakland County"
"121",552337,"MI","Oakland County"
"122",484328,"MI","Oakland County"
"123",237657,"MI","Oakland County"
"124",108528,"MI","Oakland County"
"131",11540,"MI","Oakland County"
"141",583617,"MI","Oakland County"
"142",8285,"MI","Oakland County"
"143",5343,"MI","Oakland County"
"152",115,"MI","Oakland County"
"176",220657,"MI","Oakland County"
"190",212973,"MI","Oakland County"
"195",16672,"MI","Oakland County"
"206",42,"MI","Oakland County"
"229",76,"MI","Oakland County"
"242",2,"MI","Oakland County"
"1",110449,"MI","Oceana County"
"4",1075,"MI","Oceana County"
"5",22317,"MI","Oceana County"
"21",1,"MI","Oceana County"
"24",17197,"MI","Oceana County"
"27",3305,"MI","Oceana County"
"28",396,"MI","Oceana County"
"30",13,"MI","Oceana County"
"36",75062,"MI","Oceana County"
"37",1852,"MI","Oceana County"
"41",6,"MI","Oceana County"
"42",1411,"MI","Oceana County"
"43",37,"MI","Oceana County"
"49",51,"MI","Oceana County"
"50",786,"MI","Oceana County"
"53",110,"MI","Oceana County"
"54",3,"MI","Oceana County"
"57",8,"MI","Oceana County"
"58",1,"MI","Oceana County"
"59",7,"MI","Oceana County"
"61",993,"MI","Oceana County"
"66",41403,"MI","Oceana County"
"67",3259,"MI","Oceana County"
"68",19112,"MI","Oceana County"
"69",5,"MI","Oceana County"
"70",5290,"MI","Oceana County"
"111",18677,"MI","Oceana County"
"121",64486,"MI","Oceana County"
"122",46827,"MI","Oceana County"
"123",4044,"MI","Oceana County"
"124",914,"MI","Oceana County"
"131",9407,"MI","Oceana County"
"141",585944,"MI","Oceana County"
"142",101336,"MI","Oceana County"
"143",9375,"MI","Oceana County"
"152",13645,"MI","Oceana County"
"176",212744,"MI","Oceana County"
"190",129131,"MI","Oceana County"
"195",15633,"MI","Oceana County"
"205",2,"MI","Oceana County"
"206",1405,"MI","Oceana County"
"207",34421,"MI","Oceana County"
"214",674,"MI","Oceana County"
"216",211,"MI","Oceana County"
"221",62,"MI","Oceana County"
"222",9119,"MI","Oceana County"
"229",1054,"MI","Oceana County"
"236",16,"MI","Oceana County"
"242",2767,"MI","Oceana County"
"243",412,"MI","Oceana County"
"245",8,"MI","Oceana County"
"247",48,"MI","Oceana County"
"1",62803,"MI","Ogemaw County"
"4",657,"MI","Ogemaw County"
"5",8376,"MI","Ogemaw County"
"6",15,"MI","Ogemaw County"
"21",2269,"MI","Ogemaw County"
"24",15697,"MI","Ogemaw County"
"27",294,"MI","Ogemaw County"
"28",8112,"MI","Ogemaw County"
"29",2,"MI","Ogemaw County"
"30",1,"MI","Ogemaw County"
"36",132440,"MI","Ogemaw County"
"37",5409,"MI","Ogemaw County"
"41",1361,"MI","Ogemaw County"
"42",3231,"MI","Ogemaw County"
"43",46,"MI","Ogemaw County"
"50",20,"MI","Ogemaw County"
"53",5,"MI","Ogemaw County"
"57",1,"MI","Ogemaw County"
"58",35,"MI","Ogemaw County"
"59",15,"MI","Ogemaw County"
"61",10245,"MI","Ogemaw County"
"70",6,"MI","Ogemaw County"
"111",29493,"MI","Ogemaw County"
"121",88801,"MI","Ogemaw County"
"122",36139,"MI","Ogemaw County"
"123",2769,"MI","Ogemaw County"
"124",1066,"MI","Ogemaw County"
"131",1760,"MI","Ogemaw County"
"141",632102,"MI","Ogemaw County"
"142",162611,"MI","Ogemaw County"
"143",20313,"MI","Ogemaw County"
"152",64611,"MI","Ogemaw County"
"176",123683,"MI","Ogemaw County"
"190",227485,"MI","Ogemaw County"
"195",11173,"MI","Ogemaw County"
"205",1,"MI","Ogemaw County"
"242",1,"MI","Ogemaw County"
"1",74,"MI","Ontonagon County"
"4",6,"MI","Ontonagon County"
"5",52,"MI","Ontonagon County"
"21",185,"MI","Ontonagon County"
"23",3192,"MI","Ontonagon County"
"28",949,"MI","Ontonagon County"
"37",94485,"MI","Ontonagon County"
"53",51,"MI","Ontonagon County"
"58",1,"MI","Ontonagon County"
"61",6357,"MI","Ontonagon County"
"68",20,"MI","Ontonagon County"
"70",41,"MI","Ontonagon County"
"111",50389,"MI","Ontonagon County"
"121",75060,"MI","Ontonagon County"
"122",17227,"MI","Ontonagon County"
"123",1583,"MI","Ontonagon County"
"124",595,"MI","Ontonagon County"
"131",20328,"MI","Ontonagon County"
"141",2181651,"MI","Ontonagon County"
"142",359637,"MI","Ontonagon County"
"143",637774,"MI","Ontonagon County"
"152",4625,"MI","Ontonagon County"
"176",67716,"MI","Ontonagon County"
"190",280647,"MI","Ontonagon County"
"195",16789,"MI","Ontonagon County"
"205",119,"MI","Ontonagon County"
"1",63963,"MI","Osceola County"
"4",227,"MI","Osceola County"
"5",3452,"MI","Osceola County"
"6",5,"MI","Osceola County"
"21",442,"MI","Osceola County"
"24",3265,"MI","Osceola County"
"27",373,"MI","Osceola County"
"28",3957,"MI","Osceola County"
"31",179,"MI","Osceola County"
"36",217903,"MI","Osceola County"
"37",22762,"MI","Osceola County"
"42",284,"MI","Osceola County"
"43",779,"MI","Osceola County"
"49",7,"MI","Osceola County"
"50",20,"MI","Osceola County"
"53",34,"MI","Osceola County"
"57",7,"MI","Osceola County"
"58",2482,"MI","Osceola County"
"59",1,"MI","Osceola County"
"61",7758,"MI","Osceola County"
"66",30,"MI","Osceola County"
"68",39,"MI","Osceola County"
"70",2370,"MI","Osceola County"
"111",14527,"MI","Osceola County"
"121",76882,"MI","Osceola County"
"122",31377,"MI","Osceola County"
"123",3350,"MI","Osceola County"
"124",1232,"MI","Osceola County"
"131",1253,"MI","Osceola County"
"141",642178,"MI","Osceola County"
"142",75969,"MI","Osceola County"
"143",10242,"MI","Osceola County"
"152",29003,"MI","Osceola County"
"176",207614,"MI","Osceola County"
"190",215592,"MI","Osceola County"
"195",16524,"MI","Osceola County"
"205",3,"MI","Osceola County"
"206",7,"MI","Osceola County"
"207",9,"MI","Osceola County"
"222",17,"MI","Osceola County"
"229",1,"MI","Osceola County"
"242",1,"MI","Osceola County"
"1",4448,"MI","Oscoda County"
"4",273,"MI","Oscoda County"
"5",1339,"MI","Oscoda County"
"6",51,"MI","Oscoda County"
"21",174,"MI","Oscoda County"
"24",3095,"MI","Oscoda County"
"27",142,"MI","Oscoda County"
"28",516,"MI","Oscoda County"
"36",23131,"MI","Oscoda County"
"37",1844,"MI","Oscoda County"
"41",5,"MI","Oscoda County"
"42",280,"MI","Oscoda County"
"43",14,"MI","Oscoda County"
"50",7,"MI","Oscoda County"
"58",20,"MI","Oscoda County"
"59",2,"MI","Oscoda County"
"61",1574,"MI","Oscoda County"
"70",14,"MI","Oscoda County"
"111",17522,"MI","Oscoda County"
"121",93145,"MI","Oscoda County"
"122",26066,"MI","Oscoda County"
"123",1019,"MI","Oscoda County"
"124",93,"MI","Oscoda County"
"131",194,"MI","Oscoda County"
"141",527951,"MI","Oscoda County"
"142",549077,"MI","Oscoda County"
"143",62228,"MI","Oscoda County"
"152",36032,"MI","Oscoda County"
"176",154865,"MI","Oscoda County"
"190",143146,"MI","Oscoda County"
"195",9287,"MI","Oscoda County"
"206",6,"MI","Oscoda County"
"1",13018,"MI","Otsego County"
"4",43,"MI","Otsego County"
"5",1731,"MI","Otsego County"
"6",69,"MI","Otsego County"
"21",496,"MI","Otsego County"
"24",4846,"MI","Otsego County"
"27",593,"MI","Otsego County"
"28",1785,"MI","Otsego County"
"31",1,"MI","Otsego County"
"36",35275,"MI","Otsego County"
"37",16174,"MI","Otsego County"
"41",2,"MI","Otsego County"
"42",3296,"MI","Otsego County"
"43",2272,"MI","Otsego County"
"50",13,"MI","Otsego County"
"58",26,"MI","Otsego County"
"59",1,"MI","Otsego County"
"61",1870,"MI","Otsego County"
"68",2,"MI","Otsego County"
"70",4,"MI","Otsego County"
"111",28724,"MI","Otsego County"
"121",95920,"MI","Otsego County"
"122",27240,"MI","Otsego County"
"123",4271,"MI","Otsego County"
"124",2464,"MI","Otsego County"
"131",638,"MI","Otsego County"
"141",702956,"MI","Otsego County"
"142",177599,"MI","Otsego County"
"143",28480,"MI","Otsego County"
"152",34183,"MI","Otsego County"
"176",199484,"MI","Otsego County"
"190",129595,"MI","Otsego County"
"195",2783,"MI","Otsego County"
"205",2,"MI","Otsego County"
"206",2,"MI","Otsego County"
"1",276127,"MI","Ottawa County"
"4",63,"MI","Ottawa County"
"5",98363,"MI","Ottawa County"
"12",69,"MI","Ottawa County"
"24",32607,"MI","Ottawa County"
"27",666,"MI","Ottawa County"
"28",1606,"MI","Ottawa County"
"30",24,"MI","Ottawa County"
"31",2,"MI","Ottawa County"
"36",68173,"MI","Ottawa County"
"37",70268,"MI","Ottawa County"
"41",12,"MI","Ottawa County"
"42",450,"MI","Ottawa County"
"43",453,"MI","Ottawa County"
"49",931,"MI","Ottawa County"
"50",1774,"MI","Ottawa County"
"53",33,"MI","Ottawa County"
"54",23,"MI","Ottawa County"
"57",274,"MI","Ottawa County"
"58",51,"MI","Ottawa County"
"59",821,"MI","Ottawa County"
"61",2477,"MI","Ottawa County"
"66",191,"MI","Ottawa County"
"67",204,"MI","Ottawa County"
"68",20761,"MI","Ottawa County"
"69",3,"MI","Ottawa County"
"70",23,"MI","Ottawa County"
"111",39026,"MI","Ottawa County"
"121",165235,"MI","Ottawa County"
"122",168438,"MI","Ottawa County"
"123",54896,"MI","Ottawa County"
"124",21155,"MI","Ottawa County"
"131",8153,"MI","Ottawa County"
"141",280739,"MI","Ottawa County"
"142",44111,"MI","Ottawa County"
"143",7407,"MI","Ottawa County"
"152",1340,"MI","Ottawa County"
"176",159411,"MI","Ottawa County"
"190",101976,"MI","Ottawa County"
"195",7521,"MI","Ottawa County"
"205",472,"MI","Ottawa County"
"206",158,"MI","Ottawa County"
"207",501,"MI","Ottawa County"
"214",19,"MI","Ottawa County"
"216",48,"MI","Ottawa County"
"221",240,"MI","Ottawa County"
"222",4370,"MI","Ottawa County"
"229",46,"MI","Ottawa County"
"236",15,"MI","Ottawa County"
"242",11717,"MI","Ottawa County"
"243",4,"MI","Ottawa County"
"245",777,"MI","Ottawa County"
"246",132,"MI","Ottawa County"
"247",744,"MI","Ottawa County"
"1",29754,"MI","Presque Isle County"
"4",3,"MI","Presque Isle County"
"5",31028,"MI","Presque Isle County"
"6",212,"MI","Presque Isle County"
"21",396,"MI","Presque Isle County"
"24",20029,"MI","Presque Isle County"
"27",495,"MI","Presque Isle County"
"28",6858,"MI","Presque Isle County"
"36",77745,"MI","Presque Isle County"
"37",45816,"MI","Presque Isle County"
"41",33,"MI","Presque Isle County"
"42",6296,"MI","Presque Isle County"
"43",5435,"MI","Presque Isle County"
"49",3,"MI","Presque Isle County"
"50",1,"MI","Presque Isle County"
"58",359,"MI","Presque Isle County"
"61",3492,"MI","Presque Isle County"
"68",9,"MI","Presque Isle County"
"70",9,"MI","Presque Isle County"
"111",72443,"MI","Presque Isle County"
"121",71545,"MI","Presque Isle County"
"122",33948,"MI","Presque Isle County"
"123",3722,"MI","Presque Isle County"
"124",1058,"MI","Presque Isle County"
"131",29982,"MI","Presque Isle County"
"141",418390,"MI","Presque Isle County"
"142",144595,"MI","Presque Isle County"
"143",20447,"MI","Presque Isle County"
"152",8631,"MI","Presque Isle County"
"176",136666,"MI","Presque Isle County"
"190",790032,"MI","Presque Isle County"
"195",19973,"MI","Presque Isle County"
"1",1371,"MI","Roscommon County"
"4",87,"MI","Roscommon County"
"5",39,"MI","Roscommon County"
"21",19,"MI","Roscommon County"
"24",266,"MI","Roscommon County"
"27",49,"MI","Roscommon County"
"28",301,"MI","Roscommon County"
"30",1,"MI","Roscommon County"
"31",1,"MI","Roscommon County"
"36",4608,"MI","Roscommon County"
"37",1759,"MI","Roscommon County"
"41",13,"MI","Roscommon County"
"42",104,"MI","Roscommon County"
"43",28,"MI","Roscommon County"
"50",3,"MI","Roscommon County"
"58",183,"MI","Roscommon County"
"59",8,"MI","Roscommon County"
"61",1288,"MI","Roscommon County"
"68",1,"MI","Roscommon County"
"70",12,"MI","Roscommon County"
"111",159040,"MI","Roscommon County"
"121",94530,"MI","Roscommon County"
"122",41581,"MI","Roscommon County"
"123",4284,"MI","Roscommon County"
"124",1364,"MI","Roscommon County"
"131",780,"MI","Roscommon County"
"141",514284,"MI","Roscommon County"
"142",170323,"MI","Roscommon County"
"143",33207,"MI","Roscommon County"
"152",34544,"MI","Roscommon County"
"176",126585,"MI","Roscommon County"
"190",442533,"MI","Roscommon County"
"195",40600,"MI","Roscommon County"
"1",476162,"MI","Saginaw County"
"4",125,"MI","Saginaw County"
"5",413953,"MI","Saginaw County"
"6",22,"MI","Saginaw County"
"12",118,"MI","Saginaw County"
"13",15,"MI","Saginaw County"
"14",257,"MI","Saginaw County"
"21",434,"MI","Saginaw County"
"24",112034,"MI","Saginaw County"
"27",50,"MI","Saginaw County"
"28",1192,"MI","Saginaw County"
"30",9,"MI","Saginaw County"
"36",30917,"MI","Saginaw County"
"37",8088,"MI","Saginaw County"
"41",85155,"MI","Saginaw County"
"42",34754,"MI","Saginaw County"
"43",2880,"MI","Saginaw County"
"49",6,"MI","Saginaw County"
"50",21550,"MI","Saginaw County"
"53",14,"MI","Saginaw County"
"54",1,"MI","Saginaw County"
"57",181,"MI","Saginaw County"
"58",59,"MI","Saginaw County"
"59",48694,"MI","Saginaw County"
"61",10024,"MI","Saginaw County"
"66",1,"MI","Saginaw County"
"68",12,"MI","Saginaw County"
"70",11,"MI","Saginaw County"
"111",21121,"MI","Saginaw County"
"121",122155,"MI","Saginaw County"
"122",153985,"MI","Saginaw County"
"123",47094,"MI","Saginaw County"
"124",19594,"MI","Saginaw County"
"131",472,"MI","Saginaw County"
"141",355984,"MI","Saginaw County"
"142",8487,"MI","Saginaw County"
"143",1215,"MI","Saginaw County"
"152",971,"MI","Saginaw County"
"176",174460,"MI","Saginaw County"
"190",187936,"MI","Saginaw County"
"195",12125,"MI","Saginaw County"
"205",20,"MI","Saginaw County"
"206",5,"MI","Saginaw County"
"207",1,"MI","Saginaw County"
"222",12,"MI","Saginaw County"
"229",8,"MI","Saginaw County"
"243",16,"MI","Saginaw County"
"245",2,"MI","Saginaw County"
"246",540,"MI","Saginaw County"
"1",179572,"MI","Saint Clair County"
"4",90,"MI","Saint Clair County"
"5",366792,"MI","Saint Clair County"
"6",12,"MI","Saint Clair County"
"12",253,"MI","Saint Clair County"
"13",2,"MI","Saint Clair County"
"21",266,"MI","Saint Clair County"
"24",55226,"MI","Saint Clair County"
"27",40,"MI","Saint Clair County"
"28",2243,"MI","Saint Clair County"
"30",1,"MI","Saint Clair County"
"36",32191,"MI","Saint Clair County"
"37",28189,"MI","Saint Clair County"
"41",5039,"MI","Saint Clair County"
"42",1553,"MI","Saint Clair County"
"43",38,"MI","Saint Clair County"
"49",110,"MI","Saint Clair County"
"50",13,"MI","Saint Clair County"
"53",1,"MI","Saint Clair County"
"57",90,"MI","Saint Clair County"
"58",189,"MI","Saint Clair County"
"59",310,"MI","Saint Clair County"
"61",6337,"MI","Saint Clair County"
"70",357,"MI","Saint Clair County"
"111",6038,"MI","Saint Clair County"
"121",122701,"MI","Saint Clair County"
"122",97068,"MI","Saint Clair County"
"123",35761,"MI","Saint Clair County"
"124",11927,"MI","Saint Clair County"
"131",1634,"MI","Saint Clair County"
"141",576974,"MI","Saint Clair County"
"142",4793,"MI","Saint Clair County"
"143",2070,"MI","Saint Clair County"
"152",1509,"MI","Saint Clair County"
"176",358979,"MI","Saint Clair County"
"190",147123,"MI","Saint Clair County"
"195",25648,"MI","Saint Clair County"
"206",604,"MI","Saint Clair County"
"222",138,"MI","Saint Clair County"
"229",2107,"MI","Saint Clair County"
"242",1,"MI","Saint Clair County"
"245",2,"MI","Saint Clair County"
"248",63,"MI","Saint Clair County"
"249",30,"MI","Saint Clair County"
"1",483141,"MI","Saint Joseph County"
"4",2,"MI","Saint Joseph County"
"5",194408,"MI","Saint Joseph County"
"12",13,"MI","Saint Joseph County"
"13",63,"MI","Saint Joseph County"
"21",2,"MI","Saint Joseph County"
"24",11755,"MI","Saint Joseph County"
"27",213,"MI","Saint Joseph County"
"28",883,"MI","Saint Joseph County"
"36",54491,"MI","Saint Joseph County"
"37",6224,"MI","Saint Joseph County"
"42",3306,"MI","Saint Joseph County"
"43",28942,"MI","Saint Joseph County"
"48",921,"MI","Saint Joseph County"
"49",1,"MI","Saint Joseph County"
"50",3825,"MI","Saint Joseph County"
"54",45,"MI","Saint Joseph County"
"57",3,"MI","Saint Joseph County"
"58",225,"MI","Saint Joseph County"
"59",1613,"MI","Saint Joseph County"
"61",1482,"MI","Saint Joseph County"
"66",102,"MI","Saint Joseph County"
"67",4,"MI","Saint Joseph County"
"68",69,"MI","Saint Joseph County"
"69",742,"MI","Saint Joseph County"
"70",28,"MI","Saint Joseph County"
"111",42908,"MI","Saint Joseph County"
"121",67259,"MI","Saint Joseph County"
"122",60366,"MI","Saint Joseph County"
"123",8541,"MI","Saint Joseph County"
"124",4243,"MI","Saint Joseph County"
"131",1280,"MI","Saint Joseph County"
"141",206078,"MI","Saint Joseph County"
"142",1816,"MI","Saint Joseph County"
"143",622,"MI","Saint Joseph County"
"152",221,"MI","Saint Joseph County"
