"Class","NCells","State","County"
"26",68,"NC","Buncombe County"
"27",6,"NC","Buncombe County"
"28",2,"NC","Buncombe County"
"36",128,"NC","Buncombe County"
"37",10353,"NC","Buncombe County"
"50",4,"NC","Buncombe County"
"54",2031,"NC","Buncombe County"
"59",348,"NC","Buncombe County"
"61",226,"NC","Buncombe County"
"67",12,"NC","Buncombe County"
"68",1558,"NC","Buncombe County"
"69",927,"NC","Buncombe County"
"70",93,"NC","Buncombe County"
"71",1,"NC","Buncombe County"
"111",8770,"NC","Buncombe County"
"121",280293,"NC","Buncombe County"
"122",71336,"NC","Buncombe County"
"123",29550,"NC","Buncombe County"
"124",10090,"NC","Buncombe County"
"131",621,"NC","Buncombe County"
"141",1063920,"NC","Buncombe County"
"142",20555,"NC","Buncombe County"
"143",250655,"NC","Buncombe County"
"152",1303,"NC","Buncombe County"
"176",140057,"NC","Buncombe County"
"190",34,"NC","Buncombe County"
"195",23,"NC","Buncombe County"
"216",9,"NC","Buncombe County"
"221",7,"NC","Buncombe County"
"222",14,"NC","Buncombe County"
"225",132,"NC","Buncombe County"
"229",5,"NC","Buncombe County"
"236",1,"NC","Buncombe County"
"1",9291,"NC","Burke County"
"5",4095,"NC","Burke County"
"6",1,"NC","Burke County"
"11",1,"NC","Burke County"
"12",49,"NC","Burke County"
"21",5,"NC","Burke County"
"24",359,"NC","Burke County"
"26",3136,"NC","Burke County"
"27",46,"NC","Burke County"
"28",5,"NC","Burke County"
"36",42,"NC","Burke County"
"37",21845,"NC","Burke County"
"42",1,"NC","Burke County"
"54",28,"NC","Burke County"
"59",28,"NC","Burke County"
"61",114,"NC","Burke County"
"67",123,"NC","Burke County"
"68",216,"NC","Burke County"
"69",28,"NC","Burke County"
"70",83,"NC","Burke County"
"71",16,"NC","Burke County"
"111",27389,"NC","Burke County"
"121",133878,"NC","Burke County"
"122",42865,"NC","Burke County"
"123",11063,"NC","Burke County"
"124",3404,"NC","Burke County"
"131",263,"NC","Burke County"
"141",610882,"NC","Burke County"
"142",127183,"NC","Burke County"
"143",415337,"NC","Burke County"
"152",14097,"NC","Burke County"
"176",75738,"NC","Burke County"
"190",420,"NC","Burke County"
"195",7,"NC","Burke County"
"216",2,"NC","Burke County"
"221",15,"NC","Burke County"
"225",65,"NC","Burke County"
"229",17,"NC","Burke County"
"236",2,"NC","Burke County"
"237",4,"NC","Burke County"
"240",23,"NC","Burke County"
"254",8,"NC","Burke County"
"1",28551,"NC","Cabarrus County"
"2",1084,"NC","Cabarrus County"
"4",182,"NC","Cabarrus County"
"5",19164,"NC","Cabarrus County"
"6",3,"NC","Cabarrus County"
"11",13,"NC","Cabarrus County"
"12",2,"NC","Cabarrus County"
"21",28,"NC","Cabarrus County"
"24",392,"NC","Cabarrus County"
"26",15015,"NC","Cabarrus County"
"27",364,"NC","Cabarrus County"
"28",221,"NC","Cabarrus County"
"29",246,"NC","Cabarrus County"
"36",149,"NC","Cabarrus County"
"37",48272,"NC","Cabarrus County"
"44",1,"NC","Cabarrus County"
"46",5,"NC","Cabarrus County"
"47",1,"NC","Cabarrus County"
"59",17,"NC","Cabarrus County"
"61",1285,"NC","Cabarrus County"
"67",56,"NC","Cabarrus County"
"68",17,"NC","Cabarrus County"
"69",10,"NC","Cabarrus County"
"70",1,"NC","Cabarrus County"
"111",11413,"NC","Cabarrus County"
"121",148351,"NC","Cabarrus County"
"122",83076,"NC","Cabarrus County"
"123",31688,"NC","Cabarrus County"
"124",12269,"NC","Cabarrus County"
"131",1145,"NC","Cabarrus County"
"141",347714,"NC","Cabarrus County"
"142",105806,"NC","Cabarrus County"
"143",86460,"NC","Cabarrus County"
"152",6108,"NC","Cabarrus County"
"176",105791,"NC","Cabarrus County"
"190",1385,"NC","Cabarrus County"
"195",226,"NC","Cabarrus County"
"205",28,"NC","Cabarrus County"
"209",5,"NC","Cabarrus County"
"225",660,"NC","Cabarrus County"
"226",4,"NC","Cabarrus County"
"228",69,"NC","Cabarrus County"
"236",2,"NC","Cabarrus County"
"237",72,"NC","Cabarrus County"
"240",421,"NC","Cabarrus County"
"254",1325,"NC","Cabarrus County"
"1",11159,"NC","Caldwell County"
"5",3229,"NC","Caldwell County"
"6",10,"NC","Caldwell County"
"11",1,"NC","Caldwell County"
"12",52,"NC","Caldwell County"
"21",2,"NC","Caldwell County"
"24",279,"NC","Caldwell County"
"26",2816,"NC","Caldwell County"
"27",24,"NC","Caldwell County"
"28",3,"NC","Caldwell County"
"36",7,"NC","Caldwell County"
"37",21019,"NC","Caldwell County"
"54",57,"NC","Caldwell County"
"59",10,"NC","Caldwell County"
"61",40,"NC","Caldwell County"
"67",69,"NC","Caldwell County"
"68",149,"NC","Caldwell County"
"69",5,"NC","Caldwell County"
"70",47,"NC","Caldwell County"
"71",8,"NC","Caldwell County"
"111",5790,"NC","Caldwell County"
"121",115432,"NC","Caldwell County"
"122",39328,"NC","Caldwell County"
"123",11558,"NC","Caldwell County"
"124",4696,"NC","Caldwell County"
"131",201,"NC","Caldwell County"
"141",582000,"NC","Caldwell County"
"142",70427,"NC","Caldwell County"
"143",415859,"NC","Caldwell County"
"152",5692,"NC","Caldwell County"
"176",73452,"NC","Caldwell County"
"190",145,"NC","Caldwell County"
"195",3,"NC","Caldwell County"
"216",6,"NC","Caldwell County"
"221",1,"NC","Caldwell County"
"222",2,"NC","Caldwell County"
"225",379,"NC","Caldwell County"
"229",11,"NC","Caldwell County"
"237",2,"NC","Caldwell County"
"240",1,"NC","Caldwell County"
"254",25,"NC","Caldwell County"
"0",3873,"NC","Camden County"
"1",87584,"NC","Camden County"
"2",641,"NC","Camden County"
"4",14,"NC","Camden County"
"5",129392,"NC","Camden County"
"10",26,"NC","Camden County"
"24",54,"NC","Camden County"
"26",20487,"NC","Camden County"
"27",2,"NC","Camden County"
"28",6,"NC","Camden County"
"29",1,"NC","Camden County"
"36",1,"NC","Camden County"
"37",880,"NC","Camden County"
"43",43,"NC","Camden County"
"46",1,"NC","Camden County"
"57",1,"NC","Camden County"
"59",65,"NC","Camden County"
"61",1393,"NC","Camden County"
"69",4,"NC","Camden County"
"74",2,"NC","Camden County"
"92",19,"NC","Camden County"
"111",6993,"NC","Camden County"
"121",16383,"NC","Camden County"
"122",2657,"NC","Camden County"
"123",791,"NC","Camden County"
"124",265,"NC","Camden County"
"131",345,"NC","Camden County"
"141",599,"NC","Camden County"
"142",17116,"NC","Camden County"
"143",786,"NC","Camden County"
"152",906,"NC","Camden County"
"176",112,"NC","Camden County"
"190",393240,"NC","Camden County"
"195",6544,"NC","Camden County"
"240",6,"NC","Camden County"
"241",396,"NC","Camden County"
"242",2,"NC","Camden County"
"254",17,"NC","Camden County"
"0",89293,"NC","Carteret County"
"1",89490,"NC","Carteret County"
"2",616,"NC","Carteret County"
"4",45,"NC","Carteret County"
"5",129972,"NC","Carteret County"
"10",76,"NC","Carteret County"
"11",28,"NC","Carteret County"
"12",7,"NC","Carteret County"
"24",9,"NC","Carteret County"
"26",1159,"NC","Carteret County"
"27",4,"NC","Carteret County"
"28",2,"NC","Carteret County"
"29",22,"NC","Carteret County"
"34",1,"NC","Carteret County"
"36",1,"NC","Carteret County"
"37",1466,"NC","Carteret County"
"43",5,"NC","Carteret County"
"44",13,"NC","Carteret County"
"46",209,"NC","Carteret County"
"50",2,"NC","Carteret County"
"59",3798,"NC","Carteret County"
"61",7045,"NC","Carteret County"
"69",7,"NC","Carteret County"
"70",6,"NC","Carteret County"
"74",10,"NC","Carteret County"
"92",178,"NC","Carteret County"
"111",20822,"NC","Carteret County"
"121",64034,"NC","Carteret County"
"122",42757,"NC","Carteret County"
"123",13318,"NC","Carteret County"
"124",3210,"NC","Carteret County"
"131",15939,"NC","Carteret County"
"141",781,"NC","Carteret County"
"142",268823,"NC","Carteret County"
"143",5812,"NC","Carteret County"
"152",12920,"NC","Carteret County"
"176",642,"NC","Carteret County"
"190",529452,"NC","Carteret County"
"195",198444,"NC","Carteret County"
"225",1,"NC","Carteret County"
"236",11,"NC","Carteret County"
"240",2,"NC","Carteret County"
"242",38,"NC","Carteret County"
"243",2,"NC","Carteret County"
"1",15917,"NC","Caswell County"
"2",8,"NC","Caswell County"
"4",136,"NC","Caswell County"
"5",22540,"NC","Caswell County"
"11",4468,"NC","Caswell County"
"12",12,"NC","Caswell County"
"21",17,"NC","Caswell County"
"24",1798,"NC","Caswell County"
"26",2986,"NC","Caswell County"
"27",147,"NC","Caswell County"
"28",24,"NC","Caswell County"
"29",8,"NC","Caswell County"
"36",21,"NC","Caswell County"
"37",67038,"NC","Caswell County"
"44",51,"NC","Caswell County"
"46",2,"NC","Caswell County"
"47",9,"NC","Caswell County"
"53",1,"NC","Caswell County"
"59",44,"NC","Caswell County"
"61",25646,"NC","Caswell County"
"67",7,"NC","Caswell County"
"68",20,"NC","Caswell County"
"69",3,"NC","Caswell County"
"111",11832,"NC","Caswell County"
"121",44848,"NC","Caswell County"
"122",12537,"NC","Caswell County"
"123",1871,"NC","Caswell County"
"124",352,"NC","Caswell County"
"131",304,"NC","Caswell County"
"141",630877,"NC","Caswell County"
"142",133285,"NC","Caswell County"
"143",108985,"NC","Caswell County"
"152",49832,"NC","Caswell County"
"176",93824,"NC","Caswell County"
"190",2665,"NC","Caswell County"
"195",40,"NC","Caswell County"
"205",1,"NC","Caswell County"
"225",8,"NC","Caswell County"
"228",12,"NC","Caswell County"
"229",3,"NC","Caswell County"
"236",3,"NC","Caswell County"
"237",23,"NC","Caswell County"
"240",78,"NC","Caswell County"
"243",1,"NC","Caswell County"
"254",33,"NC","Caswell County"
"1",32169,"NC","Catawba County"
"2",16,"NC","Catawba County"
"4",30,"NC","Catawba County"
"5",29219,"NC","Catawba County"
"6",22,"NC","Catawba County"
"11",185,"NC","Catawba County"
"12",59,"NC","Catawba County"
"21",23,"NC","Catawba County"
"24",1137,"NC","Catawba County"
"26",15425,"NC","Catawba County"
"27",183,"NC","Catawba County"
"28",135,"NC","Catawba County"
"29",15,"NC","Catawba County"
"36",211,"NC","Catawba County"
"37",22434,"NC","Catawba County"
"54",28,"NC","Catawba County"
"59",523,"NC","Catawba County"
"61",1340,"NC","Catawba County"
"67",67,"NC","Catawba County"
"68",68,"NC","Catawba County"
"69",12,"NC","Catawba County"
"70",5,"NC","Catawba County"
"71",12,"NC","Catawba County"
"111",42937,"NC","Catawba County"
"121",131734,"NC","Catawba County"
"122",103145,"NC","Catawba County"
"123",29625,"NC","Catawba County"
"124",11610,"NC","Catawba County"
"131",909,"NC","Catawba County"
"141",398236,"NC","Catawba County"
"142",64663,"NC","Catawba County"
"143",89540,"NC","Catawba County"
"152",9088,"NC","Catawba County"
"176",196799,"NC","Catawba County"
"190",492,"NC","Catawba County"
"195",48,"NC","Catawba County"
"205",1,"NC","Catawba County"
"209",1,"NC","Catawba County"
"216",5,"NC","Catawba County"
"221",2,"NC","Catawba County"
"222",222,"NC","Catawba County"
"225",695,"NC","Catawba County"
"226",1,"NC","Catawba County"
"229",3,"NC","Catawba County"
"236",23,"NC","Catawba County"
"237",110,"NC","Catawba County"
"240",75,"NC","Catawba County"
"254",406,"NC","Catawba County"
"1",19300,"NC","Chatham County"
"2",27,"NC","Chatham County"
"4",467,"NC","Chatham County"
"5",11001,"NC","Chatham County"
"10",5,"NC","Chatham County"
"11",519,"NC","Chatham County"
"12",10,"NC","Chatham County"
"21",75,"NC","Chatham County"
"24",1199,"NC","Chatham County"
"26",4896,"NC","Chatham County"
"27",321,"NC","Chatham County"
"28",156,"NC","Chatham County"
"29",93,"NC","Chatham County"
"36",22,"NC","Chatham County"
"37",74248,"NC","Chatham County"
"44",33,"NC","Chatham County"
"46",2,"NC","Chatham County"
"47",1,"NC","Chatham County"
"59",51,"NC","Chatham County"
"61",1674,"NC","Chatham County"
"67",17,"NC","Chatham County"
"68",6,"NC","Chatham County"
"69",22,"NC","Chatham County"
"70",4,"NC","Chatham County"
"74",2,"NC","Chatham County"
"111",86432,"NC","Chatham County"
"121",116039,"NC","Chatham County"
"122",24435,"NC","Chatham County"
"123",8064,"NC","Chatham County"
"124",2477,"NC","Chatham County"
"131",1841,"NC","Chatham County"
"141",646714,"NC","Chatham County"
"142",432212,"NC","Chatham County"
"143",330639,"NC","Chatham County"
"152",37063,"NC","Chatham County"
"176",215381,"NC","Chatham County"
"190",23978,"NC","Chatham County"
"195",396,"NC","Chatham County"
"205",1,"NC","Chatham County"
"225",328,"NC","Chatham County"
"226",46,"NC","Chatham County"
"228",1,"NC","Chatham County"
"229",1,"NC","Chatham County"
"236",107,"NC","Chatham County"
"237",158,"NC","Chatham County"
"240",173,"NC","Chatham County"
"242",4,"NC","Chatham County"
"254",331,"NC","Chatham County"
"1",5924,"NC","Cherokee County"
"4",55,"NC","Cherokee County"
"5",1977,"NC","Cherokee County"
"12",32,"NC","Cherokee County"
"24",7,"NC","Cherokee County"
"26",21,"NC","Cherokee County"
"36",20,"NC","Cherokee County"
"37",11783,"NC","Cherokee County"
"54",10,"NC","Cherokee County"
"59",9,"NC","Cherokee County"
"61",1,"NC","Cherokee County"
"67",3,"NC","Cherokee County"
"68",15,"NC","Cherokee County"
"69",20,"NC","Cherokee County"
"70",495,"NC","Cherokee County"
"71",7,"NC","Cherokee County"
"111",29141,"NC","Cherokee County"
"121",94989,"NC","Cherokee County"
"122",9430,"NC","Cherokee County"
"123",2929,"NC","Cherokee County"
"124",978,"NC","Cherokee County"
"131",1565,"NC","Cherokee County"
"141",570787,"NC","Cherokee County"
"142",69274,"NC","Cherokee County"
"143",511981,"NC","Cherokee County"
"152",4890,"NC","Cherokee County"
"176",27523,"NC","Cherokee County"
"190",64,"NC","Cherokee County"
"195",87,"NC","Cherokee County"
"219",429,"NC","Cherokee County"
"221",1,"NC","Cherokee County"
"222",1,"NC","Cherokee County"
"225",3,"NC","Cherokee County"
"237",836,"NC","Cherokee County"
"0",1229,"NC","Chowan County"
"1",33735,"NC","Chowan County"
"2",38994,"NC","Chowan County"
"4",167,"NC","Chowan County"
"5",87217,"NC","Chowan County"
"6",3,"NC","Chowan County"
"10",15209,"NC","Chowan County"
"11",678,"NC","Chowan County"
"12",11,"NC","Chowan County"
"24",155,"NC","Chowan County"
"26",21635,"NC","Chowan County"
"27",7,"NC","Chowan County"
"29",12,"NC","Chowan County"
"37",1296,"NC","Chowan County"
"42",1,"NC","Chowan County"
"43",2,"NC","Chowan County"
"44",12,"NC","Chowan County"
"46",939,"NC","Chowan County"
"48",106,"NC","Chowan County"
"50",11,"NC","Chowan County"
"57",625,"NC","Chowan County"
"58",5,"NC","Chowan County"
"59",496,"NC","Chowan County"
"61",7555,"NC","Chowan County"
"69",15,"NC","Chowan County"
"74",23,"NC","Chowan County"
"92",8,"NC","Chowan County"
"111",3020,"NC","Chowan County"
"121",24020,"NC","Chowan County"
"122",6535,"NC","Chowan County"
"123",1972,"NC","Chowan County"
"124",353,"NC","Chowan County"
"131",226,"NC","Chowan County"
"141",1792,"NC","Chowan County"
"142",96917,"NC","Chowan County"
"143",8908,"NC","Chowan County"
"152",5484,"NC","Chowan County"
"176",841,"NC","Chowan County"
"190",132924,"NC","Chowan County"
"195",1245,"NC","Chowan County"
"209",1,"NC","Chowan County"
"216",1,"NC","Chowan County"
"219",1,"NC","Chowan County"
"222",2,"NC","Chowan County"
"226",1,"NC","Chowan County"
"229",486,"NC","Chowan County"
"236",343,"NC","Chowan County"
"240",5,"NC","Chowan County"
"241",3,"NC","Chowan County"
"242",8,"NC","Chowan County"
"243",1,"NC","Chowan County"
"1",2253,"NC","Clay County"
"5",3107,"NC","Clay County"
"12",8,"NC","Clay County"
"24",3,"NC","Clay County"
"26",4,"NC","Clay County"
"36",16,"NC","Clay County"
"37",9041,"NC","Clay County"
"54",7,"NC","Clay County"
"59",4,"NC","Clay County"
"67",1,"NC","Clay County"
"68",10,"NC","Clay County"
"69",1,"NC","Clay County"
"70",12,"NC","Clay County"
"111",15992,"NC","Clay County"
"121",38263,"NC","Clay County"
"122",2261,"NC","Clay County"
"123",717,"NC","Clay County"
"124",160,"NC","Clay County"
"131",300,"NC","Clay County"
"141",362389,"NC","Clay County"
"142",11711,"NC","Clay County"
"143",169661,"NC","Clay County"
"152",1438,"NC","Clay County"
"176",20150,"NC","Clay County"
"190",10,"NC","Clay County"
"195",17,"NC","Clay County"
"219",128,"NC","Clay County"
"221",1,"NC","Clay County"
"222",1,"NC","Clay County"
"225",3,"NC","Clay County"
"237",30,"NC","Clay County"
"1",37854,"NC","Cleveland County"
"2",23,"NC","Cleveland County"
"4",84,"NC","Cleveland County"
"5",38163,"NC","Cleveland County"
"6",147,"NC","Cleveland County"
"11",44,"NC","Cleveland County"
"12",20,"NC","Cleveland County"
"21",289,"NC","Cleveland County"
"24",2101,"NC","Cleveland County"
"26",32549,"NC","Cleveland County"
"27",1350,"NC","Cleveland County"
"28",81,"NC","Cleveland County"
"29",68,"NC","Cleveland County"
"36",168,"NC","Cleveland County"
"37",84832,"NC","Cleveland County"
"54",23,"NC","Cleveland County"
"57",7,"NC","Cleveland County"
"59",37,"NC","Cleveland County"
"61",1287,"NC","Cleveland County"
"67",697,"NC","Cleveland County"
"68",128,"NC","Cleveland County"
"69",314,"NC","Cleveland County"
"70",2,"NC","Cleveland County"
"71",342,"NC","Cleveland County"
"74",4,"NC","Cleveland County"
"111",10745,"NC","Cleveland County"
"121",121579,"NC","Cleveland County"
"122",60116,"NC","Cleveland County"
"123",13207,"NC","Cleveland County"
"124",6300,"NC","Cleveland County"
"131",410,"NC","Cleveland County"
"141",494935,"NC","Cleveland County"
"142",85076,"NC","Cleveland County"
"143",126887,"NC","Cleveland County"
"152",11782,"NC","Cleveland County"
"176",223742,"NC","Cleveland County"
"190",2567,"NC","Cleveland County"
"195",71,"NC","Cleveland County"
"216",21,"NC","Cleveland County"
"219",3,"NC","Cleveland County"
"221",22,"NC","Cleveland County"
"222",26,"NC","Cleveland County"
"225",933,"NC","Cleveland County"
"226",207,"NC","Cleveland County"
"229",2,"NC","Cleveland County"
"236",130,"NC","Cleveland County"
"237",94,"NC","Cleveland County"
"240",213,"NC","Cleveland County"
"242",2,"NC","Cleveland County"
"254",346,"NC","Cleveland County"
"1",216551,"NC","Columbus County"
"2",10850,"NC","Columbus County"
"4",486,"NC","Columbus County"
"5",215175,"NC","Columbus County"
"6",2,"NC","Columbus County"
"10",13518,"NC","Columbus County"
"11",493,"NC","Columbus County"
"12",3,"NC","Columbus County"
"24",741,"NC","Columbus County"
"26",36163,"NC","Columbus County"
"27",412,"NC","Columbus County"
"28",129,"NC","Columbus County"
"29",81,"NC","Columbus County"
"31",54,"NC","Columbus County"
"37",6895,"NC","Columbus County"
"42",33,"NC","Columbus County"
"44",3,"NC","Columbus County"
"46",998,"NC","Columbus County"
"48",23,"NC","Columbus County"
"50",1,"NC","Columbus County"
"53",6,"NC","Columbus County"
"59",5336,"NC","Columbus County"
"61",157339,"NC","Columbus County"
"69",44,"NC","Columbus County"
"74",14,"NC","Columbus County"
"111",52547,"NC","Columbus County"
"121",94135,"NC","Columbus County"
"122",34004,"NC","Columbus County"
"123",5874,"NC","Columbus County"
"124",2026,"NC","Columbus County"
"131",865,"NC","Columbus County"
"141",3322,"NC","Columbus County"
"142",734200,"NC","Columbus County"
"143",3712,"NC","Columbus County"
"152",67609,"NC","Columbus County"
"176",10757,"NC","Columbus County"
"190",1063327,"NC","Columbus County"
"195",11029,"NC","Columbus County"
"209",8,"NC","Columbus County"
"225",174,"NC","Columbus County"
"226",81,"NC","Columbus County"
"229",3,"NC","Columbus County"
"236",24,"NC","Columbus County"
"240",1299,"NC","Columbus County"
"242",351,"NC","Columbus County"
"243",1,"NC","Columbus County"
"254",1,"NC","Columbus County"
"0",3974,"NC","Craven County"
"1",96724,"NC","Craven County"
"2",10444,"NC","Craven County"
"4",134,"NC","Craven County"
"5",124296,"NC","Craven County"
"6",3,"NC","Craven County"
"10",4859,"NC","Craven County"
"11",2690,"NC","Craven County"
"12",5,"NC","Craven County"
"24",40,"NC","Craven County"
"26",17359,"NC","Craven County"
"27",10,"NC","Craven County"
"29",242,"NC","Craven County"
"37",10381,"NC","Craven County"
"43",3,"NC","Craven County"
"44",28,"NC","Craven County"
"46",1854,"NC","Craven County"
"48",2,"NC","Craven County"
"49",11,"NC","Craven County"
"50",39,"NC","Craven County"
"57",12,"NC","Craven County"
"58",2,"NC","Craven County"
"59",11869,"NC","Craven County"
"61",19705,"NC","Craven County"
"69",61,"NC","Craven County"
"70",21,"NC","Craven County"
"74",4,"NC","Craven County"
"92",541,"NC","Craven County"
"111",54651,"NC","Craven County"
"121",102604,"NC","Craven County"
"122",52363,"NC","Craven County"
"123",16934,"NC","Craven County"
"124",6196,"NC","Craven County"
"131",3503,"NC","Craven County"
"141",6193,"NC","Craven County"
"142",490269,"NC","Craven County"
"143",48358,"NC","Craven County"
"152",48502,"NC","Craven County"
"176",9769,"NC","Craven County"
"190",866949,"NC","Craven County"
"195",16351,"NC","Craven County"
"219",2,"NC","Craven County"
"221",2,"NC","Craven County"
"222",2,"NC","Craven County"
"225",1,"NC","Craven County"
"236",4,"NC","Craven County"
"240",4,"NC","Craven County"
"242",71,"NC","Craven County"
"243",2,"NC","Craven County"
"1",59521,"NC","Cumberland County"
"2",27898,"NC","Cumberland County"
"4",150,"NC","Cumberland County"
"5",104247,"NC","Cumberland County"
"6",8,"NC","Cumberland County"
"10",1602,"NC","Cumberland County"
"11",2483,"NC","Cumberland County"
"24",818,"NC","Cumberland County"
"26",21222,"NC","Cumberland County"
"27",2379,"NC","Cumberland County"
"28",69,"NC","Cumberland County"
"29",434,"NC","Cumberland County"
"31",6,"NC","Cumberland County"
"36",2,"NC","Cumberland County"
"37",39999,"NC","Cumberland County"
"42",8,"NC","Cumberland County"
"44",284,"NC","Cumberland County"
"46",5159,"NC","Cumberland County"
"47",3,"NC","Cumberland County"
"48",2670,"NC","Cumberland County"
"50",350,"NC","Cumberland County"
"53",61,"NC","Cumberland County"
"59",21099,"NC","Cumberland County"
"61",34378,"NC","Cumberland County"
"67",1,"NC","Cumberland County"
"69",128,"NC","Cumberland County"
"74",77,"NC","Cumberland County"
"111",21973,"NC","Cumberland County"
"121",169764,"NC","Cumberland County"
"122",150992,"NC","Cumberland County"
"123",64049,"NC","Cumberland County"
"124",20018,"NC","Cumberland County"
"131",10015,"NC","Cumberland County"
"141",6467,"NC","Cumberland County"
"142",553071,"NC","Cumberland County"
"143",7506,"NC","Cumberland County"
"152",68914,"NC","Cumberland County"
"176",5174,"NC","Cumberland County"
"190",467962,"NC","Cumberland County"
"195",2288,"NC","Cumberland County"
"205",3,"NC","Cumberland County"
"209",182,"NC","Cumberland County"
"214",22,"NC","Cumberland County"
"216",2,"NC","Cumberland County"
"221",1,"NC","Cumberland County"
"222",13,"NC","Cumberland County"
"225",33,"NC","Cumberland County"
"226",2,"NC","Cumberland County"
"229",49,"NC","Cumberland County"
"236",5,"NC","Cumberland County"
"237",1,"NC","Cumberland County"
"240",244,"NC","Cumberland County"
"242",364,"NC","Cumberland County"
"0",31485,"NC","Currituck County"
"1",66604,"NC","Currituck County"
"2",93,"NC","Currituck County"
"4",115,"NC","Currituck County"
"5",110727,"NC","Currituck County"
"10",5,"NC","Currituck County"
"11",3,"NC","Currituck County"
"24",741,"NC","Currituck County"
"26",13486,"NC","Currituck County"
"29",1,"NC","Currituck County"
"34",509,"NC","Currituck County"
"36",7,"NC","Currituck County"
"37",1363,"NC","Currituck County"
"42",1,"NC","Currituck County"
"46",1,"NC","Currituck County"
"57",2,"NC","Currituck County"
"59",55,"NC","Currituck County"
"61",2615,"NC","Currituck County"
"69",354,"NC","Currituck County"
"71",1,"NC","Currituck County"
"74",4,"NC","Currituck County"
"92",32,"NC","Currituck County"
"111",15244,"NC","Currituck County"
"121",33610,"NC","Currituck County"
"122",13298,"NC","Currituck County"
"123",6453,"NC","Currituck County"
"124",643,"NC","Currituck County"
"131",10755,"NC","Currituck County"
"141",732,"NC","Currituck County"
"142",20950,"NC","Currituck County"
"143",1049,"NC","Currituck County"
"152",2692,"NC","Currituck County"
"176",217,"NC","Currituck County"
"190",338903,"NC","Currituck County"
"195",77598,"NC","Currituck County"
"240",8,"NC","Currituck County"
"242",2,"NC","Currituck County"
"243",1,"NC","Currituck County"
"254",4,"NC","Currituck County"
"0",102236,"NC","Dare County"
"1",4900,"NC","Dare County"
"2",170,"NC","Dare County"
"3",261,"NC","Dare County"
"5",12908,"NC","Dare County"
"24",22,"NC","Dare County"
"26",881,"NC","Dare County"
"29",102,"NC","Dare County"
"34",10,"NC","Dare County"
"37",4,"NC","Dare County"
"43",1,"NC","Dare County"
"61",1163,"NC","Dare County"
"92",4,"NC","Dare County"
"111",34618,"NC","Dare County"
"121",35859,"NC","Dare County"
"122",32918,"NC","Dare County"
"123",16206,"NC","Dare County"
"124",2513,"NC","Dare County"
"131",22889,"NC","Dare County"
"141",23,"NC","Dare County"
"142",21366,"NC","Dare County"
"143",68,"NC","Dare County"
"152",2139,"NC","Dare County"
"176",34,"NC","Dare County"
"190",760477,"NC","Dare County"
"195",116054,"NC","Dare County"
"1",44388,"NC","Davidson County"
"2",586,"NC","Davidson County"
"4",263,"NC","Davidson County"
"5",52141,"NC","Davidson County"
"6",1,"NC","Davidson County"
"11",369,"NC","Davidson County"
"13",3,"NC","Davidson County"
"21",6,"NC","Davidson County"
"24",1184,"NC","Davidson County"
"26",14180,"NC","Davidson County"
"27",59,"NC","Davidson County"
"28",21,"NC","Davidson County"
"29",52,"NC","Davidson County"
"36",45,"NC","Davidson County"
"37",60870,"NC","Davidson County"
"44",15,"NC","Davidson County"
"46",21,"NC","Davidson County"
"50",2,"NC","Davidson County"
"53",31,"NC","Davidson County"
"59",53,"NC","Davidson County"
"61",2273,"NC","Davidson County"
"67",18,"NC","Davidson County"
"68",4,"NC","Davidson County"
"69",4,"NC","Davidson County"
"70",36,"NC","Davidson County"
"71",1,"NC","Davidson County"
"111",48201,"NC","Davidson County"
"121",160754,"NC","Davidson County"
"122",75355,"NC","Davidson County"
"123",21907,"NC","Davidson County"
"124",8498,"NC","Davidson County"
"131",582,"NC","Davidson County"
"141",778838,"NC","Davidson County"
"142",116651,"NC","Davidson County"
"143",89178,"NC","Davidson County"
"152",14377,"NC","Davidson County"
"176",151954,"NC","Davidson County"
"190",3550,"NC","Davidson County"
"195",84,"NC","Davidson County"
"205",10,"NC","Davidson County"
"219",2,"NC","Davidson County"
"222",3,"NC","Davidson County"
"225",442,"NC","Davidson County"
"226",14,"NC","Davidson County"
"228",578,"NC","Davidson County"
"229",9,"NC","Davidson County"
"236",6,"NC","Davidson County"
"237",23,"NC","Davidson County"
"240",497,"NC","Davidson County"
"242",1,"NC","Davidson County"
"254",231,"NC","Davidson County"
"1",38662,"NC","Davie County"
"2",9,"NC","Davie County"
"4",23,"NC","Davie County"
"5",38329,"NC","Davie County"
"6",18,"NC","Davie County"
"11",39,"NC","Davie County"
"12",8,"NC","Davie County"
"13",165,"NC","Davie County"
"21",4,"NC","Davie County"
"24",430,"NC","Davie County"
"26",10105,"NC","Davie County"
"27",75,"NC","Davie County"
"28",6,"NC","Davie County"
"29",315,"NC","Davie County"
"34",5,"NC","Davie County"
"36",80,"NC","Davie County"
"37",33016,"NC","Davie County"
"42",4,"NC","Davie County"
"44",4,"NC","Davie County"
"46",9,"NC","Davie County"
"54",20,"NC","Davie County"
"59",16,"NC","Davie County"
"61",1422,"NC","Davie County"
"67",174,"NC","Davie County"
"68",8,"NC","Davie County"
"69",8,"NC","Davie County"
"70",29,"NC","Davie County"
"111",5945,"NC","Davie County"
"121",47145,"NC","Davie County"
"122",17510,"NC","Davie County"
"123",4386,"NC","Davie County"
"124",2077,"NC","Davie County"
