"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"278",7960,207,2012,"OR",1,1.00000064650101
"279",7960,207,2015,"WA",19,1.00001498949946
"280",7960,207,2020,"WA",1,1.00000078801213
"281",7960,222,2015,"WA",10,1.00000788921024
"282",7960,228,2020,"WA",3,1.00000236565448
"283",7960,229,2020,"WA",4,1.00000315366661
"284",7960,242,2015,"WA",544,1.0004291730372
"285",7960,242,2016,"WA",67,1.00005293717554
"286",7960,242,2019,"OR",1,1.00000064650101
"287",7960,242,2019,"WA",2,1.00000157892202
"288",7960,242,2020,"WA",106,1.00008356110821
"289",7961,1,2015,"WA",1230,1.00097037285985
"290",7961,1,2020,"WA",22,1.00001734543604
"291",7961,1,2021,"IA",1,1.00000091131784
"292",7961,4,2015,"WA",2,1.00000157784205
"293",7961,5,2021,"IA",2,1.00000182263568
"294",7961,12,2015,"WA",18,1.00001420057844
"295",7961,12,2020,"WA",6,1.0000047307696
"296",7961,14,2015,"WA",27,1.00002130086766
"297",7961,14,2020,"WA",1,1.00000078855149
"298",7961,21,2015,"WA",4,1.0000031556841
"299",7961,23,2012,"OR",243,1.00015709974476
"300",7961,23,2015,"WA",22,1.00001735626253
"301",7961,23,2020,"WA",10,1.00000788497557
"302",7961,24,2012,"OR",2275,1.00147078979149
"303",7961,24,2015,"WA",45,1.00003550144609
"304",7961,24,2020,"WA",46,1.00003625880587
"305",7961,28,2015,"WA",9,1.00000710028922
"306",7961,36,2012,"OR",678,1.00043832768291
"307",7961,36,2014,"WA",1,1.00000078892102
"308",7961,36,2015,"WA",744,1.00058695724206
"309",7961,36,2019,"CA",3,1.00000301824529
"310",7961,36,2019,"WA",1,1.00000078892102
"311",7961,36,2020,"WA",28,1.00002207782374
"312",7961,37,2012,"OR",813,1.00052560531889
"313",7961,37,2015,"WA",110,1.00008678131267
"314",7961,37,2019,"CA",1,1.00000100608176
"315",7961,37,2020,"WA",13,1.00001024577577
"316",7961,42,2015,"WA",6,1.00000473352615
"317",7961,42,2020,"WA",2,1.00000157710299
"318",7961,43,2015,"WA",19,1.00001498949946
"319",7961,43,2020,"WA",46,1.00003627336872
"320",7961,44,2015,"WA",1,1.00000078892102
"321",7961,49,2015,"WA",1,1.00000078892102
"322",7961,53,2020,"WA",1,1.00000078801213
"323",7961,54,2015,"WA",2,1.00000157784205
"324",7961,55,2015,"WA",2,1.00000157784205
"325",7961,56,2015,"WA",851,1.00067137179166
"326",7961,56,2020,"WA",5,1.00000394275747
"327",7961,57,2015,"WA",269,1.00021221975553
"328",7961,59,2015,"WA",1,1.00000078892102
"329",7961,59,2020,"WA",1,1.00000078855149
"330",7961,61,2012,"CA",22,1.00002208453962
"331",7961,61,2012,"OR",661,1.00042733716579
"332",7961,61,2014,"WA",2,1.00000157784205
"333",7961,61,2015,"WA",4086,1.00322353130518
"334",7961,61,2020,"WA",108,1.00008514198675
"335",7961,66,2012,"OR",11,1.00000711151108
"336",7961,66,2015,"WA",1086,1.00085676823236
"337",7961,66,2020,"WA",45,1.00003547996295
"338",7961,66,2021,"WA",7,1.00000552622708
"339",7961,67,2015,"WA",12,1.00000946705229
"340",7961,67,2020,"WA",1,1.00000078855149
"341",7961,68,2012,"OR",3,1.00000193950302
"342",7961,68,2015,"CO",1,1.00000072993553
"343",7961,68,2015,"WA",8238,1.00649913139795
"344",7961,68,2016,"WA",1,1.00000078946101
"345",7961,68,2020,"WA",5641,1.00444820603284
"346",7961,68,2021,"WA",8,1.00000631568809
"347",7961,71,2015,"WA",1,1.00000078892102
"348",7961,71,2020,"WA",1,1.00000078855149
"349",7961,77,2015,"WA",119,1.00009388160189
"350",7961,77,2016,"WA",276,1.00021789123911
"351",7961,77,2019,"CA",294,1.00029578803869
"352",7961,77,2021,"WA",45,1.00003552574551
"353",7961,111,2015,"WA",11,1.00000867813127
"354",7961,111,2017,"CA",5,1.000005016237
"355",7961,121,2012,"CA",7,1.00000702689897
"356",7961,121,2012,"OR",3,1.00000193950302
"357",7961,121,2014,"WA",2,1.00000157784205
"358",7961,121,2015,"WA",31,1.00002445655175
"359",7961,121,2016,"WA",1,1.00000078946101
"360",7961,121,2017,"CA",8,1.00000801988933
"361",7961,121,2019,"CA",15,1.00001508003119
"362",7961,121,2020,"WA",117,1.00009225620988
"363",7961,121,2021,"WA",7,1.00000552622708
"364",7961,122,2012,"CA",1,1.00000100384271
"365",7961,122,2012,"OR",1,1.00000064650101
"366",7961,122,2015,"WA",4,1.0000031556841
"367",7961,122,2016,"WA",5,1.00000394730506
"368",7961,122,2019,"CA",1,1.00000100384271
"369",7961,122,2020,"WA",8,1.00000630733322
"370",7961,122,2021,"WA",4,1.00000315784405
"371",7961,123,2015,"WA",2,1.00000157784205
"372",7961,123,2020,"WA",1,1.00000078801213
"373",7961,123,2021,"WA",2,1.00000157892202
"374",7961,124,2021,"WA",1,1.00000078946101
"375",7961,141,2017,"CA",2,1.00000200619714
"376",7961,142,2012,"CA",1,1.00000100384271
"377",7961,142,2015,"OR",1,1.0000006477523
"378",7961,142,2016,"WA",29,1.00002289436933
"379",7961,142,2017,"CA",26,1.00002608353941
"380",7961,142,2021,"CA",1,1.00000100384271
"381",7961,143,2015,"WA",1,1.00000078892102
"382",7961,143,2016,"WA",1,1.00000078946101
"383",7961,143,2017,"CA",8,1.00000802850926
"384",7961,152,2012,"CA",11,1.00001104226981
"385",7961,152,2012,"OR",893,1.00057732539947
"386",7961,152,2014,"ID",7,1.00000531420221
"387",7961,152,2014,"WA",9,1.00000710028922
"388",7961,152,2015,"OR",5,1.0000032387615
"389",7961,152,2015,"WA",2631,1.00207565121486
"390",7961,152,2016,"WA",137,1.00010815615855
"391",7961,152,2017,"CA",116,1.00011634522427
"392",7961,152,2019,"CA",23,1.00002310405571
"393",7961,152,2020,"WA",172,1.00013560388872
"394",7961,152,2021,"CA",8,1.00000803074168
"395",7961,152,2021,"WA",4,1.00000315784405
"396",7961,176,2012,"CA",28,1.00002810759588
"397",7961,176,2012,"OR",1289,1.00083333979834
"398",7961,176,2014,"NE",12,1.00000988392972
"399",7961,176,2015,"WA",275,1.00021695328167
"400",7961,176,2016,"WA",121,1.00009552478237
"401",7961,176,2017,"CA",113,1.00011333457905
"402",7961,176,2019,"CA",103,1.00010361522645
"403",7961,176,2020,"WA",10,1.00000788497557
"404",7961,176,2021,"WA",4,1.00000315784405
"405",7961,190,2015,"CA",2,1.00000200619714
"406",7961,190,2015,"WA",352,1.00027770020054
"407",7961,190,2020,"WA",2,1.00000157656362
"408",7961,195,2014,"WA",2,1.00000157784205
"409",7961,195,2015,"OR",4,1.0000025910092
"410",7961,195,2015,"WA",457,1.00036053690809
"411",7961,195,2020,"WA",9,1.00000709588472
"412",7961,205,2015,"WA",8,1.00000631136819
"413",7961,205,2020,"WA",1,1.00000078801213
"414",7961,207,2015,"WA",407,1.00032109085688
"415",7961,212,2014,"CA",3,1.00000301152813
"416",7961,222,2015,"WA",28,1.00002208978868
"417",7961,223,2015,"WA",6,1.00000473352615
"418",7961,229,2015,"WA",1,1.00000078892102
"419",7961,229,2020,"WA",1,1.00000078855149
"420",7961,242,2015,"WA",84,1.00006626936604
"421",7961,242,2020,"WA",4,1.00000315420598
"422",7962,1,2015,"WA",1,1.00000078892102
"423",7962,1,2020,"WA",394,1.00031068874927
"424",7962,12,2020,"WA",111,1.00008752921583
"425",7962,14,2015,"WA",1,1.00000078892102
"426",7962,14,2020,"WA",2,1.00000157710299
"427",7962,21,2016,"WA",1,1.00000079054321
"428",7962,23,2016,"WA",1,1.00000079054321
"429",7962,23,2020,"WA",9,1.00000709696345
"430",7962,24,2015,"WA",1,1.00000078892102
"431",7962,24,2020,"WA",17,1.0000134053754
"432",7962,28,2015,"WA",5,1.00000394460512
"433",7962,32,2020,"WA",3,1.00000236565448
"434",7962,36,2015,"WA",28,1.00002208978868
"435",7962,36,2016,"WA",33,1.0000260879258
"436",7962,36,2020,"WA",54,1.00004256991465
"437",7962,37,2015,"WA",4,1.0000031556841
"438",7962,37,2016,"WA",56,1.00004427041953
"439",7962,37,2020,"WA",49,1.00003863416892
"440",7962,42,2020,"WA",88,1.00006939253147
"441",7962,43,2020,"WA",479,1.00037771562626
"442",7962,49,2020,"WA",356,1.00028072433186
"443",7962,53,2020,"WA",2,1.00000157656362
"444",7962,56,2015,"WA",20,1.00001577842049
"445",7962,57,2020,"WA",1,1.00000078855149
"446",7962,59,2020,"WA",3,1.00000236565448
"447",7962,61,2015,"WA",20,1.00001577842049
"448",7962,61,2016,"WA",24,1.00001897303694
"449",7962,61,2020,"WA",19,1.00001498139966
"450",7962,66,2015,"WA",5,1.00000394460512
"451",7962,66,2016,"WA",16,1.0000126486913
"452",7962,66,2020,"WA",2,1.00000157710299
"453",7962,68,2015,"WA",201,1.00015857312588
"454",7962,68,2016,"WA",1,1.00000079054321
"455",7962,68,2020,"WA",21,1.00001655256963
"456",7962,69,2015,"WA",15,1.00001183381536
"457",7962,69,2020,"WA",27,1.00002129089034
"458",7962,77,2015,"WA",2,1.00000157784205
"459",7962,77,2016,"WA",49,1.00003870739784
"460",7962,111,2016,"WA",1,1.00000079054321
"461",7962,111,2021,"CA",1,1.00000100384271
"462",7962,121,2015,"WA",1,1.00000078892102
"463",7962,121,2016,"WA",27,1.00002134466656
"464",7962,121,2020,"WA",3,1.00000236457575
"465",7962,122,2016,"WA",4,1.00000316217282
"466",7962,122,2020,"WA",1,1.00000078801213
"467",7962,142,2015,"WA",1,1.00000078892102
"468",7962,142,2016,"WA",15,1.00001185814809
"469",7962,142,2021,"CA",2,1.00000200768542
"470",7962,152,2015,"WA",17,1.00001341165741
"471",7962,152,2016,"WA",189,1.00014939859739
"472",7962,152,2017,"CA",2,1.00000200619714
"473",7962,152,2020,"WA",18,1.00001419284816
"474",7962,152,2021,"CA",13,1.00001304995523
"475",7962,176,2015,"WA",32,1.00002524547278
"476",7962,176,2016,"WA",39,1.00003082360967
"477",7962,176,2017,"CA",5,1.00000501549286
"478",7962,176,2020,"WA",7,1.0000055160849
"479",7962,190,2015,"WA",2,1.00000157784205
"480",7962,190,2017,"WA",1,1.00000078946101
"481",7962,195,2015,"WA",1,1.00000078892102
"482",7962,195,2021,"CA",2,1.00000200768542
"483",7962,206,2016,"WA",3,1.00000237162962
"484",7962,206,2020,"WA",1,1.00000078855149
"485",7962,228,2020,"WA",1,1.00000078855149
"486",7963,66,2015,"WA",1,1.00000078892102
"487",7963,68,2015,"WA",9,1.00000710028922
"488",7963,68,2020,"WA",3,1.00000236457575
"489",7963,69,2015,"WA",2,1.00000157784205
"490",7963,69,2020,"WA",1,1.00000078855149
"491",7963,111,2015,"KS",1,1.00000084042018
"492",7963,111,2018,"KS",21,1.00001770291972
"493",7963,111,2021,"OK",1,1.00000087537006
"494",7963,121,2012,"KS",4,1.00000337198471
"495",7963,121,2013,"TX",15,1.00000680400166
"496",7963,121,2014,"TX",19,1.0000086184021
"497",7963,121,2019,"KS",2,1.00000168397796
"498",7963,121,2020,"KS",24,1.00002017072676
"499",7963,121,2020,"OK",21,1.00001846549514
"500",7963,121,2020,"TX",17,1.00000770886029
"501",7963,121,2020,"WA",3,1.00000236565448
"502",7963,121,2021,"KS",2,1.00000168397796
"503",7963,121,2021,"OK",48,1.00004201776301
"504",7963,122,2019,"KS",1,1.00000084198898
"505",7963,122,2020,"OK",3,1.00000264103571
"506",7963,122,2020,"TX",1,1.00000045354436
"507",7963,122,2021,"OK",6,1.00000525222038
"508",7963,123,2014,"TX",2,1.00000090720022
"509",7963,123,2021,"OK",3,1.00000262611019
"510",7963,131,2012,"KS",1,1.0000008410627
"511",7963,131,2014,"TX",8,1.00000362963779
"512",7963,131,2017,"OK",2,1.00000175074013
"513",7963,131,2019,"KS",1,1.00000084198898
"514",7963,131,2020,"TX",5,1.00000226632799
"515",7963,141,2015,"KS",7,1.00000588294124
"516",7963,141,2018,"KS",55,1.00004636478974
"517",7963,152,2013,"NM",26,1.00002040337472
"518",7963,152,2013,"TX",8,1.00000362880089
"519",7963,152,2014,"TX",625,1.00028351680719
"520",7963,152,2015,"MT",1,1.00000082901211
"521",7963,152,2015,"OK",30,1.00002623322385
"522",7963,152,2016,"OK",3,1.00000262827516
"523",7963,152,2017,"OK",347,1.00030375341175
"524",7963,152,2018,"KS",1,1.00000084299618
"525",7963,152,2018,"TX",24,1.00001088640266
"526",7963,152,2020,"OK",158,1.00013909237184
"527",7963,152,2020,"TX",47,1.00002130933706
"528",7963,152,2020,"WA",112,1.00008831614923
"529",7963,152,2021,"OK",34,1.00002976258213
"530",7963,190,2018,"KS",6,1.00000505797706
"531",7963,190,2018,"OK",2,1.00000175321408
"532",7963,195,2015,"OR",1,1.0000006477523
"533",7963,195,2017,"NV",2,1.00000146071978
"534",7963,195,2018,"KS",1,1.00000084299618
"535",7963,195,2020,"TX",2,1.00000090653119
"536",7963,195,2021,"OK",1,1.00000087537006
"537",7964,0,2013,"ND",46,1.00003708146314
"538",7964,66,2015,"OR",1,1.00000064650101
"539",7964,66,2015,"WA",480,1.00037868209165
"540",7964,66,2018,"OR",2,1.00000129300201
"541",7964,66,2020,"WA",163,1.00012849721671
"542",7964,67,2015,"WA",12,1.00000946705229
"543",7964,67,2019,"ID",12,1.00000911006092
"544",7964,67,2020,"TX",1,1.00000045354436
"545",7964,67,2020,"WA",18,1.00001418529705
