"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"196",7970,111,2017,"VA",14,1.11084010677002e-05
"197",7970,111,2017,"WI",31,2.81192990649563e-05
"198",7970,111,2018,"IL",1,9.58554040401136e-07
"199",7970,111,2018,"NH",3,2.66496109156806e-06
"200",7970,111,2018,"NJ",1,1.02511742720129e-06
"201",7970,111,2018,"WV",12,1.13765642775882e-05
"202",7970,121,2017,"GA",1,8.31919070912782e-07
"203",7970,121,2017,"MD",39,3.22210408812028e-05
"204",7970,121,2017,"MI",767,0.000676496474438533
"205",7970,121,2017,"MN",8,7.41979434185033e-06
"206",7970,121,2017,"MO",5,4.39299370220423e-06
"207",7970,121,2017,"NC",17,1.40918638864536e-05
"208",7970,121,2017,"NY",106,9.28538134647281e-05
"209",7970,121,2017,"PA",311,0.000248522604955357
"210",7970,121,2017,"SC",31,2.86132984080198e-05
"211",7970,121,2017,"TN",33,2.26339932399807e-05
"212",7970,121,2017,"VA",275,0.000218345454982709
"213",7970,121,2017,"WI",97,8.80030075848667e-05
"214",7970,121,2017,"WV",6,5.69777843618773e-06
"215",7970,121,2018,"IL",5,4.79277020200568e-06
"216",7970,121,2018,"NH",8,7.10656291084817e-06
"217",7970,121,2018,"NJ",4,4.10046970880514e-06
"218",7970,121,2018,"PA",8,6.38367474118562e-06
"219",7970,121,2018,"WV",31,2.93894577171028e-05
"220",7970,122,2017,"MI",75,6.6152271568285e-05
"221",7970,122,2017,"NC",2,1.6581685528334e-06
"222",7970,122,2017,"NY",4,3.50498280864566e-06
"223",7970,122,2017,"PA",19,1.5174835073008e-05
"224",7970,122,2017,"SC",7,6.45607786029255e-06
"225",7970,122,2017,"VA",1,7.94007466846218e-07
"226",7970,122,2017,"WI",12,1.08894421001218e-05
"227",7970,122,2017,"WV",12,1.13955568723755e-05
"228",7970,122,2018,"IL",4,3.83421616160454e-06
"229",7970,122,2018,"NH",2,1.77664072771204e-06
"230",7970,123,2017,"MI",20,1.76396709142994e-05
"231",7970,123,2017,"PA",2,1.59883604735752e-06
"232",7970,123,2017,"SC",2,1.84321264591332e-06
"233",7970,123,2018,"IL",2,1.91710808080227e-06
"234",7970,131,2017,"CT",4,3.23650780807509e-06
"235",7970,131,2017,"MA",1,9.48989895155596e-07
"236",7970,131,2017,"MD",32,2.64349156021764e-05
"237",7970,131,2017,"MI",652,0.000575084431547248
"238",7970,131,2017,"NC",5,4.14591094166399e-06
"239",7970,131,2017,"NY",5,4.38665754241898e-06
"240",7970,131,2017,"OH",52,4.28428442650452e-05
"241",7970,131,2017,"PA",79,6.30767724726487e-05
"242",7970,131,2017,"SC",9,8.30654090559976e-06
"243",7970,131,2017,"TN",1,6.85878583029718e-07
"244",7970,131,2017,"TX",4,3.56434761300096e-06
"245",7970,131,2017,"VA",2,1.58471573369169e-06
"246",7970,131,2017,"WI",68,6.16854924227942e-05
"247",7970,131,2018,"CT",1,9.04847175836237e-07
"248",7970,131,2018,"ME",1,8.8445482204769e-07
"249",7970,131,2018,"NJ",3,3.07535228160386e-06
"250",7970,131,2018,"PA",13,1.03878674185127e-05
"251",7970,131,2018,"WV",1,9.47190349266969e-07
"252",7970,141,2017,"CT",33,2.67011894166195e-05
"253",7970,141,2017,"GA",3,2.50031670678286e-06
"254",7970,141,2017,"IA",10,9.17449709994147e-06
"255",7970,141,2017,"IL",3,2.8745747244468e-06
"256",7970,141,2017,"IN",1,8.34909224494567e-07
"257",7970,141,2017,"KS",1,8.4320302473789e-07
"258",7970,141,2017,"MA",39,3.69248661766822e-05
"259",7970,141,2017,"MD",428,0.000353655938307553
"260",7970,141,2017,"MI",13829,0.0121973995462125
