"","NVC_Class","CDL_Class","CDLYear","State","FIPS","Mismatch_NCells","Mismatch_PctTile"
"436",7975,122,2012,"AL","47103",2,1.6665500081661e-06
"437",7975,123,2012,"AL","01033",10,8.32602390238206e-06
"438",7975,123,2012,"AL","01079",2,1.66084264512443e-06
"439",7975,123,2012,"AL","01089",1,8.33275004083048e-07
"440",7975,123,2012,"AL","01127",5,4.15210661281108e-06
"441",7975,123,2012,"AL","47103",1,8.33275004083048e-07
"442",7975,124,2012,"AL","01033",5,4.16422365545547e-06
"443",7975,131,2012,"AL","01033",4,3.32895551583549e-06
"444",7975,131,2012,"AL","01073",5,4.15566454478435e-06
"445",7975,131,2012,"AL","01077",4,3.33310001633219e-06
"446",7975,131,2012,"AL","01079",12,9.96505587074658e-06
"447",7975,131,2012,"AL","01083",9,7.48520662914327e-06
"448",7975,131,2012,"AL","01089",3,2.49697133072831e-06
"449",7975,131,2012,"AL","01093",59,4.89948580311707e-05
"450",7975,131,2012,"AL","01103",24,1.99464782285702e-05
"451",7975,131,2012,"AL","01127",4,3.32453163582748e-06
