"","NVC_Class","CDL_Class","CDLYear","State","Mismatch_NCells","Mismatch_PctTile"
"337",7960,42,2017,"WA",5,1.00000394006065
"338",7960,42,2019,"ID",2,1.00000151834349
"339",7960,42,2019,"OR",5,1.00000323575378
"340",7960,42,2020,"OR",19,1.00001229937848
"341",7960,42,2020,"WA",11,1.00000866813342
"342",7960,42,2021,"OR",18,1.0000116510259
"343",7960,42,2021,"WA",5,1.00000394060001
"344",7960,43,2012,"ID",5,1.00000379585872
"345",7960,43,2012,"OR",4417,1.00285906739742
"346",7960,43,2012,"WA",750,1.00059102988507
"347",7960,43,2013,"ID",1,1.00000075917174
"348",7960,43,2013,"OR",296,1.00019153940277
"349",7960,43,2013,"WA",57,1.00004491777009
"350",7960,43,2014,"ID",1,1.00000075917174
"351",7960,43,2014,"OR",25,1.00001618970442
"352",7960,43,2014,"WA",5,1.00000394006065
"353",7960,43,2015,"OR",172,1.00011130593781
"354",7960,43,2018,"OR",41,1.00002651609471
"355",7960,43,2019,"OR",1,1.00000064715076
"356",7960,43,2019,"WA",6,1.00000472807277
"357",7960,43,2020,"OR",261,1.00016887901156
"358",7960,43,2020,"WA",7,1.0000055160849
"359",7960,43,2021,"ID",39,1.000029607698
"360",7960,43,2021,"OR",84,1.0000543201431
"361",7960,44,2012,"CA",31,1.00003109605572
"362",7960,44,2012,"ID",22,1.00001670177836
"363",7960,44,2012,"NM",3,1.0000023469855
"364",7960,44,2012,"OR",33783,1.02185905274283
"365",7960,44,2012,"UT",8,1.0000055970084
"366",7960,44,2012,"WA",321,1.00025295297217
"367",7960,44,2013,"CO",2,1.00000145935301
"368",7960,44,2013,"ID",67,1.00005086450682
"369",7960,44,2013,"NM",2,1.00000156369354
"370",7960,44,2013,"OR",2949,1.00190824638215
"371",7960,44,2013,"WA",47,1.00003703818816
"372",7960,44,2014,"OR",207,1.00013386979758
"373",7960,44,2014,"WA",2,1.00000157747314
"374",7960,44,2015,"OR",3,1.00000194080252
"375",7960,44,2016,"ID",8,1.00000607337395
"376",7960,44,2016,"OR",1,1.00000064715076
"377",7960,44,2019,"ID",1,1.00000075917174
"378",7960,44,2020,"OR",1,1.00000064715076
"379",7960,44,2021,"OR",1,1.00000064715076
"380",7960,47,2012,"OR",40,1.00002588603028
"381",7960,47,2012,"WA",392,1.00030945840317
"382",7960,47,2013,"CA",1,1.00000100384271
"383",7960,47,2013,"OR",13,1.00000841221493
"384",7960,47,2014,"WA",1,1.00000078946101
"385",7960,47,2016,"OR",13,1.00000840701568
"386",7960,48,2012,"OR",8,1.00000518091424
"387",7960,48,2012,"WA",6,1.00000472807277
"388",7960,48,2013,"OR",13,1.00000841337358
"389",7960,48,2013,"WA",1,1.00000078801213
"390",7960,48,2019,"OR",11,1.00000711605933
"391",7960,48,2019,"WA",1,1.00000078892102
"392",7960,49,2012,"ID",11,1.00000835088918
